Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8318	8158	8137	12613	0	0	117	4286	658	3558	5755	2320	0	24.86	Var_Accel1	4.648	4
2	8300	8223	8184	12615	0	0	229	3709	816	0	3677	1451	0	24.86	Var_Accel2	13.391	15.000
3	8314	8205	8136	12615	0	0	370	3135	1118	0	2285	897	0	24.86	Var_Accel3	23.88	15.000
4	8320	8235	8130	12613	0	0	531	2716	1649	0	1434	533	0	24.86	Mean_of_PG1	360.701	0.000
5	8326	8265	8140	12615	0	0	703	2458	2335	0	899	292	0	24.86	Mean_of_PG2	6169.959	34.375
6	8318	8282	8114	12616	0	0	883	2338	2950	0	561	129	0	24.86	Var_of_PG1	12912.142	35.625
7	8312	8241	8147	12620	0	0	1063	2276	3392	0	347	28	0	24.86	Var_of_PG2	1116308.375	25.000
8	8278	8241	8129	12616	0	1	1242	2211	3829	0	216	0	0	24.86	Slope_of_Angle	591184.0	
9	8282	8212	8139	12614	2	2	1422	2126	4399	0	135	0	0	24.86	Sum_Diff_Press	33445950.0	
10	8302	8220	8152	12614	9	5	1605	2023	4990	0	101	0	0	24.86	Temp_Diff_Var	2207.0	
11	8317	8193	8152	12616	25	12	1796	1907	5478	0	106	0	0	24.86	F11	-16707428.0	
12	8322	8195	8153	12614	55	28	1998	1774	5868	3466	203	147	0	24.86	F12	1509.758	
13	8311	8184	8152	12616	99	57	2191	1639	6244	6697	366	447	0	24.86	F13	8065.5	
14	8306	8188	8152	12615	162	103	2387	1514	6646	8100	516	747	0	24.86	F14	23.0	
15	8299	8207	8145	12617	266	166	2612	1417	7046	9694	644	1029	0	24.86	F15	24.0	
16	8300	8216	8134	12615	428	260	2906	1368	7429	11826	1652	1454	0	24.86	F16	25.0	
17	8314	8231	8132	12617	647	415	3239	1381	7652	15723	1355	3497	0	24.86	F17	26.0	
18	8314	8235	8139	12614	910	634	3609	1599	7547	16213	475	2701	0	24.86	F18	27.0	
19	8295	8216	8147	12612	1205	900	4001	1822	6867	16383	623	1934	0	24.86			
20	8318	8210	8253	12615	1524	1202	4409	2278	5064	16372	776	1534	0	24.86			
21	8827	8004	8102	12605	1863	1532	4829	3200	4322	16355	825	1270	0	24.86			
22	8182	8245	8295	12601	2216	1884	5258	3681	4635	16344	1796	1136	0	24.86			
23	8212	8219	7559	12572	2579	2249	5702	3990	4396	16334	650	1027	0	24.86			
24	8451	8228	8167	12559	2938	2617	6178	3930	4341	16329	870	951	0	24.86			
25	8284	8275	7902	12544	3296	2965	6691	3782	4136	16325	974	906	0	24.86			
26	8415	8245	7881	12527	3656	3313	7205	3608	3881	16323	1003	876	0	24.86			
27	8280	8249	7862	12513	4025	3702	7703	3377	3599	16317	1019	857	0	24.86			
28	8217	8243	7914	12500	4391	4156	8180	3168	3336	16316	1024	845	0	24.86			
29	8356	8143	8029	12489	4747	4567	8645	3028	3156	16316	1024	836	0	24.86			
30	8236	8199	7897	12480	5101	4938	9101	2996	3115	16310	998	826	0	24.86			
31	8365	8155	8051	12470	5446	5293	9549	3029	3166	16294	914	808	0	24.86			
32	8291	8241	8063	12458	5784	5642	9994	3086	3254	16293	1219	813	0	24.86			
33	8266	8184	8176	12455	6116	5983	10417	3094	3315	16295	1414	827	0	24.86			
34	8286	8231	8291	12443	6440	6315	10838	3090	3340	16291	1258	828	0	24.86			
35	8243	8253	8308	12442	6758	6640	11243	3076	3380	16288	1148	825	0	24.86			
36	8336	8233	8385	12431	7061	6955	11606	3095	3422	16282	1129	820	0	24.86			
37	8322	8275	8395	12415	7361	7264	11948	3161	3441	16250	939	807	0	24.86			
38	8306	8244	8380	12413	7654	7559	12284	3241	3505	16230	1050	805	0	24.86			
39	8316	8191	8413	12395	7927	7843	12630	3295	3580	16234	1167	807	0	24.86			
40	8243	8239	8322	12388	8196	8121	12973	3353	3615	16274	1105	807	0	24.86			
41	8302	8183	8353	12370	8458	8395	13305	3403	3677	16274	1217	809	0	24.86			
42	8298	8214	8340	12358	8707	8647	13622	3479	3724	16276	1174	810	0	24.86			
43	8324	8167	8321	12352	8946	8893	13923	3552	3803	16246	1121	808	0	24.86			
44	8321	8197	8306	12348	9177	9129	14210	3633	3873	16119	1079	802	0	24.86			
45	8286	8202	8251	12328	9397	9354	14481	3701	3941	15951	1045	794	0	24.86			
46	8303	8226	8228	12315	9609	9571	14735	3760	4004	15758	1024	783	0	24.86			
47	8303	8222	8186	12303	9811	9780	14977	3812	4039	15574	1005	769	0	24.86			
48	8297	8227	8116	12292	10003	9975	15200	3843	4082	15496	952	757	0	24.86			
49	8308	8197	8077	12288	10187	10164	15410	3860	4102	15501	917	748	0	24.86			
50	8308	8212	8003	12274	10361	10342	15593	3857	4109	15563	816	739	0	24.86			
51	8324	8206	7969	12263	10526	10511	15766	3830	4102	15569	671	729	0	24.86			
52	8309	8202	7950	12248	10681	10668	15905	3818	4070	15553	486	717	0	24.86			
53	8278	8219	7927	12234	10828	10819	16016	3800	4064	15422	517	705	0	24.86			
54	8290	8215	7954	12232	10963	10958	16113	3804	4057	15215	683	700	0	24.86			
55	8287	8220	7965	12221	11092	11091	16194	3803	4064	14918	772	693	0	24.86			
56	8313	8269	7974	12204	11216	11213	16255	3781	4050	14565	833	687	0	24.86			
57	8326	8275	8017	12193	11323	11327	16300	3767	4019	14177	856	674	0	24.86			
58	8318	8260	8040	12179	11421	11426	16335	3753	4005	13818	860	658	0	24.86			
59	8312	8251	8093	12162	11512	11517	16358	3744	3988	13543	845	642	0	24.86			
60	8304	8201	8130	12154	11594	11604	16375	3734	3977	13322	825	625	0	24.86			
61	8310	8202	8151	12147	11669	11682	16383	3721	3961	13148	812	611	0	24.86			
62	8326	8179	8191	12131	11738	11754	16383	3700	3946	12971	803	599	0	24.86			
63	8310	8168	8215	12120	11800	11820	16383	3697	3932	12803	794	587	0	24.86			
64	8305	8178	8244	12109	11856	11880	16383	3679	3925	12659	785	577	0	24.86			
65	8281	8176	8268	12094	11907	11932	16383	3667	3913	12531	779	568	0	24.86			
66	8281	8220	8275	12084	11956	11986	16383	3666	3917	12336	769	557	0	24.86			
67	8299	8244	8286	12073	11999	12029	16383	3667	3917	12084	770	547	0	24.86			
68	8314	8237	8293	12063	12040	12070	16383	3667	3919	11759	773	534	0	24.86			
69	8316	8249	8289	12051	12076	12105	16383	3670	3914	11429	768	520	0	24.86			
70	8304	8219	8286	12037	12111	12132	16383	3670	3920	10995	754	500	0	24.86			
71	8297	8219	8264	12023	12144	12163	16383	3663	3911	10492	735	477	0	24.86			
72	8304	8213	8250	12009	12172	12185	16383	3662	3909	9973	702	452	0	24.86			
73	8298	8203	8220	11996	12196	12201	16383	3661	3906	9559	676	428	0	24.86			
74	8301	8202	8201	11987	12222	12218	16383	3656	3906	9177	646	406	0	24.86			
75	8300	8206	8177	11976	12241	12228	16383	3656	3898	8762	612	382	0	24.86			
76	8298	8209	8150	11965	12262	12239	16383	3643	3893	8330	582	358	0	24.86			
77	8303	8236	8119	11953	12278	12247	16383	3636	3884	7919	565	334	0	24.86			
78	8305	8237	8101	11938	12291	12256	16383	3633	3877	7494	543	310	0	24.86			
79	8307	8242	8074	11925	12305	12262	16383	3633	3881	7124	520	288	0	24.86			
80	8307	8247	8058	11912	12324	12270	16383	3632	3875	6717	492	263	0	24.86			
81	8309	8240	8040	11908	12326	12276	16383	3629	3877	6283	457	238	0	24.86			
82	8315	8246	8024	11899	12348	12283	16383	3627	3867	5882	427	214	0	24.86			
83	8310	8239	8030	11882	12348	12290	16383	3623	3865	5510	392	189	0	24.86			
84	8305	8218	8043	11870	12354	12295	16383	3619	3856	5176	362	165	0	24.86			
85	8293	8219	8054	11856	12360	12295	16383	3606	3848	4839	331	141	0	24.86			
86	8290	8215	8076	11841	12366	12302	16383	3601	3847	4519	303	120	0	24.86			
87	8304	8224	8089	11836	12370	12304	16383	3600	3842	4135	272	98	0	24.86			
88	8311	8224	8114	11819	12372	12309	16383	3598	3837	3717	256	74	0	24.86			
89	8314	8221	8138	11809	12382	12311	16383	3598	3841	3226	226	47	0	24.86			
90	8311	8208	8167	11798	12381	12313	16383	3601	3836	2739	194	18	0	24.86			
91	8307	8208	8189	11783	12386	12317	16383	3607	3848	2269	158	0	0	24.86			
92	8314	8204	8204	11770	12384	12317	16383	3609	3846	1869	132	0	0	24.86			
93	8317	8211	8222	11757	12384	12317	16383	3612	3856	1517	79	0	0	24.86			
94	8316	8206	8230	11743	12387	12318	16383	3615	3852	1143	49	0	0	24.86			
95	8296	8216	8235	11729	12386	12321	16383	3617	3860	741	13	0	0	24.86			
96	8291	8224	8231	11719	12390	12322	16383	3619	3857	331	0	0	0	24.86			
97	8292	8231	8227	11709	12390	12335	16383	3620	3859	9	0	0	0	24.86			
98	8292	8251	8225	11696	12390	12323	16383	3621	3858	0	0	0	0	24.86			
99	8307	8238	8220	11686	12390	12324	16383	3622	3858	0	0	0	0	24.86			
100	8306	8227	8218	11670	12388	12323	16375	3624	3857	0	0	0	0	24.86			
101	8305	8222	8203	11655	12391	12324	16369	3625	3860	0	0	0	0	24.86			
102	8301	8216	8193	11645	12390	12324	16357	3627	3864	0	0	0	0	24.86			
103	8297	8216	8176	11629	12389	12324	16350	3629	3861	0	0	0	0	24.86			
104	8304	8211	8158	11618	12390	12323	16348	3627	3866	0	0	0	0	24.86			
105	8298	8204	8143	11615	12388	12325	16344	3629	3864	0	0	0	0	24.86			
106	8301	8203	8125	11603	12400	12326	16343	3627	3859	0	0	0	0	24.86			
107	8300	8211	8109	11588	12390	12326	16341	3624	3857	0	0	0	0	24.86			
108	8300	8211	8097	11580	12389	12326	16338	3626	3857	0	0	0	0	24.86			
109	8303	8217	8090	11560	12389	12324	16337	3625	3862	0	0	0	0	24.86			
110	8306	8212	8081	11552	12394	12325	16335	3624	3863	0	0	0	0	24.86			
111	8307	8215	8077	11534	12388	12325	16332	3624	3858	0	0	0	0	24.86			
112	8310	8221	8077	11525	12389	12324	16333	3625	3861	0	0	0	0	24.86			
113	8316	8217	8086	11517	12389	12325	16332	3629	3862	0	0	0	0	24.86			
114	8310	8223	8096	11505	12387	12326	16331	3628	3865	0	0	0	0	24.86			
115	8304	8217	8116	11492	12388	12325	16330	3629	3869	0	0	0	0	24.86			
116	8296	8217	8130	11477	12386	12325	16330	3633	3870	0	0	0	0	24.86			
117	8296	8227	8136	11465	12387	12322	16329	3635	3872	0	0	0	0	24.86			
118	8302	8227	8147	11451	12388	12329	16329	3631	3868	0	0	0	0	24.86			
119	8304	8235	8155	11435	12388	12330	16330	3635	3869	0	0	0	0	24.86			
120	8306	8226	8170	11430	12394	12327	16329	3636	3866	0	0	0	0	24.86			
121	8307	8221	8188	11417	12387	12326	16329	3638	3873	0	0	0	0	24.86			
122	8302	8220	8200	11405	12397	12326	16328	3638	3875	0	0	0	0	24.86			
123	8309	8218	8212	11391	12388	12326	16330	3641	3873	0	0	0	0	24.86			
124	8311	8219	8212	11376	12389	12336	16331	3644	3875	0	0	0	0	24.86			
125	8309	8220	8214	11365	12394	12326	16330	3645	3872	0	0	0	0	24.86			
126	8308	8221	8211	11352	12398	12328	16329	3640	3870	0	0	0	0	24.86			
127	8295	8223	8199	11341	12388	12326	16328	3637	3868	0	0	0	0	24.86			
128	8301	8221	8195	11335	12387	12326	16328	3634	3864	0	0	0	0	24.86			
129	8300	8218	8188	11325	12389	12327	16329	3631	3858	0	0	0	0	24.86			
130	8304	8207	8180	11308	12387	12326	16328	3631	3863	0	0	0	0	24.86			
131	8305	8199	8181	11294	12387	12325	16329	3639	3869	0	0	0	0	24.86			
132	8300	8197	8163	11279	12389	12328	16329	3639	3865	0	0	0	0	24.86			
133	8299	8198	8157	11267	12388	12328	16330	3635	3870	0	0	0	0	24.86			
134	8297	8206	8145	11253	12388	12327	16326	3639	3870	0	0	0	0	24.86			
135	8299	8208	8133	11248	12386	12327	16329	3638	3866	0	0	0	0	24.86			
136	8302	8208	8132	11239	12389	12329	16330	3639	3871	0	0	0	0	24.86			
137	8300	8214	8119	11223	12398	12329	16330	3639	3861	0	0	0	0	24.86			
138	8303	8212	8117	11212	12390	12329	16331	3636	3867	0	0	0	0	24.86			
139	8303	8217	8109	11197	12388	12328	16329	3639	3862	0	0	0	0	24.86			
140	8300	8220	8105	11183	12388	12329	16330	3634	3867	0	0	0	0	24.86			
141	8305	8217	8109	11169	12390	12329	16331	3632	3858	0	0	0	0	24.86			
142	8301	8222	8110	11164	12389	12329	16330	3632	3861	0	0	0	0	24.86			
143	8311	8219	8116	11153	12389	12338	16327	3634	3865	0	0	0	0	24.86			
144	8309	8219	8132	11139	12388	12330	16328	3635	3864	0	0	0	0	24.86			
145	8309	8220	8136	11125	12390	12329	16331	3641	3870	0	0	0	0	24.86			
146	8306	8218	8148	11111	12390	12331	16331	3639	3864	0	0	0	0	24.86			
147	8296	8220	8152	11100	12389	12330	16333	3633	3864	0	0	0	0	24.86			
148	8304	8224	8153	11087	12388	12329	16329	3639	3864	0	0	0	0	24.86			
149	8303	8225	8158	11080	12390	12330	16331	3633	3858	0	0	0	0	24.86			
