Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8320	8172	8141	7815	0	0	117	602	4164	3561	4938	1865	0	24.8	Var_Accel1	8.594	3
2	8287	8216	8141	7816	0	0	230	974	3500	0	2977	1166	0	24.8	Var_Accel2	12.209	0.000
3	8277	8205	8135	7816	0	1	370	1562	2942	0	1804	706	0	24.8	Var_Accel3	62.427	15.000
4	8270	8203	8145	7816	0	2	532	2302	2601	0	1115	403	0	24.8	Mean_of_PG1	6158.866	0.000
5	8277	8222	8163	7816	0	3	705	2881	2434	0	709	200	0	24.8	Mean_of_PG2	366.441	50.000
6	8305	8245	8177	7813	0	4	885	3172	2353	0	457	65	0	24.8	Var_of_PG1	14507.662	35.000
7	8316	8247	8177	7815	0	4	1067	3574	2297	0	306	3	0	24.8	Var_of_PG2	547090.688	25.000
8	8340	8239	8188	7817	0	5	1245	4259	2222	0	223	0	0	24.8	Slope_of_Angle	1171220.5	
9	8326	8240	8186	7813	3	6	1425	4949	2123	0	189	0	0	24.8	Sum_Diff_Press	14293702.0	
10	8293	8211	8197	7816	9	8	1611	5455	1982	0	202	0	0	24.8	Temp_Diff_Var	-2285.0	
11	8278	8220	8187	7815	23	15	1801	5842	1826	0	251	0	0	24.8	F11	16659014.0	
12	8277	8199	8179	7815	50	30	2003	6225	1659	3420	384	120	0	24.8	F12	1346.921	
13	8302	8193	8169	7814	93	60	2198	6656	1513	6639	583	420	0	24.8	F13	7988.0	
14	8321	8209	8153	7813	154	106	2392	7061	1394	7977	765	717	0	24.8	F14	23.0	
15	8315	8209	8154	7815	249	170	2618	7415	1313	9515	921	990	0	24.8	F15	24.0	
16	8303	8212	8159	7816	404	262	2910	7760	1282	11552	1968	1379	0	24.8	F16	25.0	
17	8296	8244	8157	7815	617	417	3239	8073	1242	15942	1701	3454	0	24.8	F17	26.0	
18	8299	8228	8164	7815	874	638	3612	8326	1241	16231	1544	2730	0	24.8	F18	27.0	
19	8302	8244	8158	7814	1166	906	4003	8394	1277	16380	1427	1951	0	24.8			
20	8306	8239	8152	7811	1483	1211	4411	8234	1429	16365	1973	1562	0	24.8			
21	8325	8247	8153	7812	1819	1545	4829	7257	1628	16350	2047	1328	0	24.8			
22	8189	8346	8411	7815	2172	1901	5260	5316	1951	16337	1727	1172	0	24.8			
23	8104	8311	8235	7826	2533	2272	5704	3840	3138	16329	1514	1068	0	24.8			
24	8220	8136	8015	7841	2893	2639	6183	4326	3553	16321	1356	994	0	24.8			
25	8443	8344	8310	7853	3248	2987	6694	4206	3817	16316	1185	941	0	24.8			
26	8393	8071	8285	7867	3608	3339	7209	4116	3713	16302	324	877	0	24.8			
27	8295	8195	8249	7885	3975	3738	7709	3906	3614	16304	732	852	0	24.8			
28	8179	8245	8266	7904	4342	4201	8188	3667	3432	16299	878	835	0	24.8			
29	8309	8133	8295	7918	4701	4621	8656	3375	3240	16297	938	827	0	24.8			
30	8374	8143	8253	7932	5055	4992	9109	3099	3002	16293	969	822	0	24.8			
31	8246	8231	8159	7939	5402	5352	9559	2898	2840	16292	982	818	0	24.8			
32	8335	8117	8279	7948	5742	5706	9998	2825	2764	16290	987	814	0	24.8			
33	8198	8274	8101	7964	6074	6049	10429	2845	2761	16286	955	809	0	24.8			
34	8365	8151	8176	7972	6399	6384	10849	2912	2796	16279	919	802	0	24.8			
35	8344	8257	8102	7980	6717	6714	11248	2993	2815	16274	916	796	0	24.8			
36	8297	8287	8002	7991	7025	7031	11617	3065	2872	16272	1046	801	0	24.8			
37	8336	8259	8068	7996	7322	7342	11961	3196	2952	16273	1322	811	0	24.8			
38	8285	8287	8028	8006	7613	7644	12301	3317	3049	16275	1594	828	0	24.8			
39	8320	8240	8076	8020	7893	7929	12645	3382	3108	16274	1437	835	0	24.8			
40	8287	8200	8068	8028	8160	8210	12990	3389	3154	16270	1270	831	0	24.8			
41	8281	8229	8028	8034	8422	8485	13323	3416	3195	16267	1162	824	0	24.8			
42	8366	8140	8150	8046	8672	8743	13638	3464	3265	16263	1124	816	0	24.8			
43	8326	8169	8078	8061	8913	8992	13942	3560	3362	16261	1082	811	0	24.8			
44	8338	8175	8100	8074	9141	9229	14228	3664	3473	16260	1055	808	0	24.8			
45	8293	8219	8071	8087	9364	9457	14498	3771	3583	16256	1043	804	0	24.8			
46	8319	8252	8068	8100	9575	9676	14754	3867	3687	16210	1031	800	0	24.8			
47	8348	8295	8112	8113	9778	9885	14991	3948	3775	16105	1023	795	0	24.8			
48	8270	8245	8122	8116	9969	10085	15214	3997	3834	15917	1018	787	0	24.8			
49	8280	8255	8147	8130	10153	10275	15426	4038	3880	15742	961	775	0	24.8			
50	8280	8213	8194	8142	10330	10457	15609	4067	3903	15505	872	759	0	24.8			
51	8301	8236	8171	8157	10495	10626	15773	4095	3926	15345	838	744	0	24.8			
52	8333	8245	8216	8170	10650	10784	15922	4133	3958	15264	818	731	0	24.8			
53	8291	8196	8201	8171	10797	10935	16029	4170	3982	15250	803	722	0	24.8			
54	8304	8212	8215	8183	10936	11075	16125	4184	3981	15238	725	713	0	24.8			
55	8311	8208	8229	8196	11068	11206	16203	4176	3966	15054	595	698	0	24.8			
56	8313	8196	8220	8212	11183	11328	16261	4165	3965	14765	602	684	0	24.8			
57	8333	8239	8216	8226	11297	11437	16311	4162	3968	14451	706	670	0	24.8			
58	8283	8184	8226	8228	11397	11537	16338	4168	3967	14099	775	658	0	24.8			
59	8299	8183	8241	8243	11492	11630	16361	4154	3959	13854	816	647	0	24.8			
60	8283	8215	8232	8253	11581	11714	16379	4140	3941	13599	836	636	0	24.8			
61	8293	8194	8202	8267	11651	11793	16383	4114	3924	13372	840	624	0	24.8			
62	8302	8263	8160	8283	11720	11862	16383	4104	3909	13212	838	614	0	24.8			
63	8312	8224	8152	8296	11782	11929	16383	4089	3905	13062	824	602	0	24.8			
64	8296	8215	8146	8297	11846	11988	16383	4075	3900	12894	815	594	0	24.8			
65	8303	8215	8132	8309	11890	12044	16383	4071	3887	12715	809	585	0	24.8			
66	8299	8218	8117	8322	11937	12096	16383	4064	3882	12485	801	574	0	24.8			
67	8313	8230	8125	8336	11986	12141	16383	4056	3865	12261	793	562	0	24.8			
68	8284	8228	8111	8351	12019	12181	16383	4041	3847	12064	803	552	0	24.8			
69	8278	8205	8118	8354	12058	12220	16383	4026	3840	11841	814	539	0	24.8			
70	8278	8205	8113	8366	12094	12260	16383	4020	3829	11616	800	528	0	24.8			
71	8294	8193	8120	8377	12126	12280	16383	4010	3811	11426	788	514	0	24.8			
72	8308	8213	8115	8390	12153	12300	16383	4003	3805	11306	780	507	0	24.8			
73	8310	8193	8122	8406	12177	12316	16383	4004	3805	11231	771	498	0	24.8			
74	8303	8201	8126	8417	12198	12328	16383	3994	3795	11140	762	490	0	24.8			
75	8316	8202	8136	8420	12225	12348	16383	3987	3784	10870	751	477	0	24.8			
76	8323	8228	8135	8432	12243	12353	16383	3970	3776	10586	738	465	0	24.8			
77	8328	8238	8140	8448	12258	12361	16383	3963	3773	10314	724	451	0	24.8			
78	8308	8245	8151	8461	12274	12368	16383	3967	3768	10071	710	438	0	24.8			
79	8290	8226	8178	8475	12286	12374	16383	3954	3761	9849	687	426	0	24.8			
80	8280	8221	8192	8480	12298	12381	16383	3951	3754	9577	671	413	0	24.8			
81	8296	8228	8189	8488	12308	12388	16383	3951	3760	9315	653	399	0	24.8			
82	8314	8243	8182	8506	12318	12393	16383	3952	3751	9048	632	384	0	24.8			
83	8314	8226	8182	8515	12325	12398	16383	3945	3744	8776	610	369	0	24.8			
84	8293	8226	8176	8530	12335	12405	16383	3935	3736	8503	593	353	0	24.8			
85	8286	8215	8183	8540	12346	12406	16383	3933	3737	8209	573	336	0	24.8			
86	8293	8217	8184	8543	12349	12416	16383	3928	3727	7905	561	319	0	24.8			
87	8312	8228	8194	8556	12348	12414	16383	3928	3728	7588	549	303	0	24.8			
88	8311	8218	8202	8568	12353	12413	16383	3924	3727	7254	534	285	0	24.8			
89	8301	8212	8198	8583	12355	12419	16383	3926	3721	6887	508	266	0	24.8			
90	8286	8223	8186	8594	12359	12426	16383	3915	3722	6461	481	244	0	24.8			
91	8291	8225	8174	8600	12362	12422	16383	3914	3716	5989	451	220	0	24.8			
92	8317	8253	8156	8612	12362	12423	16383	3909	3710	5598	423	197	0	24.8			
93	8320	8236	8151	8626	12368	12423	16383	3907	3721	5194	432	174	0	24.8			
94	8324	8224	8145	8639	12365	12425	16383	3920	3722	4806	359	149	0	24.8			
95	8315	8210	8143	8653	12375	12425	16383	3915	3719	4389	299	123	0	24.8			
96	8310	8200	8129	8654	12368	12427	16383	3916	3723	3966	282	96	0	24.8			
97	8310	8218	8115	8666	12368	12427	16383	3924	3725	3632	259	72	0	24.8			
98	8295	8218	8106	8680	12367	12426	16383	3928	3730	3378	240	52	0	24.8			
99	8290	8218	8105	8693	12369	12426	16379	3931	3733	3129	218	30	0	24.8			
100	8291	8219	8094	8707	12367	12427	16373	3932	3732	2918	200	11	0	24.8			
101	8289	8216	8098	8709	12368	12436	16365	3935	3739	2666	176	0	0	24.8			
102	8300	8231	8099	8722	12368	12426	16358	3943	3742	2481	168	0	0	24.8			
103	8302	8226	8109	8735	12368	12427	16352	3938	3746	2305	137	0	0	24.8			
104	8309	8213	8120	8749	12367	12427	16348	3949	3739	2156	127	0	0	24.8			
105	8307	8215	8126	8765	12367	12428	16346	3939	3739	1966	106	0	0	24.8			
106	8305	8218	8134	8772	12366	12425	16342	3943	3744	1781	92	0	0	24.8			
107	8318	8231	8147	8777	12366	12427	16340	3951	3747	1545	95	0	0	24.8			
108	8318	8233	8174	8790	12371	12426	16338	3944	3748	1349	52	0	0	24.8			
109	8310	8219	8192	8804	12368	12429	16339	3949	3747	1125	63	0	0	24.8			
110	8302	8222	8212	8817	12377	12428	16336	3949	3746	930	3	0	0	24.8			
111	8302	8209	8217	8825	12366	12427	16334	3948	3748	648	0	0	0	24.8			
112	8312	8220	8207	8830	12366	12425	16331	3960	3748	413	0	0	0	24.8			
113	8319	8222	8204	8843	12367	12428	16334	3955	3756	141	0	0	0	24.8			
114	8305	8215	8194	8858	12367	12428	16332	3957	3757	8	0	0	0	24.8			
115	8295	8213	8189	8873	12363	12426	16330	3953	3750	0	0	0	0	24.8			
116	8290	8205	8185	8878	12364	12427	16331	3954	3750	0	0	0	0	24.8			
117	8293	8209	8175	8888	12366	12427	16330	3952	3751	0	0	0	0	24.8			
118	8300	8211	8173	8898	12366	12426	16330	3961	3757	0	0	0	0	24.8			
119	8295	8208	8169	8912	12366	12427	16330	3962	3757	0	0	0	0	24.8			
120	8288	8211	8161	8925	12366	12428	16331	3962	3760	0	0	0	0	24.8			
121	8283	8216	8155	8929	12366	12427	16330	3965	3762	0	0	0	0	24.8			
122	8291	8228	8139	8939	12366	12427	16330	3964	3759	0	0	0	0	24.8			
123	8301	8233	8134	8954	12365	12428	16329	3962	3763	0	0	0	0	24.8			
124	8309	8213	8133	8968	12366	12428	16330	3965	3758	0	0	0	0	24.8			
125	8305	8210	8139	8979	12365	12428	16330	3967	3761	0	0	0	0	24.8			
126	8300	8200	8147	8982	12366	12428	16330	3964	3764	0	0	0	0	24.8			
127	8303	8204	8148	8996	12365	12428	16329	3972	3760	0	0	0	0	24.8			
128	8306	8220	8151	9012	12367	12428	16330	3968	3768	0	0	0	0	24.8			
129	8306	8222	8151	9024	12367	12429	16330	3969	3769	0	0	0	0	24.8			
130	8309	8225	8151	9032	12366	12428	16329	3972	3769	0	0	0	0	24.8			
131	8302	8231	8147	9039	12365	12428	16328	3969	3762	0	0	0	0	24.8			
132	8308	8227	8147	9051	12366	12428	16329	3964	3760	0	0	0	0	24.8			
133	8306	8235	8136	9064	12366	12428	16330	3967	3763	0	0	0	0	24.8			
134	8308	8223	8139	9076	12366	12428	16329	3962	3759	0	0	0	0	24.8			
135	8304	8225	8135	9088	12367	12429	16329	3968	3765	0	0	0	0	24.8			
136	8302	8220	8126	9093	12365	12427	16328	3965	3759	0	0	0	0	24.8			
