Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8319	8167	8143	5774	0	0	116	632	4154	3355	5134	1837	0	24.66	Var_Accel1	7.31	3
2	8283	8218	8142	5772	0	0	229	1047	3481	0	3103	1156	0	24.66	Var_Accel2	9.966	0.000
3	8279	8202	8135	5771	0	0	369	1713	2934	0	1889	706	0	24.66	Var_Accel3	150.721	15.000
4	8271	8199	8143	5773	0	0	529	2521	2615	0	1177	405	0	24.66	Mean_of_PG1	6109.069	0.000
5	8272	8227	8166	5769	0	0	702	3024	2477	0	753	203	0	24.66	Mean_of_PG2	375.824	50.000
6	8302	8248	8175	5771	0	0	882	3237	2400	0	489	68	0	24.66	Var_of_PG1	14926.84	35.000
7	8322	8243	8176	5770	0	1	1063	3677	2328	0	329	4	0	24.66	Var_of_PG2	540466.875	25.000
8	8344	8239	8187	5771	0	2	1244	4394	2223	0	241	0	0	24.66	Slope_of_Angle	1190151.0	
9	8328	8236	8184	5772	2	3	1425	5046	2092	0	203	0	0	24.66	Sum_Diff_Press	10111747.0	
10	8287	8209	8199	5771	7	5	1608	5515	1946	0	207	0	0	24.66	Temp_Diff_Var	-2323.0	
11	8274	8217	8190	5770	21	10	1795	5905	1797	0	252	0	0	24.66	F11	16488814.0	
12	8276	8199	8181	5770	47	25	1999	6326	1646	3195	381	106	0	24.66	F12	1212.738	
13	8306	8196	8170	5773	88	51	2193	6755	1502	6256	573	399	0	24.66	F13	7912.5	
14	8325	8214	8154	5772	147	95	2387	7124	1392	7582	749	691	0	24.66	F14	23.0	
15	8312	8210	8157	5771	236	157	2610	7427	1312	9087	891	958	0	24.66	F15	24.0	
16	8297	8213	8161	5770	386	241	2900	7755	1283	11064	1955	1325	0	24.66	F16	25.0	
17	8292	8240	8163	5774	594	384	3223	8037	1242	16140	1694	3425	0	24.66	F17	26.0	
18	8298	8224	8171	5771	849	596	3591	8280	1234	16247	1547	2791	0	24.66	F18	27.0	
19	8309	8240	8160	5769	1139	858	3979	8318	1260	16374	1437	1995	0	24.66			
20	8309	8234	8156	5773	1453	1158	4387	8159	1396	16361	1840	1584	0	24.66			
21	8346	8222	8160	5770	1789	1487	4806	7233	1599	16344	2092	1342	0	24.66			
22	8219	8351	8414	5770	2139	1841	5233	5314	1933	16329	1745	1183	0	24.66			
23	8488	8221	7918	5783	2499	2208	5675	3928	3038	16320	1537	1077	0	24.66			
24	8296	8130	8213	5797	2856	2576	6148	4315	3472	16313	1372	1001	0	24.66			
