Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8319	8171	8143	6489	0	0	117	510	3481	3772	4914	1732	0	24.8	Var_Accel1	5.625	3
2	8293	8217	8142	6492	0	2	229	822	2909	0	2966	1089	0	24.8	Var_Accel2	8.081	5.000
3	8280	8205	8136	6493	0	0	371	1328	2447	0	1792	657	0	24.8	Var_Accel3	91.204	15.000
4	8275	8208	8144	6491	0	0	532	1949	2181	0	1100	372	0	24.8	Mean_of_PG1	5257.322	0.000
5	8280	8226	8161	6492	0	0	705	2442	2069	0	689	181	0	24.8	Mean_of_PG2	357.922	40.000
6	8309	8241	8166	6493	0	0	884	2686	2013	0	435	52	0	24.8	Var_of_PG1	14204.561	40.000
7	8318	8245	8167	6491	0	1	1066	3012	1958	0	280	2	0	24.8	Var_of_PG2	445973.094	25.000
8	8330	8241	8173	6490	0	2	1245	3600	1874	0	191	0	0	24.8	Slope_of_Angle	969120.563	
9	8318	8235	8176	6492	1	3	1426	4217	1773	0	155	0	0	24.8	Sum_Diff_Press	18461896.0	
10	8291	8206	8190	6491	7	5	1613	4659	1657	0	165	0	0	24.8	Temp_Diff_Var	-2455.0	
11	8282	8218	8182	6492	22	12	1804	4974	1533	0	210	0	0	24.8	F11	14090676.0	
12	8281	8197	8180	6492	51	28	2009	5295	1411	3517	341	118	0	24.8	F12	968.86	
13	8306	8201	8170	6493	94	57	2200	5658	1296	6545	534	418	0	24.8	F13	6947.5	
14	8321	8212	8158	6493	156	104	2396	6024	1201	7881	710	716	0	24.8	F14	23.0	
15	8313	8209	8162	6494	253	168	2620	6349	1138	9425	862	989	0	24.8	F15	24.0	
16	8301	8220	8161	6491	413	258	2913	6670	1115	11453	1905	1374	0	24.8	F16	25.0	
17	8296	8240	8165	6491	629	413	3244	6960	1078	15991	1634	3457	0	24.8	F17	26.0	
18	8302	8227	8171	6490	890	635	3615	7208	1070	16260	1487	2735	0	24.8	F18	27.0	
19	8308	8241	8163	6491	1184	903	4007	7327	1075	16373	1391	1964	0	24.8			
20	8309	8224	8160	6492	1503	1209	4417	7232	1132	16359	1400	1551	0	24.8			
21	8324	8216	8161	6488	1843	1544	4838	6887	1292	16344	2057	1316	0	24.8			
22	8294	8283	8164	6492	2197	1901	5268	5897	1431	16329	1858	1169	0	24.8			
23	8220	8212	8101	6491	2558	2272	5714	4287	1668	16318	1534	1064	0	24.8			
24	7890	8365	8488	6505	2917	2639	6190	3377	2699	16314	1434	997	0	24.8			
25	8124	8201	7963	6516	3275	2987	6705	3750	3072	16306	1282	947	0	24.8			
26	8494	8247	8148	6532	3636	3342	7222	3621	3192	16297	1135	907	0	24.8			
27	8328	8154	8263	6545	4005	3740	7721	3471	3110	16288	282	854	0	24.8			
28	8323	8201	8405	6557	4373	4210	8202	3296	2991	16283	671	833	0	24.8			
29	8258	8163	8299	6572	4733	4627	8667	3089	2850	16284	843	823	0	24.8			
30	8228	8203	8344	6590	5088	5004	9127	2819	2663	16281	901	817	0	24.8			
31	8363	8142	8338	6597	5437	5362	9574	2582	2454	16279	932	814	0	24.8			
32	8247	8208	8250	6599	5778	5716	10017	2401	2310	16276	945	811	0	24.8			
33	8317	8150	8272	6615	6111	6061	10450	2332	2245	16272	951	810	0	24.8			
34	8209	8239	8180	6626	6439	6399	10870	2343	2248	16267	916	804	0	24.8			
35	8302	8177	8177	6629	6759	6727	11269	2432	2295	16257	875	794	0	24.8			
36	8361	8267	8192	6640	7062	7047	11637	2524	2339	16252	936	793	0	24.8			
37	8318	8253	8133	6640	7363	7359	11980	2606	2386	16252	1057	799	0	24.8			
38	8321	8286	8126	6655	7653	7657	12322	2714	2462	16252	1278	809	0	24.8			
39	8297	8274	8116	6660	7930	7948	12668	2818	2546	16252	1476	822	0	24.8			
40	8295	8220	8121	6669	8201	8227	13009	2876	2604	16252	1411	830	0	24.8			
41	8309	8209	8107	6683	8462	8501	13345	2897	2649	16249	1227	829	0	24.8			
42	8268	8205	8028	6694	8713	8759	13661	2931	2697	16247	1140	821	0	24.8			
43	8340	8155	8085	6702	8954	9009	13960	2985	2770	16241	1083	814	0	24.8			
44	8337	8201	8055	6708	9186	9248	14252	3062	2856	16239	1045	809	0	24.8			
45	8362	8162	8062	6722	9406	9476	14522	3167	2947	16238	1022	805	0	24.8			
46	8297	8248	8017	6735	9625	9696	14775	3256	3047	16207	1006	800	0	24.8			
47	8279	8256	7998	6744	9819	9904	15013	3337	3143	16106	997	795	0	24.8			
48	8290	8283	8039	6750	10011	10105	15237	3413	3228	15977	987	787	0	24.8			
49	8287	8248	8076	6762	10196	10298	15452	3473	3291	15760	973	776	0	24.8			
50	8283	8236	8094	6777	10372	10476	15627	3515	3333	15515	943	764	0	24.8			
51	8307	8207	8133	6779	10535	10646	15790	3546	3366	15291	849	747	0	24.8			
52	8317	8248	8115	6791	10691	10808	15933	3574	3390	15099	777	730	0	24.8			
53	8333	8193	8177	6806	10839	10955	16044	3602	3407	14922	715	712	0	24.8			
54	8287	8231	8160	6807	10978	11097	16139	3629	3413	14693	652	692	0	24.8			
55	8292	8204	8185	6817	11104	11228	16214	3629	3408	14458	576	675	0	24.8			
56	8293	8212	8218	6832	11223	11357	16269	3621	3400	14116	518	653	0	24.8			
57	8319	8217	8236	6845	11332	11455	16316	3610	3399	13755	597	635	0	24.8			
58	8332	8209	8270	6854	11431	11554	16343	3612	3407	13409	686	620	0	24.8			
59	8288	8185	8280	6860	11526	11648	16364	3622	3407	13078	722	604	0	24.8			
60	8294	8214	8284	6872	11608	11733	16380	3612	3395	12820	739	589	0	24.8			
61	8297	8190	8296	6883	11684	11811	16383	3593	3381	12511	745	574	0	24.8			
62	8317	8222	8252	6889	11751	11882	16383	3566	3362	12243	746	560	0	24.8			
63	8321	8232	8222	6901	11812	11951	16383	3554	3355	12099	764	552	0	24.8			
64	8308	8215	8200	6914	11868	12009	16383	3542	3345	11962	768	541	0	24.8			
65	8308	8218	8184	6926	11918	12063	16383	3533	3332	11811	769	534	0	24.8			
66	8293	8206	8168	6933	11965	12111	16383	3522	3326	11592	765	523	0	24.8			
67	8288	8227	8129	6942	12006	12158	16383	3511	3317	11298	758	511	0	24.8			
68	8304	8232	8125	6958	12050	12199	16383	3500	3303	10998	740	495	0	24.8			
69	8294	8216	8110	6970	12092	12237	16383	3493	3292	10678	723	479	0	24.8			
70	8297	8220	8097	6984	12120	12268	16383	3482	3282	10387	705	462	0	24.8			
71	8286	8199	8089	6983	12151	12293	16383	3473	3271	10146	685	448	0	24.8			
72	8300	8203	8073	6997	12180	12315	16383	3468	3271	9962	666	434	0	24.8			
73	8308	8216	8067	7008	12205	12332	16383	3474	3270	9772	654	422	0	24.8			
74	8314	8192	8071	7012	12229	12348	16383	3472	3273	9565	637	409	0	24.8			
75	8311	8207	8060	7024	12251	12358	16383	3470	3264	9380	622	396	0	24.8			
76	8312	8211	8066	7039	12270	12369	16383	3463	3254	9169	605	384	0	24.8			
77	8313	8232	8071	7042	12286	12375	16383	3451	3245	8929	589	371	0	24.8			
78	8322	8238	8095	7049	12299	12383	16383	3433	3228	8683	568	358	0	24.8			
79	8305	8235	8119	7063	12311	12390	16383	3418	3216	8499	550	347	0	24.8			
80	8295	8221	8152	7077	12324	12397	16383	3413	3209	8269	534	335	0	24.8			
81	8293	8223	8170	7086	12342	12403	16383	3410	3206	7986	531	321	0	24.8			
82	8300	8231	8174	7094	12348	12410	16383	3400	3204	7679	522	307	0	24.8			
83	8311	8245	8179	7106	12353	12412	16383	3398	3198	7350	507	289	0	24.8			
84	8315	8226	8194	7119	12359	12418	16383	3395	3193	6994	491	271	0	24.8			
85	8307	8223	8202	7129	12365	12422	16383	3391	3186	6613	458	251	0	24.8			
86	8297	8212	8214	7134	12372	12429	16383	3382	3181	6233	432	231	0	24.8			
87	8295	8214	8218	7144	12372	12421	16383	3381	3184	5869	411	211	0	24.8			
88	8311	8217	8225	7158	12377	12430	16383	3375	3179	5471	371	187	0	24.8			
89	8307	8211	8229	7173	12384	12432	16383	3377	3183	5024	341	161	0	24.8			
90	8306	8210	8227	7174	12383	12434	16383	3380	3181	4578	302	135	0	24.8			
91	8296	8218	8211	7188	12387	12432	16383	3380	3181	4135	269	110	0	24.8			
92	8293	8232	8185	7201	12388	12435	16383	3378	3178	3684	253	82	0	24.8			
93	8314	8244	8165	7215	12389	12437	16383	3375	3182	3239	214	54	0	24.8			
94	8316	8231	8158	7217	12389	12436	16383	3378	3180	2768	180	24	0	24.8			
95	8317	8222	8144	7228	12388	12437	16383	3376	3180	2368	144	3	0	24.8			
96	8307	8205	8145	7243	12392	12439	16383	3377	3180	1987	112	0	0	24.8			
97	8296	8211	8127	7249	12392	12444	16383	3378	3183	1617	79	0	0	24.8			
98	8300	8214	8121	7255	12392	12439	16383	3382	3186	1302	48	0	0	24.8			
99	8292	8220	8112	7269	12391	12439	16383	3388	3194	1044	20	0	0	24.8			
100	8294	8219	8110	7282	12391	12439	16375	3390	3196	784	1	0	0	24.8			
101	8296	8222	8112	7291	12391	12439	16368	3395	3195	504	0	0	0	24.8			
102	8299	8215	8108	7297	12393	12439	16364	3395	3194	164	0	0	0	24.8			
103	8310	8223	8105	7309	12390	12439	16351	3393	3194	0	0	0	0	24.8			
104	8305	8218	8109	7324	12389	12438	16347	3388	3185	0	0	0	0	24.8			
105	8312	8214	8110	7335	12391	12441	16348	3383	3182	0	0	0	0	24.8			
106	8315	8213	8116	7336	12389	12438	16342	3380	3179	0	0	0	0	24.8			
107	8308	8221	8114	7351	12387	12438	16339	3378	3183	0	0	0	0	24.8			
108	8306	8232	8122	7365	12389	12438	16338	3380	3184	0	0	0	0	24.8			
109	8305	8229	8146	7374	12388	12437	16336	3385	3182	0	0	0	0	24.8			
110	8297	8224	8166	7379	12388	12443	16334	3382	3188	0	0	0	0	24.8			
111	8299	8218	8185	7392	12388	12439	16336	3384	3192	0	0	0	0	24.8			
112	8299	8219	8187	7406	12390	12439	16335	3392	3200	0	0	0	0	24.8			
113	8311	8225	8189	7411	12389	12441	16334	3400	3203	0	0	0	0	24.8			
114	8310	8222	8191	7420	12387	12438	16331	3402	3208	0	0	0	0	24.8			
115	8305	8219	8192	7432	12389	12438	16332	3408	3205	0	0	0	0	24.8			
116	8304	8206	8202	7445	12388	12439	16331	3405	3203	0	0	0	0	24.8			
117	8296	8210	8200	7447	12388	12437	16331	3411	3213	0	0	0	0	24.8			
118	8306	8206	8205	7459	12386	12438	16326	3414	3214	0	0	0	0	24.8			
119	8307	8210	8202	7472	12387	12439	16329	3412	3209	0	0	0	0	24.8			
120	8301	8208	8190	7480	12389	12439	16329	3410	3210	0	0	0	0	24.8			
121	8296	8215	8179	7490	12389	12438	16330	3410	3212	0	0	0	0	24.8			
122	8288	8224	8160	7503	12389	12438	16329	3417	3214	0	0	0	0	24.8			
123	8295	8231	8144	7515	12390	12439	16330	3412	3217	0	0	0	0	24.8			
124	8300	8225	8134	7520	12387	12437	16329	3414	3214	0	0	0	0	24.8			
125	8308	8216	8132	7529	12386	12438	16329	3413	3217	0	0	0	0	24.8			
126	8305	8204	8137	7542	12387	12436	16329	3413	3219	0	0	0	0	24.8			
127	8300	8201	8136	7553	12387	12439	16329	3417	3213	0	0	0	0	24.8			
128	8301	8209	8128	7557	12395	12439	16330	3417	3216	0	0	0	0	24.8			
129	8293	8220	8126	7569	12387	12438	16329	3415	3220	0	0	0	0	24.8			
130	8300	8224	8121	7585	12386	12439	16328	3414	3219	0	0	0	0	24.8			
131	8294	8228	8123	7590	12388	12440	16330	3420	3215	0	0	0	0	24.8			
132	8296	8225	8124	7599	12385	12438	16329	3419	3221	0	0	0	0	24.8			
133	8297	8225	8130	7611	12388	12437	16329	3413	3215	0	0	0	0	24.8			
134	8297	8229	8135	7624	12387	12439	16329	3417	3216	0	0	0	0	24.8			
135	8306	8222	8144	7631	12388	12440	16330	3408	3215	0	0	0	0	24.8			
136	8307	8224	8148	7637	12388	12439	16327	3411	3211	0	0	0	0	24.8			
137	8306	8220	8150	7651	12389	12440	16331	3407	3199	0	0	0	0	24.8			
138	8304	8223	8153	7664	12389	12440	16331	3393	3195	0	0	0	0	24.8			
139	8300	8227	8163	7671	12398	12440	16329	3391	3192	0	0	0	0	24.8			
140	8300	8215	8177	7678	12388	12441	16331	3387	3189	0	0	0	0	24.8			
141	8296	8215	8185	7693	12388	12441	16331	3388	3193	0	0	0	0	24.8			
142	8298	8213	8188	7700	12390	12441	16332	3388	3192	0	0	0	0	24.8			
143	8301	8218	8188	7708	12395	12442	16332	3390	3197	0	0	0	0	24.8			
144	8302	8222	8182	7719	12389	12441	16331	3392	3203	0	0	0	0	24.8			
145	8301	8219	8185	7734	12390	12449	16332	3403	3207	0	0	0	0	24.8			
146	8297	8217	8191	7741	12390	12442	16332	3406	3214	0	0	0	0	24.8			
147	8298	8205	8194	7746	12390	12441	16331	3410	3214	0	0	0	0	24.8			
148	8297	8208	8197	7763	12390	12442	16331	3410	3217	0	0	0	0	24.8			
149	8304	8211	8191	7769	12389	12441	16329	3410	3215	0	0	0	0	24.8			
150	8298	8219	8190	7778	12391	12442	16332	3408	3215	0	0	0	0	24.8			
151	8298	8224	8177	7788	12390	12442	16331	3411	3214	0	0	0	0	24.8			
152	8295	8226	8165	7802	12389	12442	16331	3411	3209	0	0	0	0	24.8			
153	8296	8227	8153	7812	12396	12441	16328	3408	3206	0	0	0	0	24.8			
154	8302	8221	8145	7818	12392	12441	16329	3405	3210	0	0	0	0	24.8			
155	8309	8211	8143	7829	12392	12443	16332	3407	3206	0	0	0	0	24.8			
156	8310	8202	8141	7841	12396	12442	16331	3407	3209	0	0	0	0	24.8			
157	8307	8199	8142	7848	12396	12443	16331	3409	3209	0	0	0	0	24.8			
158	8302	8206	8132	7857	12392	12443	16332	3410	3214	0	0	0	0	24.8			
159	8293	8215	8123	7869	12392	12441	16333	3410	3218	0	0	0	0	24.8			
160	8300	8225	8116	7884	12391	12442	16330	3416	3218	0	0	0	0	24.8			
161	8303	8221	8113	7891	12390	12444	16332	3408	3214	0	0	0	0	24.8			
162	8303	8221	8116	7899	12390	12443	16330	3409	3215	0	0	0	0	24.8			
163	8297	8224	8123	7910	12391	12444	16333	3407	3213	0	0	0	0	24.8			
164	8301	8214	8130	7924	12390	12443	16331	3406	3209	0	0	0	0	24.8			
165	8302	8227	8130	7933	12390	12441	16329	3403	3211	0	0	0	0	24.8			
166	8304	8215	8139	7939	12391	12442	16331	3407	3209	0	0	0	0	24.8			
167	8308	8218	8145	7953	12391	12443	16331	3400	3205	0	0	0	0	24.8			
168	8303	8227	8149	7966	12391	12443	16332	3402	3201	0	0	0	0	24.8			
169	8304	8218	8162	7973	12392	12447	16332	3392	3193	0	0	0	0	24.8			
170	8299	8233	8169	7980	12393	12443	16331	3385	3187	0	0	0	0	24.8			
171	8300	8225	8178	7997	12392	12445	16332	3383	3188	0	0	0	0	24.8			
172	8300	8221	8184	8007	12390	12442	16330	3381	3189	0	0	0	0	24.8			
173	8304	8229	8179	8014	12391	12442	16331	3383	3187	0	0	0	0	24.8			
174	8304	8223	8181	8022	12391	12444	16331	3375	3184	0	0	0	0	24.8			
175	8304	8226	8177	8034	12391	12443	16331	3381	3191	0	0	0	0	24.8			
176	8306	8223	8176	8050	12391	12443	16330	3389	3192	0	0	0	0	24.8			
177	8307	8214	8183	8060	12391	12441	16330	3389	3197	0	0	0	0	24.8			
178	8305	8220	8185	8063	12392	12441	16332	3389	3201	0	0	0	0	24.8			
179	8304	8217	8182	8076	12394	12442	16330	3393	3198	0	0	0	0	24.8			
180	8304	8223	8174	8087	12403	12445	16333	3393	3198	0	0	0	0	24.8			
181	8304	8230	8163	8103	12394	12446	16334	3388	3200	0	0	0	0	24.8			
182	8302	8224	8157	8105	12394	12447	16334	3386	3195	0	0	0	0	24.8			
183	8303	8224	8141	8117	12391	12445	16333	3393	3198	0	0	0	0	24.8			
184	8305	8220	8134	8130	12392	12446	16334	3390	3195	0	0	0	0	24.8			
185	8305	8215	8136	8142	12393	12446	16333	3392	3203	0	0	0	0	24.8			
186	8307	8210	8133	8144	12395	12443	16330	3397	3201	0	0	0	0	24.8			
187	8305	8205	8132	8157	12393	12442	16330	3397	3205	0	0	0	0	24.8			
188	8300	8209	8129	8170	12392	12445	16331	3400	3206	0	0	0	0	24.8			
189	8302	8218	8124	8183	12393	12445	16334	3406	3205	0	0	0	0	24.8			
190	8306	8219	8121	8187	12391	12445	16332	3407	3209	0	0	0	0	24.8			
191	8306	8223	8118	8199	12393	12447	16333	3408	3216	0	0	0	0	24.8			
192	8308	8218	8124	8211	12393	12444	16330	3404	3212	0	0	0	0	24.8			
193	8309	8214	8133	8226	12393	12442	16331	3409	3210	0	0	0	0	24.8			
194	8304	8214	8131	8225	12393	12444	16331	3404	3212	0	0	0	0	24.8			
195	8304	8214	8134	8240	12393	12443	16331	3403	3209	0	0	0	0	24.8			
196	8303	8212	8139	8254	12393	12445	16331	3408	3208	0	0	0	0	24.8			
197	8301	8220	8138	8267	12392	12445	16331	3407	3211	0	0	0	0	24.8			
198	8302	8221	8148	8269	12395	12445	16332	3411	3211	0	0	0	0	24.8			
199	8302	8225	8155	8282	12395	12446	16333	3409	3213	0	0	0	0	24.8			
200	8305	8228	8160	8295	12393	12445	16332	3410	3205	0	0	0	0	24.8			
201	8304	8221	8176	8308	12393	12444	16332	3401	3210	0	0	0	0	24.8			
202	8305	8223	8178	8310	12393	12444	16331	3398	3196	0	0	0	0	24.8			
203	8307	8218	8175	8322	12393	12445	16332	3387	3187	0	0	0	0	24.8			
204	8304	8217	8172	8338	12394	12447	16329	3381	3185	0	0	0	0	24.8			
205	8303	8222	8169	8347	12393	12446	16333	3379	3179	0	0	0	0	24.8			
206	8303	8219	8172	8352	12393	12445	16332	3379	3177	0	0	0	0	24.8			
207	8300	8217	8171	8362	12392	12445	16333	3378	3180	0	0	0	0	24.8			
208	8300	8217	8175	8377	12394	12446	16333	3381	3186	0	0	0	0	24.8			
209	8298	8212	8182	8390	12401	12446	16332	3387	3194	0	0	0	0	24.8			
210	8297	8219	8175	8396	12393	12446	16332	3392	3192	0	0	0	0	24.8			
211	8303	8217	8173	8405	12392	12446	16332	3389	3201	0	0	0	0	24.8			
212	8301	8221	8168	8418	12394	12445	16332	3391	3197	0	0	0	0	24.8			
213	8298	8225	8162	8431	12394	12446	16332	3394	3195	0	0	0	0	24.8			
214	8304	8217	8159	8435	12394	12445	16331	3391	3191	0	0	0	0	24.8			
215	8300	8219	8155	8447	12392	12446	16327	3390	3195	0	0	0	0	24.8			
216	8300	8212	8158	8461	12393	12455	16331	3396	3195	0	0	0	0	24.8			
217	8301	8211	8155	8473	12393	12445	16331	3396	3201	0	0	0	0	24.8			
218	8295	8217	8152	8484	12391	12442	16332	3398	3196	0	0	0	0	24.8			
219	8302	8215	8149	8486	12394	12447	16334	3401	3196	0	0	0	0	24.8			
220	8297	8227	8147	8503	12394	12444	16334	3393	3207	0	0	0	0	24.8			
221	8300	8225	8140	8517	12394	12446	16333	3404	3194	0	0	0	0	24.8			
222	8298	8224	8149	8520	12394	12446	16333	3400	3199	0	0	0	0	24.8			
223	8299	8219	8149	8530	12394	12460	16332	3397	3203	0	0	0	0	24.8			
224	8305	8210	8151	8543	12394	12447	16334	3399	3198	0	0	0	0	24.8			
225	8303	8212	8151	8555	12395	12447	16333	3398	3198	0	0	0	0	24.8			
226	8299	8213	8149	8568	12396	12447	16334	3399	3202	0	0	0	0	24.8			
227	8302	8216	8154	8569	12395	12447	16334	3404	3202	0	0	0	0	24.8			
228	8296	8222	8153	8582	12393	12441	16332	3400	3206	0	0	0	0	24.8			
229	8302	8220	8160	8595	12394	12445	16332	3406	3202	0	0	0	0	24.8			
230	8300	8225	8166	8606	12396	12466	16334	3401	3202	0	0	0	0	24.8			
231	8304	8216	8174	8609	12402	12448	16334	3399	3201	0	0	0	0	24.8			
