Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8295	8201	8098	3520	0	0	114	479	3664	2567	4916	1502	0	27.22	Var_Accel1	3.837	4
2	8296	8312	8110	3519	0	1	223	733	3033	0	2960	941	0	27.22	Var_Accel2	5.904	5.000
3	8345	8202	8134	3521	0	1	362	1335	2540	0	1795	570	0	27.22	Var_Accel3	25.81	20.000
4	8298	8253	8161	3521	0	1	519	2084	2244	0	1110	316	0	27.22	Mean_of_PG1	5616.024	0.000
5	8281	8205	8200	3521	0	4	689	2652	2109	0	715	147	0	27.22	Mean_of_PG2	353.209	35.000
6	8275	8197	8197	3521	8	8	865	2932	2046	0	503	44	0	27.22	Var_of_PG1	13991.46	40.000
7	8277	8207	8156	3522	27	18	1047	3262	2006	0	393	19	0	27.22	Var_of_PG2	470320.125	25.000
8	8293	8206	8149	3522	60	39	1236	3898	1953	0	349	92	0	27.22	Slope_of_Angle	1011739.875	
9	8295	8252	8149	3521	109	75	1429	4579	1877	5618	471	334	0	27.22	Sum_Diff_Press	4255608.0	
10	8316	8235	8150	3519	178	128	1633	5089	1784	6895	630	619	0	27.22	Temp_Diff_Var	-2404.0	
11	8319	8236	8155	3521	293	200	1862	5400	1656	8344	795	892	0	27.22	F11	15135858.0	
12	8308	8203	8159	3523	472	306	2142	5685	1540	10104	1773	1203	0	27.22	F12	1258.254	
13	8281	8205	8167	3525	705	487	2480	6070	1384	16365	1547	3297	0	27.22	F13	7454.0	
14	8283	8188	8173	3523	979	728	2856	6491	1266	15976	1453	3041	0	27.22	F14	23.0	
15	8289	8186	8168	3524	1283	1013	3263	6876	1176	16383	1401	2128	0	27.22	F15	24.0	
16	8297	8193	8168	3523	1611	1331	3688	7211	1132	16376	1365	1665	0	27.22	F16	25.0	
17	8303	8209	8175	3524	1957	1677	4127	7498	1144	16359	1304	1364	0	27.22	F17	26.0	
18	8296	8224	8170	3534	2316	2043	4569	7657	1252	16341	1450	1175	0	27.22	F18	27.0	
19	8301	8220	8168	3533	2676	2415	5020	7441	1446	16329	2108	1077	0	27.22			
20	8316	8224	8178	3533	3035	2773	5493	6360	1667	16317	1770	1006	0	27.22			
21	8403	8210	8259	3543	3394	3119	6007	4522	1997	16297	1558	955	0	27.22			
22	8268	8141	8293	3548	3760	3492	6546	3749	3130	16277	1357	916	0	27.22			
23	8243	8196	7964	3563	4136	3928	7068	3892	3635	16267	1258	889	0	27.22			
24	8420	8176	8104	3577	4502	4393	7565	3975	3693	16257	1183	868	0	27.22			
25	8402	8168	8166	3591	4865	4791	8050	3827	3584	16252	401	833	0	27.22			
26	8242	8225	8027	3601	5222	5161	8525	3624	3485	16255	601	815	0	27.22			
27	8301	8296	8065	3604	5570	5522	8989	3412	3279	16265	809	810	0	27.22			
28	8143	8238	7969	3617	5912	5876	9451	3343	2870	16273	877	805	0	27.22			
29	8776	8259	8002	3629	6245	6220	9900	3034	2767	16280	937	809	0	27.22			
30	8639	8246	7973	3641	6569	6556	10339	2688	2696	16294	897	807	0	27.22			
31	8431	8191	8011	3652	6885	6883	10770	2579	2586	16300	942	809	0	27.22			
32	8394	8211	7988	3660	7191	7201	11177	2587	2582	16301	921	806	0	27.22			
33	8310	8181	7935	3671	7491	7510	11563	2810	2596	16302	935	803	0	27.22			
34	8191	8221	7738	3678	7778	7807	11912	2852	2652	16298	1024	803	0	27.22			
35	8258	8237	7883	3682	8055	8096	12256	2969	2670	16290	938	799	0	27.22			
36	8273	8268	7988	3692	8329	8377	12608	3084	2729	16019	1146	798	0	27.22			
37	8341	8218	8083	3699	8582	8645	12956	3177	2847	15642	1467	798	0	27.22			
38	8375	8271	8114	3712	8830	8903	13293	3270	2921	15286	1456	792	0	27.22			
39	8293	8257	8104	3723	9070	9152	13620	3324	2977	14690	1268	769	0	27.22			
40	8261	8204	8180	3737	9298	9387	13924	3360	3005	14131	1035	736	0	27.22			
41	8273	8200	8233	3740	9516	9613	14213	3396	2993	13718	715	694	0	27.22			
42	8283	8198	8244	3752	9725	9830	14488	3399	3016	13428	686	660	0	27.22			
43	8289	8221	8275	3767	9926	10037	14749	3460	3073	13234	785	638	0	27.22			
44	8313	8204	8301	3779	10115	10234	14996	3558	3183	13394	1170	640	0	27.22			
