Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8273	8252	8152	4502	101	105	146	4288	2434	16383	8187	7512	0	27.17	Var_Accel1	4.359	4
2	8329	8263	8158	4510	274	288	383	4867	1898	15558	5543	6118	0	27.17	Var_Accel2	7.55	5.000
3	8354	8178	8177	4510	504	535	698	4985	1572	16382	3956	4184	0	27.17	Var_Accel3	28.988	20.000
4	8311	8235	8178	4512	777	824	1064	4944	1443	16299	2975	3036	0	27.17	Mean_of_PG1	6573.892	0.000
5	8268	8198	8148	4510	1080	1146	1470	5071	1393	16134	2342	2289	0	27.17	Mean_of_PG2	366.815	35.000
6	8254	8218	8139	4511	1408	1494	1911	5286	1403	15978	1907	1795	0	27.17	Var_of_PG1	14313.68	40.000
7	8306	8193	8136	4510	1755	1861	2376	5542	1502	15862	1883	1477	0	27.17	Var_of_PG2	585410.875	25.000
8	8352	8207	8144	4514	2116	2238	2859	5483	1706	15813	2334	1293	0	27.17	Slope_of_Angle	1239913.375	
9	8329	8240	8189	4524	2481	2605	3345	4499	2246	15791	1918	1165	0	27.17	Sum_Diff_Press	5280046.5	
10	8259	8200	8151	4532	2844	2954	3826	3967	3149	15772	1634	1070	0	27.17	Temp_Diff_Var	-2043.0	
11	8259	8215	8086	4543	3205	3318	4311	4238	3690	15770	1464	1001	0	27.17	F11	17851556.0	
12	8376	8180	8131	4551	3571	3738	4819	4357	3914	15759	1347	948	0	27.17	F12	568.064	
13	8367	8189	8157	4564	3943	4209	5375	4322	4009	15754	1207	907	0	27.17	F13	8390.5	
14	8277	8214	8101	4568	4314	4614	5927	4313	4026	15738	996	868	0	27.17	F14	23.0	
15	8467	8144	8208	4572	4678	4987	6457	4601	3911	15652	496	828	0	27.17	F15	24.0	
16	8022	8162	8062	4592	5036	5348	6966	3955	4198	15210	1314	809	0	27.17	F16	25.0	
17	7885	8066	7864	4596	5388	5701	7467	4181	4037	14828	965	779	0	27.17	F17	26.0	
18	8144	8170	7961	4607	5729	6045	7955	4086	3946	14211	593	740	0	27.17	F18	27.0	
19	8224	8072	7982	4620	6064	6379	8437	4168	3966	13263	724	692	0	27.17			
20	8051	8320	7854	4632	6393	6708	8911	4249	4021	12560	825	651	0	27.17			
21	8361	8163	8352	4636	6708	7024	9376	4245	4044	11764	784	613	0	27.17			
22	8289	8262	8362	4645	7015	7331	9829	4253	4006	11161	834	577	0	27.17			
23	8372	8190	8427	4662	7317	7630	10275	4238	3967	10633	832	544	0	27.17			
24	8304	8317	8475	4671	7606	7917	10706	4312	3970	10538	795	516	0	27.17			
