Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8294	8186	8202	7870	0	0	115	4108	828	3607	5822	1928	0	27.16	Var_Accel1	4.443	4
2	8288	8259	8230	7871	0	1	223	3507	1048	0	3615	1225	0	27.16	Var_Accel2	8.183	15.000
3	8319	8181	8189	7869	0	1	362	2943	1403	0	2259	762	0	27.16	Var_Accel3	46.78	15.000
4	8294	8257	8166	7871	0	1	521	2565	1989	0	1426	454	0	27.16	Mean_of_PG1	337.35	0.000
5	8280	8202	8152	7872	0	4	690	2345	2640	0	909	246	0	27.16	Mean_of_PG2	6207.867	34.375
6	8289	8225	8174	7871	9	7	867	2246	3168	0	612	113	0	27.16	Var_of_PG1	12329.738	35.625
7	8285	8252	8172	7871	28	17	1049	2193	3589	0	453	57	0	27.16	Var_of_PG2	1041972.438	25.000
8	8295	8229	8164	7872	60	36	1239	2136	4104	0	358	111	0	27.16	Slope_of_Angle	564030.0	
9	8324	8205	8172	7873	108	71	1430	2053	4726	5658	418	341	0	27.16	Sum_Diff_Press	24839338.0	
10	8313	8195	8164	7874	175	121	1632	1958	5331	6936	533	621	0	27.16	Temp_Diff_Var	2332.0	
11	8275	8209	8141	7872	288	191	1857	1839	5809	8349	645	887	0	27.16	F11	-16883604.0	
12	8293	8192	8138	7873	463	294	2128	1699	6218	10017	1601	1188	0	27.16	F12	1552.589	
13	8289	8202	8104	7875	693	471	2463	1561	6594	16381	1335	3241	0	27.16	F13	8109.0	
14	8302	8184	8106	7874	965	704	2835	1427	6966	15758	1208	3133	0	27.16	F14	23.0	
15	8295	8219	8101	7874	1267	984	3236	1325	7353	16383	1124	2183	0	27.16	F15	24.0	
16	8284	8211	8112	7875	1594	1298	3662	1250	7714	16382	1072	1713	0	27.16	F16	25.0	
17	8289	8206	8128	7873	1939	1638	4095	1206	8055	16378	1034	1418	0	27.16	F17	26.0	
18	8314	8209	8149	7873	2299	2000	4539	1194	8326	16374	1003	1226	0	27.16	F18	27.0	
19	8299	8206	8147	7872	2665	2375	4989	1214	8457	16373	953	1099	0	27.16			
20	8285	8223	8155	7874	3027	2735	5458	1402	8271	16372	166	997	0	27.16			
21	8304	8272	8159	7874	3389	3083	5967	1644	7231	16371	512	933	0	27.16			
22	7799	8361	8296	7874	3755	3446	6508	1827	5321	16368	683	891	0	27.16			
23	8055	8221	8271	7873	4129	3862	7026	3323	3935	16362	1495	871	0	27.16			
24	8731	7995	8314	7854	4499	4330	7530	3954	3781	16360	695	853	0	27.16			
25	8519	8213	7860	7832	4864	4729	8015	3692	4178	16349	713	820	0	27.16			
26	8230	8160	7847	7817	5221	5101	8492	3550	3998	16347	837	809	0	27.16			
27	8162	8403	8383	7805	5570	5462	8957	3517	3751	16185	975	806	0	27.16			
28	8224	8139	8087	7792	5913	5813	9414	3360	3567	16090	987	800	0	27.16			
29	8192	8277	7971	7778	6250	6157	9868	3164	3284	16077	992	792	0	27.16			
30	8270	8240	8248	7763	6576	6494	10310	2933	3001	16132	991	791	0	27.16			
31	8278	8240	8262	7751	6895	6818	10736	2726	2807	16318	991	796	0	27.16			
32	8377	8158	8340	7739	7203	7140	11149	2642	2706	16320	975	799	0	27.16			
33	8392	8093	8354	7722	7504	7443	11544	2656	2755	16323	890	793	0	27.16			
34	8222	8221	8175	7721	7795	7741	11886	2761	2887	16329	1342	810	0	27.16			
35	8226	8184	8135	7709	8078	8031	12230	2803	2996	16341	1641	834	0	27.16			
36	8285	8257	8166	7707	8347	8309	12580	2838	3101	16350	1382	843	0	27.16			
37	8328	8215	8187	7695	8611	8577	12927	2903	3203	16353	1218	840	0	27.16			
38	8345	8244	8262	7683	8861	8835	13267	2966	3304	16355	1129	832	0	27.16			
39	8322	8233	8206	7676	9102	9084	13594	3059	3351	16352	965	819	0	27.16			
40	8278	8286	8130	7668	9335	9319	13901	3128	3420	16270	996	809	0	27.16			
41	8321	8248	8152	7654	9556	9546	14191	3195	3475	15960	984	794	0	27.16			
42	8295	8212	8078	7642	9771	9763	14471	3231	3526	15403	961	772	0	27.16			
43	8304	8208	8080	7629	9973	9967	14739	3283	3554	14720	830	740	0	27.16			
44	8286	8186	8071	7615	10165	10165	14974	3359	3637	13664	1008	702	0	27.16			
45	8274	8190	8089	7600	10348	10353	15203	3464	3716	12898	982	664	0	27.16			
46	8290	8212	8079	7587	10522	10531	15417	3571	3826	12173	900	622	0	27.16			
