Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8294	8189	8197	7599	0	0	115	3717	748	3598	5806	1892	0	27.15	Var_Accel1	3.541	4
2	8287	8257	8220	7597	0	0	223	3154	946	0	3588	1198	0	27.15	Var_Accel2	7.523	15.000
3	8316	8183	8184	7598	0	0	363	2646	1261	0	2229	741	0	27.15	Var_Accel3	17.583	20.000
4	8292	8258	8165	7600	0	1	523	2313	1766	0	1397	437	0	27.15	Mean_of_PG1	335.654	0.000
5	8284	8202	8156	7599	0	3	693	2130	2363	0	882	231	0	27.15	Mean_of_PG2	5656.662	29.375
6	8292	8224	8179	7598	8	7	871	2047	2845	0	586	102	0	27.15	Var_of_PG1	12429.105	35.625
7	8290	8247	8178	7599	27	17	1053	1995	3233	0	430	48	0	27.15	Var_of_PG2	942609.625	25.000
8	8294	8230	8161	7599	58	36	1241	1943	3689	0	342	108	0	27.15	Slope_of_Angle	500928.25	
9	8324	8211	8163	7600	105	69	1431	1877	4265	5690	409	343	0	27.15	Sum_Diff_Press	24320510.0	
10	8305	8200	8159	7601	171	118	1633	1791	4834	6933	527	629	0	27.15	Temp_Diff_Var	2471.0	
11	8273	8207	8140	7600	281	187	1859	1683	5274	8405	638	899	0	27.15	F11	-15303219.0	
12	8293	8195	8138	7601	453	288	2132	1554	5642	10112	1611	1203	0	27.15	F12	1320.893	
13	8290	8201	8109	7602	681	460	2465	1424	5972	16366	1342	3251	0	27.15	F13	7451.5	
14	8302	8188	8110	7602	951	692	2839	1312	6309	15693	1210	3138	0	27.15	F14	23.0	
15	8296	8219	8108	7600	1252	970	3242	1219	6663	16383	1124	2185	0	27.15	F15	24.0	
16	8285	8212	8123	7601	1579	1283	3667	1151	7022	16382	1069	1709	0	27.15	F16	25.0	
17	8289	8206	8134	7600	1923	1623	4102	1110	7337	16374	1026	1411	0	27.15	F17	26.0	
18	8313	8209	8151	7600	2283	1984	4544	1091	7614	16366	993	1217	0	27.15	F18	27.0	
19	8299	8208	8148	7601	2649	2356	4996	1093	7784	16355	959	1087	0	27.15			
20	8285	8217	8159	7600	3011	2720	5465	1164	7721	16339	446	988	0	27.15			
21	8299	8237	8160	7600	3372	3068	5976	1340	7288	16328	357	924	0	27.15			
22	8326	8270	8142	7600	3740	3429	6513	1544	6000	16309	579	877	0	27.15			
23	8675	8164	7838	7600	4115	3846	7034	1918	3878	16288	720	851	0	27.15			
