Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8292	8206	8105	2556	0	0	115	528	3665	1179	4864	1369	0	27.07	Var_Accel1	3.11	4
2	8298	8314	8107	2553	0	1	225	861	3021	0	2924	858	0	27.07	Var_Accel2	6.366	5.000
3	8349	8200	8136	2556	0	1	363	1476	2521	0	1782	520	0	27.07	Var_Accel3	66.414	21.250
4	8299	8254	8160	2555	0	2	521	2218	2242	0	1108	289	0	27.07	Mean_of_PG1	5683.801	6.875
5	8279	8201	8196	2553	0	4	691	2764	2115	0	718	134	0	27.07	Mean_of_PG2	350.806	25.000
6	8274	8199	8191	2553	7	7	871	3001	2055	0	501	39	0	27.07	Var_of_PG1	13785.655	41.875
7	8277	8206	8158	2554	23	15	1055	3372	2012	0	397	9	0	27.07	Var_of_PG2	475884.594	25.000
8	8294	8207	8151	2554	52	32	1240	4034	1955	0	355	53	0	27.07	Slope_of_Angle	1014085.438	
9	8301	8253	8149	2553	96	62	1431	4726	1872	5579	467	285	0	27.07	Sum_Diff_Press	6090195.5	
10	8314	8235	8149	2554	158	111	1633	5228	1775	6762	626	567	0	27.07	Temp_Diff_Var	-2331.0	
11	8316	8237	8155	2555	254	178	1854	5544	1655	8083	768	825	0	27.07	F11	15337694.0	
12	8306	8201	8158	2554	415	268	2117	5852	1537	9703	1803	1119	0	27.07	F12	1193.692	
13	8283	8202	8171	2555	636	430	2448	6245	1385	16383	1564	3113	0	27.07	F13	7520.5	
14	8284	8186	8175	2556	897	655	2810	6645	1257	15602	1452	3196	0	27.07	F14	23.0	
15	8289	8188	8170	2555	1193	928	3209	7021	1178	16383	1399	2204	0	27.07	F15	24.0	
16	8298	8196	8164	2554	1516	1239	3630	7340	1146	16380	1356	1701	0	27.07	F16	25.0	
17	8307	8208	8175	2555	1859	1578	4064	7600	1184	16368	1285	1387	0	27.07	F17	26.0	
18	8294	8225	8172	2554	2216	1941	4507	7603	1381	16359	1923	1207	0	27.07	F18	27.0	
19	8309	8215	8176	2556	2578	2314	4957	7043	1599	16359	1936	1102	0	27.07			
20	8259	8253	8200	2570	2938	2677	5422	5500	1884	16359	1672	1029	0	27.07			
21	8213	8252	7795	2571	3297	3025	5925	3687	2938	16363	1479	978	0	27.07			
22	8225	8187	8103	2586	3662	3388	6462	4110	3453	16366	1341	939	0	27.07			
23	8241	8203	8201	2604	4036	3802	6986	4154	3755	16367	1003	901	0	27.07			
24	8247	8179	8103	2620	4410	4280	7494	3959	3766	16368	923	873	0	27.07			
25	8304	8187	8218	2632	4776	4697	7981	3823	3606	16368	515	844	0	27.07			
26	8293	8303	8266	2635	5135	5073	8457	3602	3431	16365	765	825	0	27.07			
27	8266	8256	8221	2636	5487	5439	8926	3321	3242	16361	867	812	0	27.07			
28	8505	8430	8054	2652	5834	5796	9386	2883	2928	16353	943	801	0	27.07			
29	8528	8243	8525	2664	6169	6142	9837	2806	2638	16337	938	808	0	27.07			
30	8256	8326	8586	2675	6496	6482	10280	2612	2681	16317	914	802	0	27.07			
31	8268	8123	8578	2686	6819	6817	10712	2799	2659	16211	905	793	0	27.07			
32	8359	8213	8505	2692	7128	7136	11126	2823	2738	16295	1072	792	0	27.07			
33	8376	8113	8368	2703	7430	7447	11513	2926	2749	16316	1080	799	0	27.07			
34	8274	8278	8183	2707	7724	7749	11868	2998	2753	16316	910	798	0	27.07			
35	8308	8249	8112	2719	8005	8042	12211	3099	2783	16318	955	799	0	27.07			
36	8221	8324	7965	2729	8278	8326	12563	3214	2861	16327	1230	810	0	27.07			
37	8327	8234	7960	2736	8541	8598	12912	3298	2958	16338	1476	827	0	27.07			
38	8319	8278	7971	2748	8792	8859	13249	3368	3029	16348	1422	838	0	27.07			
39	8277	8233	7948	2759	9035	9110	13578	3415	3057	16352	1182	836	0	27.07			
40	8253	8205	7872	2765	9268	9350	13889	3442	3067	16354	945	824	0	27.07			
41	8289	8217	7862	2778	9491	9582	14183	3458	3058	16354	739	806	0	27.07			
42	8292	8210	7859	2788	9704	9804	14463	3479	3098	16352	834	795	0	27.07			
43	8304	8209	7886	2803	9907	10013	14723	3552	3175	16297	1060	796	0	27.07			
44	8299	8218	7892	2815	10104	10211	14968	3630	3285	16193	1401	805	0	27.07			
45	8285	8210	7957	2829	10292	10403	15195	3751	3373	15947	1231	802	0	27.07			
46	8310	8214	8039	2840	10461	10585	15414	3830	3471	15548	1125	786	0	27.07			
47	8301	8216	8043	2849	10627	10753	15603	3888	3538	14809	1043	757	0	27.07			
48	8319	8191	8129	2860	10783	10914	15770	3922	3575	14070	919	720	0	27.07			
49	8297	8185	8167	2870	10929	11066	15920	3933	3594	13314	745	674	0	27.07			
50	8300	8186	8223	2885	11067	11211	16032	3953	3601	12693	593	630	0	27.07			
51	8294	8188	8259	2893	11193	11332	16131	3970	3600	12236	444	587	0	27.07			
52	8310	8146	8320	2905	11316	11448	16212	3962	3595	11959	381	553	0	27.07			
53	8287	8198	8330	2917	11425	11554	16266	3944	3573	12008	536	537	0	27.07			
54	8311	8181	8405	2925	11517	11652	16316	3919	3562	12233	635	533	0	27.07			
55	8281	8213	8393	2937	11610	11744	16343	3887	3558	12791	701	544	0	27.07			
56	8310	8207	8413	2951	11689	11830	16364	3884	3569	13382	752	562	0	27.07			
57	8303	8233	8380	2962	11762	11899	16381	3878	3582	13968	792	589	0	27.07			
58	8292	8234	8345	2975	11829	11969	16383	3871	3581	14450	822	616	0	27.07			
59	8293	8246	8302	2990	11892	12039	16383	3852	3584	14698	852	637	0	27.07			
60	8299	8223	8270	3003	11945	12098	16383	3830	3575	14768	870	651	0	27.07			
61	8290	8203	8216	3011	11995	12154	16383	3805	3572	14534	873	656	0	27.07			
62	8293	8207	8160	3019	12041	12201	16383	3791	3556	14215	872	653	0	27.07			
63	8287	8205	8125	3030	12092	12249	16383	3776	3544	13675	863	641	0	27.07			
64	8273	8221	8066	3044	12126	12287	16383	3756	3526	12940	837	617	0	27.07			
65	8302	8229	8048	3057	12163	12324	16383	3737	3514	12308	810	591	0	27.07			
66	8300	8245	8016	3071	12202	12354	16383	3718	3497	11658	797	562	0	27.07			
67	8305	8240	8004	3077	12226	12379	16383	3707	3487	11242	783	535	0	27.07			
68	8299	8253	7992	3088	12253	12401	16383	3699	3478	11034	766	514	0	27.07			
69	8305	8230	7996	3103	12286	12414	16383	3690	3470	11025	759	499	0	27.07			
70	8293	8222	7979	3113	12313	12434	16383	3688	3478	11268	748	494	0	27.07			
71	8299	8207	8003	3123	12324	12439	16383	3702	3489	11636	754	497	0	27.07			
72	8285	8224	8000	3139	12346	12446	16383	3700	3491	12246	765	513	0	27.07			
73	8287	8220	8036	3150	12357	12454	16383	3698	3486	12701	767	531	0	27.07			
74	8295	8227	8064	3158	12375	12465	16383	3686	3475	13120	776	550	0	27.07			
75	8310	8220	8116	3169	12382	12467	16383	3675	3466	13372	792	568	0	27.07			
76	8306	8217	8158	3180	12396	12475	16383	3661	3457	13411	803	580	0	27.07			
77	8301	8220	8200	3191	12405	12482	16383	3656	3447	13305	806	586	0	27.07			
78	8299	8213	8237	3202	12413	12487	16383	3644	3441	12896	795	579	0	27.07			
79	8297	8207	8265	3219	12423	12491	16383	3641	3441	12383	778	565	0	27.07			
80	8302	8197	8286	3227	12427	12495	16383	3640	3444	11533	772	540	0	27.07			
81	8298	8202	8294	3236	12433	12499	16383	3651	3452	10624	749	506	0	27.07			
82	8299	8199	8302	3251	12437	12500	16383	3643	3446	9773	706	467	0	27.07			
83	8290	8211	8299	3264	12441	12503	16383	3638	3442	9034	655	429	0	27.07			
84	8304	8209	8299	3274	12445	12504	16383	3637	3440	8540	612	394	0	27.07			
85	8303	8218	8287	3288	12448	12505	16383	3637	3440	8217	578	364	0	27.07			
86	8303	8218	8278	3301	12450	12508	16383	3628	3444	8224	558	345	0	27.07			
87	8296	8237	8247	3313	12451	12510	16383	3632	3439	8415	550	337	0	27.07			
88	8301	8228	8223	3319	12454	12512	16383	3628	3434	8800	550	338	0	27.07			
89	8289	8231	8184	3332	12465	12512	16383	3629	3435	9364	569	349	0	27.07			
90	8296	8219	8159	3344	12455	12510	16383	3623	3432	9844	595	367	0	27.07			
91	8295	8221	8119	3357	12457	12511	16383	3619	3430	10306	624	386	0	27.07			
92	8298	8215	8094	3371	12458	12513	16383	3621	3432	10493	647	401	0	27.07			
93	8297	8220	8067	3384	12460	12513	16383	3624	3434	10530	662	412	0	27.07			
94	8296	8223	8050	3396	12458	12510	16383	3620	3434	10362	661	418	0	27.07			
95	8292	8220	8034	3403	12457	12512	16383	3620	3434	9943	659	411	0	27.07			
96	8294	8226	8026	3414	12457	12513	16383	3621	3437	9439	633	396	0	27.07			
97	8295	8219	8026	3427	12457	12512	16383	3622	3437	8618	599	371	0	27.07			
