Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8293	8199	8103	3560	0	0	115	491	3789	3247	4929	1519	0	27.23	Var_Accel1	3.751	4
2	8295	8311	8107	3560	0	0	224	748	3151	0	2984	965	0	27.23	Var_Accel2	6.463	5.000
3	8344	8206	8132	3561	0	0	362	1351	2637	0	1814	586	0	27.23	Var_Accel3	29.528	20.000
4	8301	8251	8162	3561	0	2	519	2121	2328	0	1125	332	0	27.23	Mean_of_PG1	5791.158	0.000
5	8281	8209	8204	3559	1	4	690	2716	2178	0	731	160	0	27.23	Mean_of_PG2	355.084	35.000
6	8275	8195	8202	3559	10	8	868	3017	2105	0	516	53	0	27.23	Var_of_PG1	13809.11	40.000
7	8277	8208	8158	3561	29	19	1050	3356	2063	0	408	23	0	27.23	Var_of_PG2	489372.406	25.000
8	8292	8206	8152	3561	62	39	1237	3987	2007	0	358	92	0	27.23	Slope_of_Angle	1049652.875	
9	8294	8252	8150	3560	112	76	1429	4687	1924	5653	471	328	0	27.23	Sum_Diff_Press	6484279.5	
10	8317	8235	8151	3562	181	129	1633	5212	1831	6866	627	610	0	27.23	Temp_Diff_Var	-2361.0	
11	8320	8237	8157	3563	296	202	1863	5547	1707	8258	797	880	0	27.23	F11	15634148.0	
12	8307	8205	8160	3562	476	309	2142	5846	1584	9967	1763	1187	0	27.23	F12	1342.23	
13	8282	8206	8167	3560	709	493	2480	6239	1426	16374	1540	3292	0	27.23	F13	7637.5	
14	8282	8189	8172	3560	983	735	2857	6664	1303	16046	1450	3032	0	27.23	F14	23.0	
15	8289	8186	8168	3561	1287	1021	3262	7063	1208	16383	1403	2128	0	27.23	F15	24.0	
16	8297	8193	8167	3560	1615	1339	3687	7405	1164	16374	1374	1667	0	27.23	F16	25.0	
17	8304	8207	8175	3561	1961	1686	4125	7697	1171	16362	1319	1369	0	27.23	F17	26.0	
18	8297	8223	8171	3559	2320	2051	4569	7840	1288	16355	1478	1182	0	27.23	F18	27.0	
19	8300	8220	8166	3564	2682	2425	5020	7564	1493	16358	2120	1089	0	27.23			
20	8317	8223	8178	3574	3039	2782	5491	6396	1729	16356	1785	1022	0	27.23			
21	8207	8243	8370	3577	3398	3130	6006	4406	2165	16355	1573	971	0	27.23			
22	8315	8133	8358	3589	3764	3502	6543	4015	3242	16351	1373	931	0	27.23			
23	8319	8200	8044	3604	4138	3938	7062	4010	3782	16349	1256	901	0	27.23			
24	8398	8181	8193	3619	4506	4403	7563	4040	3812	16340	1194	875	0	27.23			
25	8408	8166	8257	3631	4869	4798	8051	3954	3676	16327	282	831	0	27.23			
26	8246	8234	8074	3643	5224	5169	8522	3711	3567	16114	674	810	0	27.23			
27	8305	8290	8059	3643	5572	5530	8989	3483	3351	15741	823	789	0	27.23			
28	8434	8412	7854	3659	5915	5883	9448	3045	3130	15729	996	772	0	27.23			
29	8263	8267	8221	3669	6247	6227	9897	2995	2742	15588	877	773	0	27.23			
