Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8290	8202	8096	2882	0	0	115	618	4218	1819	4912	1430	0	27.12	Var_Accel1	4.479	3
2	8292	8319	8105	2881	0	0	222	1030	3517	0	2964	897	0	27.12	Var_Accel2	8.218	5.000
3	8348	8207	8130	2881	0	1	361	1714	2945	0	1814	546	0	27.12	Var_Accel3	52.933	15.000
4	8305	8251	8161	2881	0	1	520	2525	2593	0	1136	307	0	27.12	Mean_of_PG1	6367.42	0.000
5	8283	8206	8201	2880	0	3	690	3116	2430	0	746	146	0	27.12	Mean_of_PG2	357.795	40.000
6	8272	8195	8199	2877	7	7	870	3410	2345	0	533	45	0	27.12	Var_of_PG1	13995.666	40.000
7	8272	8206	8158	2881	25	16	1050	3822	2290	0	432	16	0	27.12	Var_of_PG2	539216.438	25.000
8	8292	8202	8153	2881	57	34	1236	4552	2226	0	385	74	0	27.12	Slope_of_Angle	1167774.25	
9	8299	8252	8148	2881	103	68	1427	5293	2132	5564	498	308	0	27.12	Sum_Diff_Press	4393222.0	
10	8317	8236	8144	2879	168	118	1631	5838	2016	6772	656	591	0	27.12	Temp_Diff_Var	-2137.0	
11	8317	8243	8149	2881	273	188	1855	6219	1875	8134	812	852	0	27.12	F11	17283682.0	
12	8306	8209	8156	2882	443	285	2128	6594	1737	9776	1827	1151	0	27.12	F12	1536.909	
13	8283	8200	8167	2883	670	457	2461	7038	1564	16383	1589	3210	0	27.12	F13	8344.5	
14	8286	8185	8174	2881	938	690	2832	7470	1421	15884	1495	3110	0	27.12	F14	23.0	
15	8286	8187	8169	2883	1239	970	3236	7848	1320	16383	1445	2159	0	27.12	F15	24.0	
16	8294	8190	8167	2881	1565	1286	3659	8178	1279	16375	1409	1683	0	27.12	F16	25.0	
17	8306	8209	8175	2881	1908	1629	4096	8461	1309	16359	1337	1375	0	27.12	F17	26.0	
18	8299	8219	8176	2882	2267	1992	4538	8387	1539	16351	2056	1200	0	27.12	F18	27.0	
19	8313	8216	8178	2883	2629	2365	4988	7562	1808	16352	1947	1099	0	27.12			
20	8632	8197	8024	2894	2987	2727	5457	5501	2172	16352	1682	1026	0	27.12			
21	8260	8157	8006	2906	3348	3074	5967	4055	3581	16356	1467	976	0	27.12			
22	8087	8206	7823	2921	3714	3441	6504	4447	4120	16359	1354	938	0	27.12			
23	8416	8179	8009	2935	4087	3866	7026	4615	4209	16359	1037	899	0	27.12			
24	8397	8155	8024	2949	4458	4341	7528	4340	4152	16358	597	859	0	27.12			
25	8223	8216	7947	2956	4823	4747	8019	4159	4008	16356	681	835	0	27.12			
26	8359	8291	8083	2962	5182	5123	8492	3958	3763	16352	857	820	0	27.12			
27	8160	8391	7911	2975	5533	5485	8960	3416	3589	16341	981	804	0	27.12			
28	8127	8207	8198	2991	5876	5840	9417	3467	3126	16329	945	811	0	27.12			
29	8215	8208	8414	3003	6209	6188	9868	3041	3030	16238	971	806	0	27.12			
30	8107	8168	8316	3017	6536	6526	10309	3112	2916	16069	979	797	0	27.12			
31	8223	8241	8354	3029	6854	6856	10740	3100	3000	16226	894	784	0	27.12			
32	8493	8135	8601	3033	7163	7176	11152	3206	3070	16274	1126	790	0	27.12			
33	8261	8294	8453	3044	7463	7486	11539	3328	3085	16295	1119	801	0	27.12			
34	8367	8214	8567	3058	7753	7786	11890	3416	3127	16297	1035	804	0	27.12			
35	8250	8309	8356	3061	8032	8077	12232	3557	3157	16306	1072	808	0	27.12			
36	8248	8239	8308	3066	8304	8359	12583	3640	3251	16317	1339	818	0	27.12			
37	8274	8331	8348	3084	8565	8630	12934	3705	3329	16328	1413	829	0	27.12			
38	8297	8220	8275	3093	8815	8890	13271	3767	3375	16338	1312	836	0	27.12			
39	8249	8268	8174	3104	9057	9139	13597	3805	3425	16342	1238	833	0	27.12			
40	8321	8180	8214	3114	9288	9378	13905	3851	3431	16343	965	819	0	27.12			
41	8250	8250	8080	3128	9510	9606	14197	3883	3478	16342	1009	810	0	27.12			
