Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8293	8189	8201	7801	0	0	114	3940	800	3449	5807	1908	0	27.19	Var_Accel1	4.375	4
2	8287	8258	8228	7801	0	0	224	3347	1019	0	3593	1206	0	27.19	Var_Accel2	8.311	15.000
3	8317	8184	8191	7801	0	0	364	2806	1366	0	2236	745	0	27.19	Var_Accel3	33.345	15.000
4	8294	8255	8168	7803	0	0	523	2455	1932	0	1405	440	0	27.19	Mean_of_PG1	337.302	0.000
5	8282	8202	8156	7803	0	0	693	2259	2556	0	893	237	0	27.19	Mean_of_PG2	5997.538	34.375
6	8290	8226	8178	7804	6	3	871	2169	3064	0	599	109	0	27.19	Var_of_PG1	12393.357	35.625
7	8288	8252	8175	7803	24	13	1053	2120	3468	0	444	56	0	27.19	Var_of_PG2	1004687.438	25.000
8	8295	8231	8164	7804	56	32	1241	2062	3965	0	357	119	0	27.19	Slope_of_Angle	540480.438	
9	8326	8207	8167	7805	103	66	1431	1988	4580	5781	424	353	0	27.19	Sum_Diff_Press	24616242.0	
10	8309	8196	8162	7805	169	115	1632	1889	5167	7048	543	640	0	27.19	Temp_Diff_Var	2396.0	
11	8272	8208	8141	7805	280	184	1858	1775	5627	8537	656	910	0	27.19	F11	-16278836.0	
12	8293	8194	8136	7805	453	285	2132	1640	6012	10235	1626	1214	0	27.19	F12	1435.677	
13	8291	8200	8106	7807	681	457	2466	1503	6365	16363	1353	3258	0	27.19	F13	7857.0	
14	8302	8187	8107	7804	951	688	2838	1377	6731	15691	1215	3131	0	27.19	F14	23.0	
15	8297	8219	8103	7806	1253	966	3242	1279	7103	16383	1126	2178	0	27.19	F15	24.0	
16	8284	8214	8114	7804	1579	1279	3665	1209	7462	16381	1067	1705	0	27.19	F16	25.0	
17	8289	8205	8125	7806	1924	1619	4101	1168	7795	16371	1024	1405	0	27.19	F17	26.0	
18	8314	8210	8146	7804	2284	1979	4544	1158	8065	16358	991	1210	0	27.19	F18	27.0	
19	8300	8206	8145	7805	2649	2352	4995	1170	8208	16340	948	1080	0	27.19			
20	8284	8221	8154	7804	3012	2716	5465	1321	8050	16322	117	973	0	27.19			
21	8313	8258	8156	7804	3373	3063	5976	1549	7221	16311	514	917	0	27.19			
22	8125	8292	8237	7804	3740	3424	6513	1740	5519	16298	680	879	0	27.19			
23	8410	8107	8590	7806	4114	3841	7035	3029	3504	16292	835	854	0	27.19			
24	8511	8023	8842	7791	4484	4308	7539	3358	3904	16299	874	841	0	27.19			
25	8025	8409	7858	7777	4849	4710	8025	3352	4143	16315	1536	847	0	27.19			
26	8365	8152	7691	7763	5207	5082	8497	3528	3866	16318	679	832	0	27.19			
27	8274	8381	8206	7749	5556	5443	8965	3492	3630	16328	898	828	0	27.19			
28	8139	8198	8363	7732	5898	5795	9425	3254	3469	16334	943	822	0	27.19			
29	8249	8314	8324	7714	6238	6141	9874	3068	3209	16338	968	817	0	27.19			
30	8343	8125	8281	7700	6563	6477	10317	2835	2942	16337	976	814	0	27.19			
31	8263	8260	8337	7694	6883	6802	10746	2634	2715	16334	981	810	0	27.19			
32	8355	8152	8335	7681	7193	7121	11156	2527	2600	16329	973	807	0	27.19			
33	8326	8138	8184	7669	7494	7429	11544	2539	2601	16308	913	797	0	27.19			
34	8202	8234	7995	7664	7785	7730	11901	2634	2727	16245	1133	794	0	27.19			
35	8284	8169	8184	7653	8066	8018	12237	2685	2864	16091	1627	809	0	27.19			
36	8276	8252	8129	7640	8339	8300	12589	2725	2954	15950	1404	813	0	27.19			
37	8326	8195	8108	7639	8606	8568	12935	2774	3068	15796	1224	807	0	27.19			
38	8330	8267	8152	7629	8852	8825	13276	2845	3168	15428	1115	788	0	27.19			
39	8294	8211	8112	7615	9095	9072	13604	2933	3225	15175	991	768	0	27.19			
40	8262	8300	8056	7606	9327	9309	13909	3008	3298	15136	978	752	0	27.19			
41	8320	8237	8089	7600	9548	9537	14199	3081	3353	15237	956	746	0	27.19			
42	8267	8231	8010	7587	9763	9754	14478	3113	3401	15529	893	744	0	27.19			
43	8315	8200	8070	7573	9965	9960	14736	3155	3427	15972	790	748	0	27.19			
44	8285	8186	8082	7560	10157	10159	14982	3214	3479	16297	896	764	0	27.19			
45	8284	8174	8118	7546	10344	10346	15207	3314	3569	16316	1062	779	0	27.19			
46	8297	8212	8105	7534	10516	10524	15421	3430	3676	16317	1112	791	0	27.19			
47	8330	8193	8143	7519	10680	10690	15608	3526	3782	16317	1062	794	0	27.19			
48	8306	8230	8134	7509	10836	10857	15775	3609	3845	16316	1023	794	0	27.19			
49	8314	8238	8179	7504	10980	10995	15925	3674	3907	16232	1011	791	0	27.19			
50	8279	8232	8170	7491	11117	11135	16036	3724	3962	15944	985	779	0	27.19			
51	8282	8203	8192	7478	11243	11261	16133	3753	3988	15478	883	759	0	27.19			
52	8305	8197	8212	7464	11361	11381	16209	3764	4010	14706	798	728	0	27.19			
53	8282	8200	8208	7452	11468	11488	16269	3764	4024	13811	700	686	0	27.19			
54	8277	8191	8228	7446	11567	11586	16316	3746	4021	12921	513	637	0	27.19			
55	8284	8198	8218	7436	11653	11674	16345	3718	3993	12188	297	584	0	27.19			
56	8303	8193	8232	7423	11732	11758	16364	3692	3973	11552	494	545	0	27.19			
57	8293	8212	8218	7409	11802	11839	16380	3687	3962	11158	586	516	0	27.19			
58	8306	8226	8236	7397	11865	11901	16383	3700	3974	11226	642	500	0	27.19			
59	8288	8255	8209	7385	11927	11964	16383	3712	3987	11378	689	495	0	27.19			
60	8315	8221	8221	7380	11982	12023	16383	3714	3985	11768	717	499	0	27.19			
61	8297	8238	8174	7370	12041	12085	16383	3715	3986	12358	725	513	0	27.19			
62	8294	8220	8165	7356	12086	12125	16383	3711	3974	12870	744	530	0	27.19			
63	8276	8215	8140	7343	12133	12169	16383	3703	3961	13256	763	551	0	27.19			
64	8287	8215	8131	7331	12162	12208	16383	3675	3940	13423	784	568	0	27.19			
65	8295	8220	8110	7315	12205	12243	16383	3647	3916	13404	798	579	0	27.19			
66	8303	8219	8111	7303	12237	12273	16383	3624	3900	13102	795	579	0	27.19			
67	8290	8250	8085	7297	12267	12298	16383	3609	3889	12618	783	570	0	27.19			
68	8295	8250	8102	7288	12295	12323	16383	3597	3871	11984	774	552	0	27.19			
69	8293	8240	8115	7274	12316	12330	16383	3583	3867	11020	757	522	0	27.19			
70	8295	8222	8118	7263	12346	12345	16383	3584	3857	10212	722	485	0	27.19			
71	8305	8216	8121	7250	12362	12353	16383	3576	3861	9392	687	445	0	27.19			
72	8299	8210	8119	7237	12388	12371	16383	3580	3857	8771	632	408	0	27.19			
73	8305	8200	8126	7221	12398	12373	16383	3575	3856	8343	590	374	0	27.19			
74	8303	8202	8115	7217	12411	12379	16383	3569	3849	8168	565	351	0	27.19			
75	8310	8194	8134	7207	12418	12385	16383	3559	3837	8274	548	338	0	27.19			
76	8296	8207	8126	7193	12434	12392	16383	3547	3827	8448	540	331	0	27.19			
77	8291	8208	8155	7181	12447	12399	16383	3533	3810	8896	546	336	0	27.19			
78	8277	8210	8171	7165	12452	12406	16383	3518	3799	9331	560	347	0	27.19			
79	8293	8204	8196	7152	12461	12413	16383	3510	3782	9743	584	362	0	27.19			
80	8286	8222	8201	7143	12465	12412	16383	3509	3777	10063	607	377	0	27.19			
81	8292	8216	8217	7137	12475	12419	16383	3508	3787	10066	617	386	0	27.19			
82	8282	8227	8207	7124	12477	12422	16383	3512	3783	9879	633	389	0	27.19			
83	8298	8220	8216	7112	12481	12423	16383	3512	3787	9409	616	381	0	27.19			
84	8307	8208	8207	7097	12485	12424	16383	3513	3785	8825	585	364	0	27.19			
85	8297	8208	8208	7085	12486	12425	16383	3509	3784	8041	560	337	0	27.19			
86	8292	8205	8208	7070	12489	12427	16383	3503	3781	7094	526	302	0	27.19			
87	8296	8206	8200	7057	12488	12430	16383	3496	3774	6194	474	261	0	27.19			
88	8294	8210	8183	7044	12490	12432	16383	3495	3771	5242	415	214	0	27.19			
89	8297	8220	8179	7033	12493	12431	16383	3488	3765	4596	358	170	0	27.19			
90	8297	8219	8167	7032	12493	12432	16383	3488	3761	4006	303	129	0	27.19			
91	8294	8224	8142	7018	12494	12434	16383	3487	3761	3700	280	96	0	27.19			
92	8295	8223	8135	7004	12497	12434	16383	3490	3767	3602	247	71	0	27.19			
93	8292	8215	8114	6991	12496	12435	16383	3487	3765	3641	229	54	0	27.19			
94	8297	8211	8105	6978	12497	12434	16383	3488	3760	3915	224	48	0	27.19			
95	8299	8211	8096	6962	12495	12439	16383	3490	3761	4187	225	51	0	27.19			
96	8297	8213	8093	6949	12494	12442	16383	3489	3760	4465	225	57	0	27.19			
97	8293	8218	8091	6945	12494	12443	16376	3492	3768	4618	232	64	0	27.19			
98	8300	8220	8105	6937	12494	12434	16372	3493	3768	4556	234	67	0	27.19			
99	8303	8225	8115	6922	12492	12433	16366	3497	3765	4273	235	61	0	27.19			
100	8306	8226	8124	6909	12493	12434	16358	3496	3776	3705	214	45	0	27.19			
101	8296	8236	8125	6896	12493	12435	16352	3498	3765	3045	193	21	0	27.19			
102	8292	8232	8132	6882	12494	12436	16349	3495	3769	2171	147	0	0	27.19			
