Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8293	8208	8106	2529	0	0	115	537	3544	1730	4891	1388	0	27.06	Var_Accel1	3.459	4
2	8300	8308	8117	2530	0	1	225	872	2918	0	2944	872	0	27.06	Var_Accel2	5.915	5.000
3	8347	8203	8136	2531	0	1	362	1471	2430	0	1794	527	0	27.06	Var_Accel3	40.994	20.000
4	8298	8251	8155	2529	0	2	520	2181	2163	0	1112	291	0	27.06	Mean_of_PG1	5539.231	0.000
5	8280	8203	8190	2527	0	3	693	2701	2041	0	714	133	0	27.06	Mean_of_PG2	349.53	35.000
6	8275	8199	8188	2529	7	7	869	2936	1989	0	493	33	0	27.06	Var_of_PG1	13854.125	40.000
7	8278	8207	8158	2529	23	14	1050	3297	1952	0	381	6	0	27.06	Var_of_PG2	460561.938	25.000
8	8295	8207	8148	2528	51	31	1242	3941	1892	0	338	42	0	27.06	Slope_of_Angle	984693.25	
9	8300	8253	8145	2529	95	62	1431	4615	1821	4945	441	262	0	27.06	Sum_Diff_Press	5156514.0	
10	8313	8235	8144	2529	158	110	1633	5101	1727	6603	598	545	0	27.06	Temp_Diff_Var	-2374.0	
11	8316	8236	8152	2529	253	176	1853	5417	1614	7939	744	806	0	27.06	F11	14925580.0	
12	8305	8200	8154	2530	413	265	2116	5707	1502	9559	1783	1106	0	27.06	F12	1139.052	
13	8283	8201	8169	2528	633	425	2445	6093	1353	16383	1552	3108	0	27.06	F13	7362.0	
14	8284	8187	8174	2531	893	650	2808	6480	1231	15607	1445	3203	0	27.06	F14	23.0	
15	8289	8189	8168	2530	1190	923	3208	6846	1150	16383	1395	2213	0	27.06	F15	24.0	
16	8297	8195	8163	2530	1513	1233	3629	7152	1115	16381	1354	1707	0	27.06	F16	25.0	
17	8307	8209	8177	2530	1855	1573	4063	7415	1150	16373	1284	1393	0	27.06	F17	26.0	
18	8294	8226	8173	2541	2212	1934	4504	7440	1331	16369	1836	1214	0	27.06	F18	27.0	
19	8302	8216	8177	2539	2573	2307	4953	6956	1543	16370	1964	1109	0	27.06			
20	8269	8238	8176	2544	2933	2671	5418	5539	1801	16369	1684	1032	0	27.06			
21	8161	8264	7977	2554	3293	3019	5923	3671	2679	16366	1489	978	0	27.06			
22	8329	8172	8189	2567	3659	3381	6460	4004	3280	16361	1338	933	0	27.06			
23	8245	8210	8277	2578	4031	3795	6988	4004	3646	16356	1021	894	0	27.06			
24	8226	8191	8194	2596	4406	4272	7491	3901	3672	16350	997	864	0	27.06			
25	8332	8178	8315	2608	4772	4689	7981	3756	3527	16342	436	831	0	27.06			
26	8288	8279	8288	2610	5131	5067	8456	3533	3379	16113	735	811	0	27.06			
27	8272	8270	8267	2616	5484	5431	8922	3264	3185	15982	843	794	0	27.06			
28	8150	8192	8318	2634	5829	5789	9384	3393	2741	15944	895	784	0	27.06			
29	8791	8206	8224	2642	6166	6136	9836	2909	2732	16050	939	785	0	27.06			
30	8540	8268	8049	2653	6496	6476	10277	2646	2632	16305	898	784	0	27.06			
31	8420	8176	8167	2660	6814	6807	10709	2570	2586	16302	895	790	0	27.06			
32	8376	8216	8057	2665	7126	7129	11124	2648	2637	16316	1091	802	0	27.06			
33	8253	8204	7869	2681	7429	7441	11513	2819	2638	16322	982	807	0	27.06			
34	8221	8242	7786	2682	7722	7744	11868	2895	2659	16330	900	807	0	27.06			
35	8270	8229	7833	2691	8004	8037	12211	3018	2682	16338	941	807	0	27.06			
36	8277	8274	7961	2700	8277	8321	12557	3117	2765	16344	1244	816	0	27.06			
37	8371	8210	8046	2716	8540	8599	12909	3195	2873	16349	1509	830	0	27.06			
38	8370	8260	7977	2720	8791	8856	13251	3278	2933	16348	1425	836	0	27.06			
39	8297	8252	7985	2733	9033	9106	13577	3308	2978	16347	1259	832	0	27.06			
40	8279	8184	8068	2744	9265	9346	13899	3351	2977	16266	936	815	0	27.06			
41	8254	8231	8057	2752	9488	9577	14182	3370	2979	16064	776	794	0	27.06			
42	8311	8185	8105	2765	9704	9799	14461	3383	3014	15543	826	770	0	27.06			
43	8306	8225	8141	2775	9906	10008	14721	3463	3091	14707	1027	744	0	27.06			
44	8301	8203	8161	2788	10099	10210	14968	3551	3199	14077	1301	727	0	27.06			
45	8291	8233	8224	2801	10286	10401	15198	3669	3313	13472	1117	696	0	27.06			
46	8303	8211	8279	2812	10465	10579	15417	3770	3399	12998	994	664	0	27.06			
47	8287	8226	8249	2820	10623	10749	15602	3814	3467	12828	892	637	0	27.06			
48	8326	8201	8322	2830	10780	10910	15769	3851	3496	12792	773	614	0	27.06			
49	8282	8188	8304	2842	10926	11064	15919	3864	3522	12947	644	599	0	27.06			
50	8292	8191	8331	2855	11068	11198	16035	3870	3521	13213	520	589	0	27.06			
51	8298	8192	8322	2868	11199	11330	16133	3886	3516	13699	381	588	0	27.06			
52	8304	8146	8326	2872	11314	11446	16209	3878	3505	14087	448	595	0	27.06			
53	8295	8192	8297	2884	11420	11554	16267	3863	3488	14574	630	616	0	27.06			
54	8305	8189	8295	2897	11521	11653	16316	3831	3467	14938	740	640	0	27.06			
55	8291	8203	8265	2909	11609	11738	16344	3799	3468	15160	802	661	0	27.06			
56	8303	8214	8228	2922	11690	11825	16364	3794	3475	15324	860	679	0	27.06			
57	8310	8224	8190	2936	11761	11901	16381	3796	3488	15151	874	687	0	27.06			
58	8287	8239	8133	2948	11834	11966	16383	3789	3495	14827	883	686	0	27.06			
59	8300	8232	8105	2959	11889	12036	16383	3770	3490	14294	883	674	0	27.06			
60	8288	8238	8053	2966	11945	12097	16383	3739	3484	13663	860	655	0	27.06			
61	8295	8196	8036	2978	11996	12151	16383	3721	3476	13037	834	629	0	27.06			
62	8290	8211	8005	2990	12045	12200	16383	3704	3462	12493	806	602	0	27.06			
63	8295	8203	8005	3003	12092	12251	16383	3676	3444	12202	792	580	0	27.06			
64	8281	8214	7995	3017	12134	12286	16383	3659	3427	12035	793	563	0	27.06			
65	8300	8224	8019	3030	12162	12321	16383	3644	3412	12172	795	555	0	27.06			
66	8298	8243	8019	3034	12195	12351	16383	3629	3404	12526	787	556	0	27.06			
67	8300	8244	8054	3045	12225	12374	16383	3618	3401	12946	785	564	0	27.06			
68	8295	8252	8073	3058	12254	12393	16383	3613	3395	13647	804	584	0	27.06			
