Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8288	8209	8099	2485	0	0	114	595	4168	1654	4921	1412	0	27.04	Var_Accel1	4.353	3
2	8295	8319	8102	2485	0	0	223	1021	3458	0	2966	884	0	27.04	Var_Accel2	8.372	0.000
3	8352	8206	8127	2487	0	1	364	1712	2888	0	1813	537	0	27.04	Var_Accel3	16.144	15.000
4	8304	8254	8158	2485	0	2	521	2538	2559	0	1131	297	0	27.04	Mean_of_PG1	6332.841	0.000
5	8282	8202	8199	2486	0	3	689	3113	2405	0	737	134	0	27.04	Mean_of_PG2	356.761	43.889
6	8267	8195	8194	2485	4	7	868	3391	2326	0	515	34	0	27.04	Var_of_PG1	13998.294	41.111
7	8273	8204	8158	2485	19	14	1053	3812	2271	0	412	6	0	27.04	Var_of_PG2	531272.875	25.000
8	8294	8204	8154	2488	47	30	1239	4553	2205	0	369	35	0	27.04	Slope_of_Angle	1158742.25	
9	8302	8252	8148	2487	92	60	1429	5292	2110	4489	457	247	0	27.04	Sum_Diff_Press	3498747.25	
10	8317	8236	8144	2486	153	106	1630	5831	1998	6544	616	526	0	27.04	Temp_Diff_Var	-2168.0	
11	8315	8243	8149	2488	248	172	1849	6208	1864	7876	770	790	0	27.04	F11	17187208.0	
12	8302	8203	8156	2489	406	260	2110	6580	1723	9486	1820	1088	0	27.04	F12	1484.876	
13	8279	8197	8168	2488	626	415	2438	7031	1550	16383	1595	3075	0	27.04	F13	8306.5	
14	8284	8183	8179	2489	886	637	2795	7451	1407	15576	1496	3213	0	27.04	F14	23.0	
15	8286	8187	8171	2488	1181	908	3195	7823	1309	16381	1448	2235	0	27.04	F15	24.0	
16	8295	8190	8167	2488	1503	1217	3614	8153	1270	16381	1409	1714	0	27.04	F16	25.0	
17	8306	8210	8179	2490	1845	1555	4047	8413	1321	16373	1328	1397	0	27.04	F17	26.0	
18	8292	8221	8176	2502	2202	1916	4490	8338	1576	16371	2242	1228	0	27.04	F18	27.0	
19	8321	8212	8198	2499	2564	2290	4937	7207	1867	16370	1879	1114	0	27.04			
20	8350	8236	8361	2506	2924	2655	5401	4952	2315	16369	1643	1035	0	27.04			
21	8317	8121	8409	2516	3284	3003	5904	4350	3629	16365	1384	973	0	27.04			
22	8289	8204	7980	2534	3650	3363	6438	4441	4236	16361	1318	932	0	27.04			
23	8457	8199	8124	2548	4022	3772	6969	4509	4246	16355	1124	893	0	27.04			
24	8448	8158	8232	2564	4397	4253	7475	4391	4126	16347	373	846	0	27.04			
25	8233	8231	8014	2569	4763	4672	7964	4115	3991	16244	753	825	0	27.04			
26	8298	8284	8043	2577	5122	5050	8436	3881	3746	16116	869	806	0	27.04			
27	8511	8384	7743	2592	5479	5417	8904	3456	3422	16109	971	793	0	27.04			
28	8499	8278	8211	2603	5821	5773	9365	3365	3081	16089	948	797	0	27.04			
29	8400	8258	8369	2621	6159	6121	9819	3008	3034	16268	974	799	0	27.04			
30	8235	8147	8242	2628	6487	6464	10260	3066	2968	16302	964	798	0	27.04			
31	8301	8199	8143	2639	6807	6794	10692	3113	3037	16305	906	794	0	27.04			
32	8472	8140	8178	2651	7120	7117	11107	3242	3101	16318	1226	808	0	27.04			
33	8288	8274	7980	2663	7420	7431	11497	3339	3100	16327	1052	814	0	27.04			
34	8323	8233	8021	2666	7712	7733	11851	3430	3128	16336	972	813	0	27.04			
35	8233	8318	7908	2677	7995	8026	12193	3568	3168	16343	1100	814	0	27.04			
36	8274	8219	7932	2690	8268	8312	12544	3657	3266	16348	1385	824	0	27.04			
37	8315	8307	8054	2699	8532	8584	12896	3709	3337	16350	1405	831	0	27.04			
38	8310	8219	8057	2707	8784	8848	13237	3766	3373	16349	1241	829	0	27.04			
39	8254	8240	8028	2719	9027	9100	13562	3789	3412	16322	1142	822	0	27.04			
40	8301	8199	8101	2732	9259	9341	13877	3836	3417	16205	900	803	0	27.04			
41	8273	8236	8086	2745	9482	9571	14165	3861	3463	15931	979	788	0	27.04			
42	8302	8209	8124	2755	9697	9796	14446	3927	3529	15332	1071	769	0	27.04			
43	8308	8211	8138	2768	9900	10005	14711	3998	3628	14616	1281	750	0	27.04			
44	8268	8207	8151	2781	10097	10207	14954	4105	3731	14050	1129	722	0	27.04			
45	8305	8202	8259	2798	10280	10398	15189	4201	3828	13387	1035	689	0	27.04			
46	8290	8226	8211	2813	10455	10577	15404	4265	3896	13051	959	657	0	27.04			
47	8327	8189	8246	2822	10628	10750	15591	4299	3948	12871	851	631	0	27.04			
48	8302	8190	8237	2833	10777	10909	15762	4320	3979	12844	717	607	0	27.04			
49	8302	8170	8246	2843	10923	11063	15912	4336	3996	13032	655	594	0	27.04			
50	8280	8201	8210	2856	11064	11198	16028	4350	4010	13321	587	590	0	27.04			
51	8318	8142	8241	2867	11189	11330	16127	4367	4014	13848	518	594	0	27.04			
52	8291	8175	8199	2880	11311	11447	16204	4365	4010	14289	510	604	0	27.04			
53	8312	8170	8247	2889	11417	11554	16264	4349	4000	14725	625	623	0	27.04			
54	8281	8208	8220	2908	11517	11652	16312	4316	3987	15116	752	645	0	27.04			
55	8302	8197	8222	2920	11607	11743	16342	4286	3995	15368	835	669	0	27.04			
56	8302	8234	8184	2937	11688	11829	16363	4284	4000	15517	889	688	0	27.04			
57	8304	8231	8167	2948	11761	11903	16380	4272	4008	15241	910	696	0	27.04			
58	8292	8252	8138	2958	11829	11972	16383	4259	4007	14963	916	695	0	27.04			
59	8297	8233	8124	2970	11887	12041	16383	4239	3995	14369	914	682	0	27.04			
60	8293	8210	8114	2982	11942	12100	16383	4220	3988	13753	897	662	0	27.04			
61	8295	8206	8094	2991	11992	12153	16383	4197	3971	13191	873	636	0	27.04			
62	8289	8209	8086	3006	12042	12206	16383	4174	3961	12671	848	611	0	27.04			
63	8281	8213	8080	3018	12099	12251	16383	4159	3942	12408	822	588	0	27.04			
64	8300	8221	8100	3032	12125	12293	16383	4140	3925	12295	810	572	0	27.04			
65	8300	8241	8092	3044	12161	12327	16383	4122	3913	12510	808	567	0	27.04			
66	8311	8246	8107	3059	12195	12357	16383	4116	3905	12843	808	569	0	27.04			
67	8294	8262	8113	3073	12228	12384	16383	4119	3900	13307	820	579	0	27.04			
68	8304	8239	8137	3083	12257	12406	16383	4106	3896	13969	845	600	0	27.04			
69	8299	8229	8142	3095	12282	12423	16383	4110	3893	14557	876	625	0	27.04			
70	8312	8202	8169	3109	12302	12435	16383	4110	3908	15112	908	653	0	27.04			
71	8288	8217	8148	3117	12322	12441	16383	4118	3908	15450	922	678	0	27.04			
