Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8293	8191	8195	8021	0	0	114	3784	752	3611	5816	1936	0	27.21	Var_Accel1	3.309	4
2	8286	8257	8222	8019	0	0	226	3210	958	0	3599	1229	0	27.21	Var_Accel2	7.139	15.000
3	8314	8187	8189	8023	0	0	363	2690	1285	0	2239	763	0	27.21	Var_Accel3	26.313	20.000
4	8293	8255	8169	8023	0	1	521	2355	1814	0	1406	453	0	27.21	Mean_of_PG1	338.673	0.000
5	8286	8201	8157	8021	0	3	692	2173	2423	0	893	246	0	27.21	Mean_of_PG2	5760.222	29.375
6	8292	8224	8178	8021	10	8	869	2088	2910	0	598	114	0	27.21	Var_of_PG1	12180.656	35.625
7	8290	8248	8177	8023	30	18	1053	2044	3295	0	439	63	0	27.21	Var_of_PG2	972657.813	25.000
8	8294	8231	8160	8024	63	38	1240	1993	3767	0	346	129	0	27.21	Slope_of_Angle	511977.75	
9	8322	8210	8161	8024	112	73	1431	1924	4366	5769	410	360	0	27.21	Sum_Diff_Press	26302808.0	
10	8307	8203	8158	8023	180	125	1636	1833	4940	6992	525	642	0	27.21	Temp_Diff_Var	2472.0	
11	8273	8205	8136	8024	297	196	1865	1727	5377	8438	650	913	0	27.21	F11	-15592373.0	
12	8293	8198	8134	8024	476	303	2145	1594	5744	10152	1593	1223	0	27.21	F12	1340.585	
13	8293	8204	8109	8024	709	482	2483	1461	6077	16362	1333	3320	0	27.21	F13	7582.5	
14	8301	8188	8107	8024	982	719	2861	1345	6429	15974	1205	3055	0	27.21	F14	23.0	
15	8295	8219	8106	8023	1287	1000	3267	1246	6798	16383	1124	2150	0	27.21	F15	24.0	
16	8284	8213	8125	8024	1615	1315	3694	1179	7155	16380	1069	1695	0	27.21	F16	25.0	
17	8291	8205	8137	8022	1960	1657	4129	1139	7485	16374	1030	1406	0	27.21	F17	26.0	
18	8313	8209	8154	8024	2321	2020	4574	1123	7764	16371	1001	1217	0	27.21	F18	27.0	
19	8299	8208	8151	8024	2685	2392	5025	1121	7926	16367	968	1094	0	27.21			
20	8284	8219	8161	8021	3048	2753	5498	1182	7851	16363	412	996	0	27.21			
21	8300	8238	8164	8023	3408	3099	6013	1368	7400	16360	384	934	0	27.21			
22	8329	8273	8145	8015	3775	3464	6549	1575	6052	16354	599	887	0	27.21			
23	8680	8153	7894	8020	4149	3888	7069	2012	3831	16344	735	858	0	27.21			
24	8505	8129	7348	8009	4519	4351	7569	2589	4279	16335	1117	847	0	27.21			
25	8223	8212	7957	7996	4881	4746	8055	3400	3787	16323	1471	842	0	27.21			
26	8307	8239	8725	7981	5234	5116	8530	3480	3702	16314	601	824	0	27.21			
27	8173	8240	8372	7968	5584	5476	8996	3266	3570	16099	776	805	0	27.21			
28	8416	8193	8011	7953	5928	5827	9455	3104	3414	16007	863	792	0	27.21			
29	8454	8187	8066	7936	6262	6168	9904	2971	3159	16145	911	789	0	27.21			
30	8254	8288	8056	7921	6589	6504	10346	2801	2909	16295	938	793	0	27.21			
31	8252	8303	8000	7914	6906	6832	10775	2588	2670	16300	954	800	0	27.21			
32	8273	8188	7903	7902	7216	7146	11190	2433	2495	16316	961	804	0	27.21			
33	8250	8212	8015	7887	7514	7453	11567	2379	2441	16318	943	805	0	27.21			
34	8305	8134	8193	7873	7802	7749	11914	2412	2494	16320	855	797	0	27.21			
35	8337	8167	8239	7872	8084	8038	12265	2513	2637	16328	1402	815	0	27.21			
36	8252	8200	8096	7859	8354	8318	12611	2556	2748	16336	1593	835	0	27.21			
37	8303	8232	8191	7858	8613	8583	12960	2604	2861	16338	1340	840	0	27.21			
38	8301	8254	8172	7845	8864	8840	13297	2675	2969	16335	1190	832	0	27.21			
39	8309	8211	8237	7832	9105	9088	13619	2754	3061	16203	1094	821	0	27.21			
40	8309	8274	8271	7831	9337	9324	13928	2848	3131	15880	1042	804	0	27.21			
41	8307	8238	8233	7816	9557	9549	14216	2916	3176	15293	899	777	0	27.21			
42	8295	8242	8225	7803	9770	9765	14494	2946	3233	14349	898	738	0	27.21			
43	8328	8184	8240	7790	9970	9970	14752	2994	3246	13465	643	689	0	27.21			
44	8288	8196	8195	7777	10159	10165	14994	3045	3312	12571	789	643	0	27.21			
45	8279	8179	8210	7766	10344	10357	15221	3139	3384	11689	934	603	0	27.21			
46	8290	8193	8182	7764	10516	10529	15432	3251	3493	11254	934	569	0	27.21			
47	8297	8218	8152	7751	10680	10697	15619	3360	3603	11023	854	540	0	27.21			
48	8332	8209	8189	7740	10834	10852	15785	3442	3685	10912	802	520	0	27.21			
49	8302	8249	8162	7723	10977	10998	15930	3511	3730	11116	743	506	0	27.21			
50	8304	8231	8158	7709	11115	11138	16042	3556	3783	11448	758	502	0	27.21			
51	8292	8222	8139	7702	11241	11263	16139	3593	3814	12062	715	510	0	27.21			
52	8298	8194	8124	7697	11356	11378	16213	3611	3852	12597	656	526	0	27.21			
53	8270	8216	8075	7684	11460	11487	16270	3616	3872	13027	644	541	0	27.21			
54	8288	8186	8121	7669	11559	11585	16315	3598	3869	13198	452	548	0	27.21			
55	8267	8198	8085	7661	11644	11673	16346	3578	3840	13193	296	547	0	27.21			
56	8309	8191	8118	7655	11722	11752	16364	3551	3820	12935	386	544	0	27.21			
57	8301	8210	8120	7642	11792	11829	16380	3541	3804	12401	519	533	0	27.21			
58	8301	8218	8132	7628	11857	11895	16383	3550	3815	11848	604	518	0	27.21			
59	8298	8252	8131	7615	11915	11958	16383	3569	3830	10918	650	494	0	27.21			
60	8308	8233	8146	7603	11970	12016	16383	3572	3841	10059	647	465	0	27.21			
61	8298	8232	8140	7598	12023	12069	16383	3578	3843	9321	631	431	0	27.21			
62	8296	8225	8145	7587	12068	12116	16383	3570	3832	8756	592	397	0	27.21			
63	8286	8214	8148	7575	12111	12158	16383	3554	3808	8418	566	369	0	27.21			
64	8281	8209	8154	7561	12151	12199	16383	3531	3792	8170	549	347	0	27.21			
65	8300	8215	8172	7548	12192	12232	16383	3512	3768	8260	537	335	0	27.21			
66	8295	8224	8169	7533	12223	12263	16383	3490	3761	8421	531	329	0	27.21			
67	8295	8229	8182	7531	12252	12285	16383	3481	3749	8816	535	334	0	27.21			
68	8291	8257	8185	7520	12280	12306	16383	3463	3732	9302	551	345	0	27.21			
69	8299	8239	8208	7505	12307	12321	16383	3447	3726	9667	574	359	0	27.21			
70	8287	8234	8207	7493	12324	12331	16383	3440	3704	10020	598	376	0	27.21			
71	8305	8214	8223	7481	12347	12346	16383	3436	3704	10109	614	385	0	27.21			
72	8294	8216	8203	7474	12366	12352	16383	3436	3707	10039	624	392	0	27.21			
73	8304	8195	8210	7464	12381	12360	16383	3436	3716	9683	618	389	0	27.21			
74	8301	8203	8183	7452	12394	12364	16383	3442	3716	9173	598	376	0	27.21			
75	8311	8197	8176	7438	12408	12373	16383	3438	3710	8483	571	354	0	27.21			
76	8301	8202	8158	7425	12417	12382	16383	3423	3697	7593	536	323	0	27.21			
77	8301	8205	8158	7417	12427	12385	16383	3405	3676	6859	502	288	0	27.21			
78	8291	8214	8157	7411	12437	12393	16383	3390	3663	6076	457	250	0	27.21			
79	8292	8203	8153	7398	12448	12394	16383	3374	3653	5469	404	213	0	27.21			
80	8299	8213	8145	7382	12449	12400	16383	3370	3639	5096	366	180	0	27.21			
81	8296	8221	8132	7370	12456	12405	16383	3367	3644	4883	325	153	0	27.21			
82	8288	8221	8110	7358	12460	12407	16383	3370	3640	4923	320	138	0	27.21			
83	8285	8223	8098	7344	12465	12410	16383	3363	3638	5071	290	129	0	27.21			
84	8299	8214	8096	7341	12466	12414	16383	3371	3630	5567	300	136	0	27.21			
85	8295	8209	8091	7330	12470	12415	16383	3369	3632	5996	321	148	0	27.21			
86	8294	8206	8114	7317	12475	12414	16383	3370	3632	6408	348	163	0	27.21			
87	8296	8209	8129	7304	12476	12417	16383	3366	3634	6644	369	176	0	27.21			
88	8300	8207	8145	7289	12477	12419	16383	3360	3632	6607	383	184	0	27.21			
89	8301	8214	8144	7278	12478	12420	16383	3357	3628	6442	385	188	0	27.21			
90	8300	8219	8151	7270	12477	12422	16383	3359	3623	5910	374	179	0	27.21			
91	8286	8223	8142	7262	12478	12422	16383	3357	3623	5243	354	159	0	27.21			
92	8289	8221	8156	7248	12479	12423	16383	3361	3626	4275	298	124	0	27.21			
93	8296	8216	8164	7235	12476	12421	16383	3360	3627	3239	246	80	0	27.21			
94	8298	8210	8182	7222	12479	12422	16383	3358	3628	2245	191	27	0	27.21			
95	8305	8203	8189	7207	12480	12423	16383	3355	3629	1359	123	0	0	27.21			
96	8299	8216	8184	7194	12479	12422	16383	3360	3629	695	45	0	0	27.21			
97	8294	8218	8176	7190	12479	12424	16383	3358	3629	172	4	0	0	27.21			
98	8296	8221	8187	7181	12477	12422	16374	3355	3628	0	0	0	0	27.21			
99	8304	8224	8193	7165	12478	12424	16368	3359	3626	0	0	0	0	27.21			
100	8303	8227	8196	7151	12479	12423	16360	3363	3629	0	0	0	0	27.21			
101	8306	8226	8194	7140	12487	12423	16351	3364	3633	252	0	0	0	27.21			
102	8302	8232	8180	7126	12477	12422	16349	3368	3640	516	0	0	0	27.21			
103	8299	8225	8175	7115	12477	12423	16345	3371	3633	794	0	0	0	27.21			
104	8295	8224	8164	7109	12478	12422	16344	3366	3638	883	0	0	0	27.21			
105	8295	8218	8160	7098	12477	12423	16341	3371	3632	758	0	0	0	27.21			
106	8288	8212	8150	7085	12486	12421	16338	3363	3628	444	0	0	0	27.21			
107	8289	8211	8147	7071	12476	12423	16336	3361	3628	0	0	0	0	27.21			
108	8290	8215	8134	7058	12477	12424	16338	3363	3634	0	0	0	0	27.21			
109	8296	8213	8137	7042	12477	12423	16334	3369	3631	0	0	0	0	27.21			
110	8288	8224	8132	7032	12475	12422	16333	3372	3640	0	0	0	0	27.21			
111	8295	8221	8131	7030	12475	12419	16330	3374	3641	0	0	0	0	27.21			
112	8298	8225	8127	7017	12475	12422	16332	3376	3644	0	0	0	0	27.21			
113	8305	8215	8127	7005	12477	12423	16331	3375	3636	0	0	0	0	27.21			
114	8291	8212	8127	6992	12475	12422	16331	3370	3642	0	0	0	0	27.21			
115	8296	8207	8135	6979	12476	12423	16331	3372	3640	0	0	0	0	27.21			
116	8295	8204	8136	6966	12475	12417	16330	3374	3643	0	0	0	0	27.21			
117	8291	8212	8141	6956	12475	12421	16329	3372	3641	0	0	0	0	27.21			
118	8290	8213	8148	6949	12475	12422	16326	3371	3638	0	0	0	0	27.21			
119	8292	8220	8153	6936	12474	12420	16330	3373	3635	0	0	0	0	27.21			
120	8301	8217	8164	6923	12475	12423	16331	3373	3640	0	0	0	0	27.21			
121	8301	8213	8175	6910	12479	12423	16331	3377	3645	0	0	0	0	27.21			
122	8300	8209	8180	6895	12476	12427	16329	3375	3644	0	0	0	0	27.21			
123	8293	8205	8173	6885	12476	12423	16330	3378	3645	0	0	0	0	27.21			
124	8295	8202	8181	6884	12476	12424	16331	3380	3646	0	0	0	0	27.21			
125	8294	8203	8176	6867	12476	12424	16330	3379	3644	0	0	0	0	27.21			
126	8296	8202	8181	6855	12476	12425	16331	3377	3646	0	0	0	0	27.21			
127	8293	8214	8182	6841	12475	12422	16330	3377	3640	0	0	0	0	27.21			
128	8298	8217	8180	6826	12476	12430	16331	3376	3638	0	0	0	0	27.21			
129	8295	8225	8172	6816	12477	12425	16331	3378	3643	0	0	0	0	27.21			
130	8299	8229	8174	6814	12476	12424	16331	3382	3643	0	0	0	0	27.21			
131	8297	8229	8167	6801	12476	12426	16333	3380	3643	0	0	0	0	27.21			
132	8297	8229	8160	6786	12476	12424	16331	3379	3645	0	0	0	0	27.21			
133	8296	8226	8160	6773	12476	12424	16331	3386	3640	0	0	0	0	27.21			
134	8289	8222	8153	6762	12475	12425	16331	3381	3640	0	0	0	0	27.21			
135	8292	8219	8143	6751	12477	12424	16331	3386	3649	0	0	0	0	27.21			
136	8292	8214	8145	6747	12476	12423	16330	3380	3645	0	0	0	0	27.21			
137	8295	8219	8144	6733	12475	12423	16330	3380	3644	0	0	0	0	27.21			
138	8291	8220	8138	6719	12476	12422	16330	3375	3644	0	0	0	0	27.21			
139	8294	8223	8147	6705	12477	12427	16332	3382	3642	0	0	0	0	27.21			
140	8295	8221	8147	6693	12477	12432	16331	3380	3642	0	0	0	0	27.21			
141	8297	8216	8148	6691	12475	12425	16327	3385	3646	0	0	0	0	27.21			
142	8293	8216	8141	6677	12475	12426	16328	3385	3652	0	0	0	0	27.21			
143	8293	8212	8141	6665	12475	12425	16329	3386	3647	0	0	0	0	27.21			
144	8288	8214	8138	6651	12475	12424	16330	3385	3649	0	0	0	0	27.21			
145	8292	8214	8144	6638	12476	12425	16331	3384	3646	0	0	0	0	27.21			
146	8293	8211	8152	6627	12476	12427	16331	3383	3645	0	0	0	0	27.21			
147	8298	8215	8163	6617	12476	12424	16330	3383	3646	0	0	0	0	27.21			
148	8300	8218	8167	6607	12475	12424	16331	3382	3646	0	0	0	0	27.21			
149	8299	8219	8171	6597	12477	12427	16330	3384	3647	0	0	0	0	27.21			
