Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8297	8182	8202	6675	0	0	115	3889	822	3450	5790	1783	0	27.09	Var_Accel1	4.648	4
2	8286	8263	8222	6676	0	1	224	3322	1030	0	3587	1131	0	27.09	Var_Accel2	8.564	15.000
3	8323	8177	8179	6676	0	2	365	2785	1368	0	2235	701	0	27.09	Var_Accel3	17.535	15.000
4	8288	8263	8159	6677	0	2	524	2429	1916	0	1406	412	0	27.09	Mean_of_PG1	331.89	0.000
5	8278	8202	8153	6677	0	3	691	2224	2523	0	891	218	0	27.09	Mean_of_PG2	5943.133	34.375
6	8293	8224	8178	6677	6	7	869	2129	3033	0	592	95	0	27.09	Var_of_PG1	12465.636	35.625
7	8286	8251	8175	6677	22	14	1055	2079	3452	0	435	44	0	27.09	Var_of_PG2	955214.375	25.000
8	8292	8232	8156	6676	50	31	1244	2025	3935	0	349	95	0	27.09	Slope_of_Angle	532689.938	
9	8321	8211	8163	6679	92	60	1434	1947	4535	5626	417	326	0	27.09	Sum_Diff_Press	23881812.0	
10	8301	8203	8159	6677	153	107	1635	1854	5114	6847	532	611	0	27.09	Temp_Diff_Var	2327.0	
11	8271	8202	8140	6678	248	171	1857	1740	5581	8275	624	871	0	27.09	F11	-16137935.0	
12	8293	8192	8140	6680	404	262	2124	1610	5981	9937	1629	1167	0	27.09	F12	1354.216	
13	8292	8201	8121	6681	621	418	2456	1476	6334	16383	1357	3163	0	27.09	F13	7795.5	
14	8301	8186	8113	6678	880	639	2818	1353	6701	15502	1210	3215	0	27.09	F14	23.0	
15	8297	8221	8112	6679	1176	908	3220	1252	7048	16383	1120	2223	0	27.09	F15	24.0	
16	8285	8211	8128	6680	1498	1215	3643	1184	7405	16378	1061	1723	0	27.09	F16	25.0	
17	8290	8206	8142	6680	1840	1552	4078	1144	7736	16370	1020	1416	0	27.09	F17	26.0	
18	8314	8209	8159	6679	2199	1910	4522	1134	8013	16355	988	1217	0	27.09	F18	27.0	
19	8300	8207	8155	6673	2564	2283	4972	1148	8143	16340	948	1086	0	27.09			
20	8286	8220	8160	6673	2929	2652	5440	1295	7996	16326	114	980	0	27.09			
21	8312	8257	8160	6670	3292	3001	5948	1525	7179	16323	517	924	0	27.09			
22	8062	8300	8239	6670	3659	3359	6487	1714	5459	16319	684	886	0	27.09			
23	8425	8116	8525	6666	4034	3762	7012	3065	3504	16320	852	861	0	27.09			
24	8423	8051	8992	6663	4408	4237	7518	3394	4001	16328	870	848	0	27.09			
25	7767	8484	8141	6639	4777	4653	8005	3348	4210	16339	1678	854	0	27.09			
26	8301	8159	8032	6625	5140	5031	8486	3519	3896	16346	957	847	0	27.09			
27	8397	8266	8063	6610	5495	5396	8954	3432	3595	16347	704	828	0	27.09			
28	8175	8156	8385	6598	5841	5751	9414	3213	3443	16349	862	821	0	27.09			
29	8286	8344	8475	6584	6183	6100	9865	3015	3170	16348	912	812	0	27.09			
30	8373	8131	8291	6568	6514	6439	10309	2780	2916	16343	939	808	0	27.09			
31	8264	8261	8182	6556	6838	6771	10742	2593	2679	16335	953	803	0	27.09			
32	8359	8154	8210	6542	7151	7092	11157	2497	2582	16273	950	798	0	27.09			
33	8288	8164	8051	6529	7462	7405	11541	2503	2593	16223	884	787	0	27.09			
