Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8293	8204	8088	9901	0	0	116	4222	117	3693	4957	2081	0	25.88	Var_Accel1	1.982	4
2	8256	8210	8087	9900	0	0	229	3670	91	0	3085	1298	0	25.88	Var_Accel2	4.331	10.000
3	8356	8224	8268	9899	0	0	369	3245	74	0	1908	790	0	25.88	Var_Accel3	21.763	26.250
4	8269	8250	8099	9899	0	0	530	2862	69	0	1272	464	0	25.88	Mean_of_PG1	336.78	5.208
5	8268	8245	8132	9900	0	0	704	2487	74	0	837	249	0	25.88	Mean_of_PG2	6116.768	9.375
6	8328	8252	8232	9898	0	0	884	2389	82	0	512	101	0	25.88	Var_of_PG1	13531.527	49.167
7	8288	8256	8129	9898	1	1	1064	2247	116	0	446	19	0	25.88	Var_of_PG2	981761.25	25.000
8	8308	8249	8147	9898	6	4	1244	2212	183	0	527	0	0	25.88	Slope_of_Angle	512716.438	
9	8292	8252	8173	9899	20	10	1428	2111	253	0	605	0	0	25.88	Sum_Diff_Press	27523146.0	
10	8306	8219	8220	9898	46	24	1630	2016	566	0	607	53	0	25.88	Temp_Diff_Var	2372.0	
11	8291	8211	8131	9901	85	51	1825	1900	1517	6043	617	313	0	25.88	F11	-16623246.0	
12	8302	8130	8206	9898	143	94	2021	1784	4144	7218	670	617	0	25.88	F12	1476.275	
13	8260	8165	8182	9899	232	155	2239	1675	5816	8605	679	883	0	25.88	F13	7932.0	
14	8283	8228	8169	9901	377	240	2502	1558	5373	10310	858	1175	0	25.88	F14	23.0	
15	8283	8250	8147	9901	584	383	2825	1437	4935	16378	911	3145	0	25.88	F15	24.0	
16	8331	8145	8210	9896	836	592	3182	1356	4983	15523	851	3120	0	25.88	F16	25.0	
17	8312	8166	8126	9895	1126	853	3573	1283	5239	16382	1690	2176	0	25.88	F17	26.0	
18	8301	8196	8147	9896	1441	1151	3985	1241	5449	16377	1485	1710	0	25.88	F18	27.0	
19	8275	8198	8168	9898	1777	1480	4409	1199	5719	16375	1283	1421	0	25.88			
20	8296	8243	8165	9898	2130	1832	4844	1175	6207	16367	1166	1231	0	25.88			
21	8280	8208	8168	9898	2492	2199	5288	1191	6828	16361	1078	1105	0	25.88			
22	8243	8265	8203	9894	2858	2570	5754	1459	6658	16355	207	1002	0	25.88			
