Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8295	8240	8146	5585	0	0	117	65	3446	3809	4918	1653	0	25.68	Var_Accel1	4.148	4
2	8299	8215	8150	5584	0	0	229	74	2889	0	2957	1052	0	25.68	Var_Accel2	5.09	5.000
3	8326	8232	8176	5584	0	0	370	100	2442	0	1762	639	0	25.68	Var_Accel3	31.632	20.000
4	8311	8260	8124	5584	0	0	532	152	2194	0	1042	366	0	25.68	Mean_of_PG1	5074.06	0.000
5	8310	8223	8177	5585	0	0	703	343	2049	0	605	179	0	25.68	Mean_of_PG2	328.487	35.000
6	8298	8228	8128	5585	0	1	885	1294	1962	0	350	57	0	25.68	Var_of_PG1	14767.613	40.000
7	8308	8220	8192	5585	1	2	1065	3056	1910	0	227	2	0	25.68	Var_of_PG2	363811.094	25.000
8	8279	8204	8167	5584	5	3	1246	3554	1836	0	177	0	0	25.68	Slope_of_Angle	797570.625	
9	8336	8191	8088	5581	14	8	1432	3521	1755	0	178	0	0	25.68	Sum_Diff_Press	11126545.0	
10	8349	8202	8111	5586	35	18	1623	3994	1658	0	208	0	0	25.68	Temp_Diff_Var	-2561.0	
11	8264	8207	8185	5585	69	40	1828	4474	1543	4734	343	181	0	25.68	F11	13648265.0	
12	8301	8162	8161	5585	120	77	2021	4561	1436	6614	525	482	0	25.68	F12	847.165	
13	8314	8190	8141	5585	194	132	2234	4642	1334	7981	670	759	0	25.68	F13	6698.0	
14	8309	8220	8107	5586	315	206	2465	4767	1237	9569	867	1051	0	25.68	F14	23.0	
15	8326	8241	8141	5588	503	323	2777	5303	1186	13125	1801	1962	0	25.68	F15	24.0	
16	8304	8222	8142	5585	739	511	3120	5906	1125	15744	1575	3416	0	25.68	F16	25.0	
17	8325	8208	8158	5584	1017	757	3504	6363	1098	16344	1434	2538	0	25.68	F17	26.0	
18	8324	8215	8160	5584	1325	1046	3909	6606	1145	16379	1303	1869	0	25.68	F18	27.0	
19	8320	8220	8193	5583	1655	1368	4330	6557	1367	16365	2072	1521	0	25.68			
20	8310	8246	8149	5598	2004	1715	4762	5941	1562	16353	1866	1304	0	25.68			
21	8310	8288	8211	5598	2363	2083	5201	4559	1734	16342	1602	1157	0	25.68			
22	8377	8280	7738	5600	2726	2456	5657	3432	3157	16335	1433	1059	0	25.68			
23	8444	8089	8261	5611	3086	2815	6150	3742	3127	16326	1294	988	0	25.68			
24	8341	8329	7828	5626	3446	3162	6676	3612	3462	16320	335	917	0	25.68			
25	8363	8204	8000	5639	3814	3537	7198	3657	3350	16315	617	866	0	25.68			
