Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8290	8206	8110	9900	0	0	117	3761	114	3653	4914	2050	0	25.86	Var_Accel1	1.429	4
2	8262	8211	8098	9900	0	0	229	3242	87	0	3050	1277	0	25.86	Var_Accel2	3.553	5.000
3	8346	8230	8254	9899	0	0	372	2866	69	0	1874	779	0	25.86	Var_Accel3	77.79	31.250
4	8285	8247	8106	9901	0	0	532	2521	63	0	1182	452	0	25.86	Mean_of_PG1	328.603	5.208
5	8266	8252	8150	9899	0	0	703	2223	66	0	809	239	0	25.86	Mean_of_PG2	5535.545	9.375
6	8327	8246	8234	9898	0	0	882	2154	72	0	483	96	0	25.86	Var_of_PG1	13414.888	49.167
7	8286	8262	8132	9899	1	2	1066	2031	105	0	382	17	0	25.86	Var_of_PG2	851842.438	25.000
8	8312	8236	8160	9900	7	4	1249	1996	168	0	468	0	0	25.86	Slope_of_Angle	457649.063	
9	8293	8245	8154	9899	19	10	1433	1898	278	0	785	0	0	25.86	Sum_Diff_Press	28562358.0	
10	8310	8214	8213	9898	44	24	1629	1823	495	0	590	51	0	25.86	Temp_Diff_Var	2497.0	
11	8291	8213	8133	9897	84	50	1827	1711	1260	6012	582	309	0	25.86	F11	-14975166.0	
12	8311	8145	8179	9901	141	92	2024	1610	3547	7191	644	611	0	25.86	F12	1221.582	
13	8273	8158	8177	9901	229	152	2240	1509	5278	8570	667	876	0	25.86	F13	7247.0	
14	8268	8221	8161	9900	372	236	2503	1417	4999	10261	840	1169	0	25.86	F14	23.0	
15	8276	8258	8140	9902	576	376	2824	1301	4546	16381	895	3126	0	25.86	F15	24.0	
16	8333	8173	8206	9896	827	583	3179	1231	4527	15490	852	3139	0	25.86	F16	25.0	
17	8326	8179	8127	9897	1114	842	3571	1167	4766	16382	1505	2179	0	25.86	F17	26.0	
18	8315	8198	8133	9898	1429	1139	3983	1127	4979	16377	1540	1710	0	25.86	F18	27.0	
19	8287	8187	8156	9896	1765	1467	4407	1092	5214	16375	1309	1424	0	25.86			
20	8294	8236	8144	9899	2118	1818	4842	1067	5565	16368	1179	1233	0	25.86			
21	8272	8212	8171	9898	2480	2186	5286	1074	6132	16361	1090	1105	0	25.86			
22	8309	8237	8164	9898	2845	2557	5750	1271	6206	16355	479	1005	0	25.86			
23	8309	8329	8098	9885	3206	2910	6255	1637	5189	16350	413	936	0	25.86			
24	7969	8323	8157	9884	3568	3258	6786	1824	3693	16342	634	889	0	25.86			
25	8533	8182	8115	9883	3938	3644	7302	3291	3371	16337	807	860	0	25.86			
26	8249	8070	8177	9855	4309	4098	7800	3044	3747	16335	1687	859	0	25.86			
27	8325	8260	8033	9842	4674	4531	8281	3505	3568	16335	561	842	0	25.86			
28	8324	8325	8075	9829	5033	4908	8755	3450	3744	16327	703	813	0	25.86			
29	8271	8223	8091	9815	5384	5270	9214	3323	3467	16205	925	815	0	25.86			
30	8383	8280	8097	9816	5728	5624	9667	3053	3217	16328	957	811	0	25.86			
31	8174	8231	8276	9800	6065	5972	10111	2933	3034	16323	984	809	0	25.86			
32	7985	8232	8539	9801	6394	6307	10544	2774	2748	16320	929	806	0	25.86			
33	7994	8432	8376	9788	6717	6638	10967	2674	2699	16318	914	801	0	25.86			
34	8096	8241	8618	9774	7027	6961	11364	2664	2772	16316	912	798	0	25.86			
35	8214	8181	8450	9761	7331	7271	11727	2719	2838	16316	1199	803	0	25.86			
36	8280	8288	8363	9746	7626	7572	12075	2775	2892	16316	1408	819	0	25.86			
37	8277	8293	8462	9746	7912	7865	12420	2856	2994	16317	1547	834	0	25.86			
38	8297	8234	8518	9732	8186	8147	12771	2883	3063	16316	1318	835	0	25.86			
39	8306	8267	8464	9725	8451	8421	13117	2906	3134	16316	1178	829	0	25.86			
40	8297	8254	8516	9718	8707	8681	13450	2931	3168	16254	1031	818	0	25.86			
41	8284	8203	8500	9705	8951	8933	13762	2960	3163	16198	719	799	0	25.86			
42	8279	8268	8487	9692	9186	9173	14065	2992	3188	16127	739	782	0	25.86			
43	8302	8253	8397	9689	9411	9400	14350	3064	3233	15992	838	776	0	25.86			
44	8324	8220	8377	9675	9626	9623	14623	3119	3322	15822	1058	774	0	25.86			
45	8329	8247	8263	9661	9833	9833	14874	3196	3391	15743	1192	776	0	25.86			
46	8331	8181	8229	9647	10028	10034	15107	3271	3462	15643	1186	775	0	25.86			
47	8287	8252	8095	9637	10216	10224	15325	3345	3523	15578	1106	770	0	25.86			
48	8318	8210	8066	9631	10394	10406	15529	3403	3586	15422	1014	760	0	25.86			
49	8278	8205	7984	9620	10564	10577	15705	3459	3632	15154	1003	748	0	25.86			
50	8313	8173	7959	9607	10719	10736	15859	3503	3662	14928	937	731	0	25.86			
51	8290	8175	7885	9595	10875	10890	15989	3541	3701	14750	902	716	0	25.86			
52	8303	8178	7911	9586	11010	11031	16096	3570	3729	14539	857	700	0	25.86			
53	8279	8201	7855	9579	11140	11161	16188	3590	3759	14289	829	686	0	25.86			
54	8299	8211	7884	9566	11258	11284	16247	3595	3775	14006	760	667	0	25.86			
55	8305	8199	7871	9553	11377	11396	16296	3583	3776	13663	576	642	0	25.86			
56	8304	8196	7926	9553	11474	11498	16332	3563	3774	13352	468	617	0	25.86			
57	8303	8202	7974	9539	11564	11590	16358	3494	3763	13037	371	591	0	25.86			
58	8273	8233	8000	9529	11646	11675	16375	3452	3734	12675	526	572	0	25.86			
59	8263	8234	8058	9516	11721	11753	16383	3426	3704	12363	619	558	0	25.86			
60	8303	8192	8165	9510	11789	11826	16383	3378	3731	12055	664	542	0	25.86			
61	8291	8209	8208	9496	11850	11889	16383	3340	3740	11780	719	531	0	25.86			
62	8312	8218	8264	9483	11906	11948	16383	3305	3761	11463	719	515	0	25.86			
63	8297	8247	8310	9474	11960	12004	16383	3283	3761	11105	700	500	0	25.86			
64	8300	8260	8313	9470	12007	12054	16383	3236	3783	10676	697	483	0	25.86			
65	8319	8215	8384	9457	12050	12097	16383	3200	3782	10233	675	463	0	25.86			
66	8298	8215	8391	9441	12094	12138	16383	3167	3794	9855	652	442	0	25.86			
67	8309	8213	8416	9441	12128	12174	16383	3126	3796	9563	627	423	0	25.86			
