Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8301	8143	8128	8945	0	0	113	4575	864	3693	5904	2087	0	27.27	Var_Accel1	5.753	4
2	8296	8183	8155	8945	0	0	223	3935	1133	0	3659	1328	0	27.27	Var_Accel2	20.806	15.000
3	8273	8281	8105	8945	0	0	361	3282	1632	0	2287	834	0	27.27	Var_Accel3	74.765	15.000
4	8328	8199	8138	8945	0	0	519	2862	2338	0	1441	504	0	27.27	Mean_of_PG1	341.349	0.000
5	8334	8284	8163	8946	0	0	688	2588	2952	0	924	284	0	27.27	Mean_of_PG2	6697.399	30.000
6	8295	8283	8170	8945	10	5	864	2434	3428	0	633	145	0	27.27	Var_of_PG1	13396.02	40.000
7	8300	8223	8166	8947	33	17	1045	2352	3830	0	473	95	0	27.27	Var_of_PG2	1167172.875	25.000
8	8286	8187	8184	8947	69	39	1232	2263	4347	0	374	165	0	27.27	Slope_of_Angle	624243.875	
9	8280	8201	8172	8949	122	77	1423	2180	4988	6141	447	396	0	27.27	Sum_Diff_Press	8395202.0	
10	8292	8183	8167	8948	201	132	1637	2077	5651	7360	557	666	0	27.27	Temp_Diff_Var	2118.0	
11	8317	8163	8176	8948	327	205	1865	1958	6162	8835	745	952	0	27.27	F11	-18280000.0	
12	8310	8190	8165	8949	518	322	2153	1811	6619	10590	1614	1275	0	27.27	F12	1514.792	
13	8295	8206	8149	8949	759	511	2496	1662	7028	16288	1351	3392	0	27.27	F13	8686.5	
14	8295	8214	8138	8946	1038	754	2878	1528	7433	16140	1218	2945	0	27.27	F14	23.0	
15	8296	8219	8140	8947	1347	1041	3287	1416	7815	16379	1132	2097	0	27.27	F15	24.0	
16	8304	8224	8142	8948	1677	1359	3713	1339	8154	16375	1074	1660	0	27.27	F16	25.0	
17	8306	8213	8156	8947	2026	1703	4150	1312	8451	16369	1033	1386	0	27.27	F17	26.0	
18	8301	8225	8152	8949	2385	2066	4594	1351	8608	16365	963	1208	0	27.27	F18	27.0	
19	8277	8225	8149	8948	2748	2436	5044	1624	8247	16367	206	1080	0	27.27			
20	8293	8187	8130	8947	3108	2794	5520	1920	6779	16369	519	992	0	27.27			
21	8129	8067	8016	8948	3468	3139	6037	3159	4192	16367	719	932	0	27.27			
22	8200	8154	8333	8939	3835	3509	6570	3479	5141	16368	1281	905	0	27.27			
23	8004	8461	7529	8920	4208	3936	7087	4151	4580	16367	1606	889	0	27.27			
24	8642	8011	7877	8906	4571	4397	7586	4136	4627	16365	556	861	0	27.27			
25	7908	8577	8019	8894	4931	4781	8072	3972	4487	16356	997	824	0	27.27			
26	8400	7916	8035	8881	5283	5150	8539	3837	4159	16348	801	814	0	27.27			
27	8397	8427	8392	8865	5627	5503	9003	3578	3986	16285	896	799	0	27.27			
28	8271	8265	8266	8851	5969	5852	9457	3330	3667	16105	946	787	0	27.27			
29	8394	8124	8418	8836	6295	6191	9903	3092	3441	15982	964	779	0	27.27			
30	8263	8253	8467	8823	6618	6523	10342	2955	3349	15848	957	771	0	27.27			
31	8263	8224	8426	8809	6932	6846	10770	2968	3316	15886	948	768	0	27.27			
32	8326	8145	8522	8810	7236	7159	11178	3091	3365	16160	886	768	0	27.27			
33	8325	8185	8603	8795	7533	7463	11558	3159	3461	16290	1308	793	0	27.27			
34	8307	8246	8526	8785	7817	7757	11906	3197	3545	16316	1506	825	0	27.27			
35	8277	8142	8475	8782	8095	8042	12248	3209	3627	16328	1475	843	0	27.27			
36	8286	8202	8416	8768	8362	8323	12598	3260	3704	16341	1292	848	0	27.27			
37	8211	8296	8291	8759	8621	8584	12945	3343	3783	16351	1178	846	0	27.27			
38	8324	8262	8203	8755	8867	8836	13280	3422	3842	16355	981	836	0	27.27			
39	8324	8280	8113	8741	9102	9085	13602	3483	3873	16357	848	820	0	27.27			
40	8267	8318	8013	8729	9331	9312	13905	3443	4021	16354	1210	816	0	27.27			
41	8363	8098	7984	8714	9548	9535	14190	3545	3912	16348	305	786	0	27.27			
42	8313	8338	7923	8701	9757	9750	14469	3551	3996	16057	844	767	0	27.27			
43	8242	8183	7845	8688	9955	9954	14728	3635	4017	15730	741	747	0	27.27			
44	8379	8188	7802	8672	10145	10148	14970	3728	4105	15085	1134	734	0	27.27			
45	8232	8170	7875	8657	10324	10332	15197	3831	4213	14392	1378	719	0	27.27			
46	8256	8262	7815	8643	10496	10509	15412	3932	4285	13879	1229	700	0	27.27			
47	8283	8111	7910	8629	10656	10672	15595	4009	4353	13307	1074	669	0	27.27			
48	8272	8241	7911	8615	10808	10828	15761	4057	4389	12939	940	641	0	27.27			
49	8298	8161	8003	8603	10948	10972	15902	4092	4411	12785	780	616	0	27.27			
50	8311	8197	8067	8588	11080	11105	16020	4118	4443	12897	713	602	0	27.27			
51	8298	8163	8151	8582	11203	11232	16119	4120	4467	13296	640	599	0	27.27			
52	8304	8217	8206	8569	11320	11348	16196	4111	4460	13767	532	604	0	27.27			
53	8320	8214	8280	8566	11422	11454	16257	4092	4439	14479	391	618	0	27.27			
54	8317	8261	8314	8553	11519	11553	16303	4068	4426	14958	593	638	0	27.27			
55	8292	8265	8360	8539	11605	11639	16336	4069	4406	15465	727	665	0	27.27			
56	8293	8229	8408	8525	11684	11720	16359	4069	4411	15804	824	691	0	27.27			
57	8277	8214	8421	8513	11755	11795	16376	4071	4416	15854	884	708	0	27.27			
58	8291	8215	8435	8499	11819	11862	16383	4078	4412	15683	914	716	0	27.27			
59	8310	8213	8401	8482	11879	11924	16383	4079	4405	15104	924	705	0	27.27			
60	8311	8201	8363	8469	11932	11984	16383	4070	4388	14404	919	684	0	27.27			
61	8301	8203	8329	8452	11982	12035	16383	4057	4373	13495	896	652	0	27.27			
62	8282	8207	8284	8441	12029	12089	16383	4035	4349	12526	857	611	0	27.27			
63	8292	8217	8225	8429	12071	12124	16383	4014	4321	11601	830	569	0	27.27			
64	8294	8222	8178	8422	12109	12164	16383	3993	4306	10683	791	526	0	27.27			
65	8303	8243	8122	8411	12145	12195	16383	3986	4295	10243	755	492	0	27.27			
66	8291	8238	8083	8400	12177	12229	16383	3981	4290	10030	722	465	0	27.27			
67	8285	8242	8044	8387	12207	12246	16383	3973	4282	10237	708	454	0	27.27			
68	8288	8230	8015	8372	12233	12266	16383	3962	4270	10774	712	457	0	27.27			
69	8300	8219	7984	8357	12260	12282	16383	3955	4264	11496	729	473	0	27.27			
70	8311	8209	7954	8347	12281	12294	16383	3949	4256	12382	745	500	0	27.27			
71	8307	8204	7945	8332	12299	12307	16383	3947	4252	13101	762	531	0	27.27			
72	8301	8193	7951	8320	12317	12330	16383	3943	4245	13775	795	564	0	27.27			
73	8294	8184	7977	8314	12336	12324	16383	3942	4239	14144	824	591	0	27.27			
74	8294	8196	8005	8306	12348	12332	16383	3946	4239	14176	846	607	0	27.27			
75	8302	8209	8037	8293	12362	12348	16383	3940	4238	13852	855	608	0	27.27			
76	8301	8223	8079	8279	12377	12346	16383	3935	4226	13104	842	594	0	27.27			
77	8304	8230	8121	8265	12381	12353	16383	3912	4230	12180	818	565	0	27.27			
78	8298	8239	8153	8252	12390	12356	16383	3915	4212	11013	796	524	0	27.27			
79	8304	8235	8187	8236	12398	12368	16383	3913	4211	9934	749	478	0	27.27			
80	8308	8222	8221	8223	12403	12368	16383	3913	4212	9011	701	429	0	27.27			
81	8303	8208	8257	8213	12411	12373	16383	3913	4219	8346	637	387	0	27.27			
82	8301	8188	8294	8202	12414	12374	16383	3920	4219	8011	604	355	0	27.27			
83	8289	8199	8312	8193	12420	12380	16383	3928	4217	7958	578	335	0	27.27			
84	8289	8186	8329	8180	12419	12380	16383	3924	4220	8356	562	333	0	27.27			
85	8293	8201	8326	8166	12428	12381	16383	3920	4211	8810	564	340	0	27.27			
86	8290	8210	8323	8152	12428	12386	16383	3909	4208	9385	580	354	0	27.27			
87	8297	8223	8300	8138	12429	12388	16383	3905	4195	9912	606	373	0	27.27			
88	8299	8219	8275	8124	12431	12391	16383	3897	4191	10425	639	395	0	27.27			
89	8302	8226	8240	8108	12438	12388	16383	3899	4186	10853	667	415	0	27.27			
90	8308	8219	8203	8097	12432	12390	16383	3902	4188	10916	687	427	0	27.27			
