Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8309	8159	8141	4625	0	0	114	404	3565	3156	4878	1591	0	27.04	Var_Accel1	5.289	3
2	8286	8215	8160	4624	0	0	223	641	2946	0	2934	991	0	27.04	Var_Accel2	8.817	5.000
3	8285	8229	8148	4624	0	0	361	1251	2469	0	1770	590	0	27.04	Var_Accel3	84.492	15.000
4	8284	8206	8166	4625	0	0	520	1978	2211	0	1087	327	0	27.04	Mean_of_PG1	5551.614	0.000
5	8299	8226	8176	4625	0	1	690	2513	2096	0	690	149	0	27.04	Mean_of_PG2	351.202	40.000
6	8302	8232	8177	4624	8	4	868	2939	2044	0	477	42	0	27.04	Var_of_PG1	13716.443	40.000
7	8320	8232	8180	4623	23	11	1047	3371	2004	0	374	10	0	27.04	Var_of_PG2	445055.344	25.000
8	8318	8235	8165	4624	52	29	1235	3904	1936	0	344	51	0	27.04	Slope_of_Angle	975531.125	
9	8308	8220	8159	4625	96	58	1429	4479	1853	5481	457	289	0	27.04	Sum_Diff_Press	4985545.5	
10	8283	8214	8160	4625	158	106	1627	4968	1751	6725	614	572	0	27.04	Temp_Diff_Var	-2351.0	
11	8270	8206	8151	4625	254	172	1845	5334	1626	8130	760	841	0	27.04	F11	14956384.0	
12	8279	8198	8147	4625	414	262	2103	5645	1510	9808	1797	1140	0	27.04	F12	1174.472	
13	8301	8194	8137	4625	633	422	2429	6002	1363	16383	1556	3107	0	27.04	F13	7386.5	
14	8321	8196	8146	4626	893	645	2788	6393	1241	15434	1446	3232	0	27.04	F14	23.0	
15	8314	8193	8155	4626	1189	917	3185	6803	1159	16374	1391	2251	0	27.04	F15	24.0	
16	8294	8200	8160	4627	1511	1225	3604	7184	1116	16379	1354	1710	0	27.04	F16	25.0	
17	8291	8215	8157	4628	1853	1564	4035	7495	1115	16359	1304	1386	0	27.04	F17	26.0	
18	8293	8224	8152	4629	2209	1924	4475	7649	1184	16330	1305	1175	0	27.04	F18	27.0	
19	8297	8236	8145	4630	2571	2296	4922	7549	1352	16306	1996	1066	0	27.04			
20	8289	8258	8152	4639	2932	2664	5385	6851	1534	16282	1882	996	0	27.04			
21	8288	8270	8205	4639	3290	3012	5883	5229	1827	16267	1624	947	0	27.04			
22	8549	8268	8095	4651	3656	3371	6418	3655	2802	16254	1440	914	0	27.04			
23	8348	8283	8247	4651	4027	3780	6941	3999	3243	16251	1309	891	0	27.04			
24	8506	8185	8028	4656	4398	4258	7447	4479	3233	16253	370	852	0	27.04			
25	8116	8248	8848	4672	4761	4672	7935	3674	3574	16260	1004	835	0	27.04			
26	8268	8301	8153	4688	5123	5048	8411	3634	3358	16281	736	828	0	27.04			
27	8618	8073	8385	4703	5473	5413	8878	3350	3205	16304	815	829	0	27.04			
28	8378	8186	8055	4712	5818	5769	9339	3265	2942	16320	916	831	0	27.04			
29	8279	8130	7961	4724	6155	6120	9790	3072	2683	16330	970	832	0	27.04			
30	8288	8145	7878	4734	6484	6455	10230	2797	2508	16336	975	829	0	27.04			
31	8174	8285	7654	4746	6802	6785	10662	2730	2380	16337	975	823	0	27.04			
32	8330	8126	7732	4759	7112	7107	11077	2695	2345	16330	959	812	0	27.04			
33	8321	8233	7741	4761	7414	7419	11468	2762	2364	16298	903	796	0	27.04			
34	8252	8248	7739	4774	7704	7720	11822	2871	2447	16164	1022	786	0	27.04			
35	8265	8227	7914	4777	7987	8013	12160	2942	2533	15933	1257	784	0	27.04			
36	8245	8281	7947	4787	8259	8298	12513	3031	2595	15512	1263	775	0	27.04			
37	8325	8288	8070	4798	8520	8569	12864	3136	2663	15100	1289	763	0	27.04			
38	8320	8257	8157	4801	8772	8831	13202	3211	2743	14791	1353	751	0	27.04			
39	8281	8256	8224	4814	9016	9083	13530	3259	2811	14685	1183	738	0	27.04			
40	8267	8216	8299	4829	9250	9324	13843	3303	2865	14794	1080	731	0	27.04			
41	8310	8214	8367	4838	9471	9554	14139	3344	2898	15068	945	729	0	27.04			
42	8360	8192	8433	4842	9688	9777	14416	3366	2919	15609	857	738	0	27.04			
43	8344	8212	8465	4857	9886	9987	14679	3385	2958	16124	865	756	0	27.04			
44	8315	8223	8500	4870	10081	10188	14928	3436	3052	16282	1129	782	0	27.04			
45	8257	8245	8513	4882	10266	10379	15163	3548	3150	16303	1089	801	0	27.04			
46	8270	8264	8497	4894	10441	10562	15373	3646	3265	16316	1048	807	0	27.04			
47	8298	8246	8439	4899	10607	10728	15567	3738	3349	16320	1038	809	0	27.04			
48	8295	8236	8381	4909	10764	10890	15738	3782	3407	16317	975	801	0	27.04			
49	8299	8199	8324	4923	10912	11045	15887	3807	3440	16156	890	788	0	27.04			
50	8286	8208	8235	4937	11050	11181	16010	3832	3466	15780	834	767	0	27.04			
51	8293	8160	8188	4951	11177	11312	16110	3856	3489	15118	753	735	0	27.04			
52	8312	8160	8120	4956	11296	11428	16192	3878	3494	14360	614	694	0	27.04			
53	8327	8153	8067	4965	11404	11538	16255	3888	3489	13386	498	645	0	27.04			
54	8318	8183	8006	4978	11502	11631	16300	3880	3479	12515	497	598	0	27.04			
55	8278	8207	7964	4993	11594	11721	16335	3865	3458	11733	608	558	0	27.04			
56	8263	8232	7916	5004	11675	11807	16359	3843	3455	11244	666	527	0	27.04			
57	8269	8234	7891	5007	11749	11884	16376	3848	3469	11016	694	507	0	27.04			
58	8293	8222	7878	5018	11814	11954	16383	3855	3470	10932	705	495	0	27.04			
59	8314	8211	7886	5032	11874	12018	16383	3848	3468	11295	714	497	0	27.04			
60	8313	8198	7921	5046	11936	12089	16383	3833	3464	11860	736	507	0	27.04			
61	8308	8217	7955	5060	11985	12138	16383	3818	3460	12708	753	532	0	27.04			
62	8307	8232	7999	5073	12031	12192	16383	3805	3448	13526	777	565	0	27.04			
63	8317	8246	8056	5079	12075	12233	16383	3790	3437	14271	811	599	0	27.04			
64	8315	8246	8126	5088	12113	12276	16383	3774	3420	14812	846	630	0	27.04			
65	8297	8252	8191	5102	12152	12311	16383	3761	3402	15039	872	653	0	27.04			
66	8291	8243	8249	5114	12185	12348	16383	3749	3393	14938	888	665	0	27.04			
67	8284	8227	8289	5119	12216	12366	16383	3737	3379	14432	888	659	0	27.04			
68	8299	8210	8326	5127	12244	12388	16383	3721	3365	13921	878	644	0	27.04			
69	8307	8189	8349	5141	12280	12410	16383	3707	3352	13136	854	618	0	27.04			
70	8309	8183	8358	5155	12293	12420	16383	3697	3348	12124	821	583	0	27.04			
71	8300	8186	8366	5166	12315	12430	16383	3699	3357	11223	819	546	0	27.04			
72	8297	8197	8365	5177	12333	12439	16383	3710	3358	10438	757	505	0	27.04			
73	8295	8199	8350	5184	12350	12445	16383	3711	3360	9971	717	472	0	27.04			
74	8296	8219	8320	5194	12363	12454	16383	3701	3353	9760	681	450	0	27.04			
75	8295	8225	8287	5209	12377	12460	16383	3686	3339	9903	667	440	0	27.04			
76	8286	8232	8246	5223	12388	12469	16383	3673	3333	10354	668	443	0	27.04			
