Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8303	8144	8127	8945	0	0	113	4430	890	3589	5833	2025	0	26.98	Var_Accel1	5.216	4
2	8298	8185	8166	8948	0	0	222	3839	1086	0	3611	1285	0	26.98	Var_Accel2	12.922	15.000
3	8272	8273	8114	8948	0	1	362	3238	1446	0	2255	805	0	26.98	Var_Accel3	67.662	15.000
4	8329	8191	8149	8948	0	1	521	2823	2051	0	1421	484	0	26.98	Mean_of_PG1	333.944	0.000
5	8327	8283	8160	8949	0	2	689	2535	2719	0	900	267	0	26.98	Mean_of_PG2	6534.126	34.375
6	8299	8283	8167	8949	6	6	867	2372	3325	0	593	124	0	26.98	Var_of_PG1	12385.917	35.625
7	8305	8237	8165	8947	21	13	1051	2292	3783	0	432	49	0	26.98	Var_of_PG2	1074587.875	25.000
8	8290	8198	8184	8948	48	27	1235	2219	4270	0	346	72	0	26.98	Slope_of_Angle	577900.375	
9	8278	8202	8171	8948	90	55	1427	2147	4891	3250	368	247	0	26.98	Sum_Diff_Press	21977886.0	
10	8293	8193	8169	8949	150	99	1624	2060	5515	6632	478	513	0	26.98	Temp_Diff_Var	2137.0	
11	8313	8159	8173	8949	243	160	1840	1941	6048	7941	596	781	0	26.98	F11	-17831724.0	
12	8309	8181	8157	8948	397	246	2097	1805	6523	9558	1615	1083	0	26.98	F12	1776.205	
13	8304	8196	8155	8951	612	393	2421	1665	6939	16096	1337	2983	0	26.98	F13	8544.0	
14	8290	8212	8137	8949	867	604	2768	1524	7310	15569	1220	3225	0	26.98	F14	23.0	
15	8291	8224	8134	8948	1160	866	3163	1414	7719	16372	1129	2335	0	26.98	F15	24.0	
16	8306	8224	8143	8950	1479	1166	3579	1342	8066	16381	1073	1771	0	26.98	F16	25.0	
17	8313	8221	8148	8950	1820	1497	4009	1322	8349	16378	1031	1459	0	26.98	F17	26.0	
18	8313	8224	8156	8949	2174	1851	4448	1446	8418	16374	780	1250	0	26.98	F18	27.0	
19	8292	8220	8154	8949	2539	2220	4895	1722	7823	16375	285	1109	0	26.98			
20	8379	8230	8175	8949	2904	2590	5354	2019	6004	16376	563	1011	0	26.98			
21	8207	8248	8161	8949	3266	2944	5849	3443	4104	16375	793	943	0	26.98			
22	8819	7889	8424	8934	3630	3293	6387	3725	4896	16377	837	906	0	26.98			
23	8031	8634	7840	8921	4005	3683	6907	4200	4792	16376	1779	890	0	26.98			
24	8604	7828	7987	8906	4376	4147	7414	4123	4437	16375	674	866	0	26.98			
25	8156	8537	7785	8893	4742	4570	7902	3833	4453	16367	753	823	0	26.98			
26	8226	8102	7741	8871	5101	4953	8377	3719	4123	16362	964	816	0	26.98			
27	8400	8227	7934	8858	5454	5313	8844	3463	3872	16331	987	806	0	26.98			
28	8181	8331	7916	8844	5799	5667	9304	3168	3591	16253	1000	796	0	26.98			
29	8323	8125	7855	8837	6139	6014	9755	2968	3359	16236	1001	793	0	26.98			
30	8297	8162	8005	8825	6471	6353	10196	2866	3266	16233	995	791	0	26.98			
31	8277	8250	8115	8812	6789	6684	10630	2934	3255	16249	943	785	0	26.98			
32	8271	8168	8202	8801	7101	7008	11046	3068	3353	16316	1058	791	0	26.98			
33	8355	8154	8335	8796	7407	7316	11439	3106	3471	16321	1583	819	0	26.98			
34	8341	8194	8429	8784	7701	7618	11797	3117	3537	16336	1466	840	0	26.98			
35	8286	8200	8471	8784	7988	7911	12138	3127	3620	16348	1340	850	0	26.98			
36	8301	8202	8498	8771	8263	8196	12485	3170	3701	16358	1207	849	0	26.98			
37	8234	8310	8466	8754	8527	8468	12837	3262	3743	16362	999	841	0	26.98			
38	8282	8304	8404	8747	8782	8729	13175	3320	3806	16366	993	830	0	26.98			
39	8355	8229	8443	8741	9028	8982	13505	3373	3824	16366	769	815	0	26.98			
40	8328	8300	8355	8727	9264	9221	13816	3349	3985	16354	1244	814	0	26.98			
41	8389	8139	8319	8713	9489	9453	14115	3434	3942	16361	614	795	0	26.98			
42	8344	8274	8302	8702	9706	9672	14395	3492	3975	16192	796	777	0	26.98			
43	8250	8220	8195	8688	9910	9883	14660	3550	4048	15933	951	763	0	26.98			
44	8354	8187	8123	8674	10106	10084	14905	3644	4092	15542	1042	751	0	26.98			
45	8275	8164	8105	8659	10295	10276	15138	3742	4205	14926	1324	740	0	26.98			
46	8252	8272	7982	8645	10473	10458	15352	3833	4275	14504	1158	722	0	26.98			
47	8270	8138	7969	8629	10640	10630	15547	3893	4338	13996	1052	696	0	26.98			
48	8274	8217	7900	8618	10799	10792	15721	3935	4365	13800	912	675	0	26.98			
49	8288	8175	7912	8605	10946	10941	15871	3961	4386	13692	785	656	0	26.98			
50	8333	8174	7916	8592	11085	11082	15996	3982	4408	13720	761	645	0	26.98			
51	8321	8155	7943	8581	11215	11215	16100	3982	4440	13990	729	645	0	26.98			
52	8305	8240	7934	8570	11344	11338	16190	3966	4426	14382	551	645	0	26.98			
53	8308	8241	7978	8563	11444	11450	16249	3950	4406	15025	422	657	0	26.98			
54	8314	8272	8006	8552	11544	11549	16296	3925	4388	15430	615	675	0	26.98			
55	8285	8262	8063	8538	11635	11641	16331	3926	4378	15861	750	700	0	26.98			
56	8292	8214	8139	8525	11717	11725	16356	3925	4385	16106	838	720	0	26.98			
57	8277	8206	8184	8511	11789	11802	16374	3920	4384	16112	887	733	0	26.98			
58	8295	8209	8227	8497	11856	11875	16383	3911	4366	15905	924	739	0	26.98			
59	8325	8195	8259	8484	11919	11940	16383	3904	4343	15168	930	724	0	26.98			
60	8318	8206	8284	8472	11975	12001	16383	3897	4332	14553	916	698	0	26.98			
61	8297	8214	8316	8457	12028	12058	16383	3889	4322	13816	897	665	0	26.98			
62	8290	8215	8347	8445	12082	12108	16383	3872	4307	12999	865	630	0	26.98			
63	8281	8230	8354	8435	12122	12154	16383	3857	4284	12204	831	593	0	26.98			
64	8295	8227	8358	8428	12163	12195	16383	3838	4271	11483	810	556	0	26.98			
65	8301	8236	8340	8413	12201	12231	16383	3825	4252	11241	788	532	0	26.98			
66	8297	8232	8327	8401	12238	12261	16383	3817	4245	11135	769	513	0	26.98			
67	8291	8229	8298	8389	12269	12290	16383	3813	4241	11337	765	509	0	26.98			
68	8292	8220	8261	8373	12301	12309	16383	3803	4240	11749	766	515	0	26.98			
69	8302	8228	8207	8359	12324	12328	16383	3805	4233	12351	764	530	0	26.98			
70	8312	8221	8157	8348	12349	12348	16383	3800	4229	13097	772	554	0	26.98			
71	8314	8211	8109	8340	12370	12355	16383	3799	4223	13776	797	580	0	26.98			
72	8300	8203	8077	8331	12387	12363	16383	3793	4218	14341	830	609	0	26.98			
73	8288	8195	8059	8319	12404	12371	16383	3784	4212	14532	851	628	0	26.98			
74	8290	8208	8029	8305	12416	12388	16383	3782	4206	14366	866	635	0	26.98			
75	8301	8211	8006	8294	12440	12386	16383	3766	4201	14069	867	631	0	26.98			
76	8308	8226	7990	8280	12447	12393	16383	3762	4189	13440	856	614	0	26.98			
77	8304	8235	7994	8264	12458	12400	16383	3761	4182	12549	826	586	0	26.98			
78	8295	8239	7989	8251	12463	12405	16383	3768	4186	11340	813	544	0	26.98			
79	8301	8230	8011	8242	12472	12409	16383	3770	4188	10252	756	497	0	26.98			
80	8303	8217	8037	8230	12481	12414	16383	3768	4184	9339	703	448	0	26.98			
81	8305	8197	8073	8221	12484	12417	16383	3764	4183	8564	649	405	0	26.98			
82	8301	8180	8113	8211	12491	12433	16383	3747	4178	8002	598	366	0	26.98			
83	8293	8185	8151	8196	12495	12423	16383	3743	4162	7709	571	338	0	26.98			
84	8287	8198	8180	8182	12496	12428	16383	3733	4152	7934	558	327	0	26.98			
85	8291	8204	8214	8168	12501	12428	16383	3736	4151	8254	544	325	0	26.98			
86	8298	8223	8229	8154	12503	12429	16383	3732	4150	8695	546	333	0	26.98			
87	8297	8230	8249	8141	12506	12435	16383	3733	4143	9150	554	346	0	26.98			
88	8305	8228	8274	8128	12506	12435	16383	3725	4136	9558	577	360	0	26.98			
89	8307	8223	8286	8117	12509	12437	16383	3729	4134	9867	602	372	0	26.98			
90	8312	8221	8288	8107	12509	12435	16383	3724	4135	9877	619	379	0	26.98			
91	8309	8223	8284	8098	12509	12437	16383	3729	4128	9699	624	378	0	26.98			
92	8302	8222	8270	8086	12510	12440	16383	3725	4133	9195	613	364	0	26.98			
93	8293	8224	8255	8073	12509	12439	16383	3727	4130	8485	586	341	0	26.98			
94	8293	8224	8232	8057	12509	12441	16383	3729	4144	7635	573	309	0	26.98			
95	8292	8226	8205	8045	12510	12439	16383	3729	4140	6617	520	268	0	26.98			
96	8299	8218	8188	8032	12511	12441	16383	3728	4135	5706	455	225	0	26.98			
97	8299	8206	8162	8018	12510	12438	16383	3723	4135	4788	397	177	0	26.98			
98	8301	8209	8139	8008	12509	12438	16375	3734	4137	4107	333	134	0	26.98			
99	8298	8205	8112	7998	12510	12439	16367	3738	4143	3651	291	98	0	26.98			
100	8301	8205	8086	7987	12509	12437	16358	3743	4147	3451	260	73	0	26.98			
101	8303	8209	8070	7977	12508	12438	16352	3735	4148	3575	240	59	0	26.98			
102	8301	8221	8060	7962	12513	12438	16350	3737	4138	3790	230	53	0	26.98			
103	8296	8223	8053	7950	12509	12439	16346	3738	4144	4225	229	59	0	26.98			
104	8297	8225	8052	7936	12509	12439	16345	3745	4142	4580	245	69	0	26.98			
105	8301	8218	8061	7921	12509	12439	16341	3738	4156	4900	262	82	0	26.98			
106	8304	8220	8069	7908	12508	12440	16339	3751	4149	5112	269	93	0	26.98			
107	8307	8213	8085	7895	12508	12438	16337	3750	4155	5050	274	96	0	26.98			
108	8300	8213	8095	7886	12505	12440	16336	3751	4151	4834	277	92	0	26.98			
109	8293	8207	8117	7877	12505	12438	16334	3751	4145	4230	268	74	0	26.98			
110	8294	8205	8131	7867	12508	12440	16335	3748	4153	3448	237	44	0	26.98			
111	8295	8209	8153	7853	12512	12442	16332	3750	4148	2501	204	7	0	26.98			
112	8294	8212	8177	7840	12506	12444	16331	3751	4156	1592	136	0	0	26.98			
113	8294	8216	8205	7826	12504	12445	16333	3762	4160	641	77	0	0	26.98			
114	8296	8219	8221	7812	12506	12440	16332	3768	4170	0	9	0	0	26.98			
115	8298	8224	8232	7799	12505	12437	16331	3765	4164	0	0	0	0	26.98			
