Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8302	8170	8141	8947	0	0	114	3762	775	3814	5775	2010	0	26.96	Var_Accel1	3.308	4
2	8307	8188	8163	8946	0	1	224	3209	977	0	3557	1274	0	26.96	Var_Accel2	12.231	15.000
3	8290	8264	8123	8949	0	1	362	2698	1297	0	2203	786	0	26.96	Var_Accel3	50.557	15.000
4	8320	8214	8151	8947	0	1	523	2368	1827	0	1375	461	0	26.96	Mean_of_PG1	327.571	0.000
5	8313	8272	8148	8948	0	3	690	2165	2426	0	861	239	0	26.96	Mean_of_PG2	5719.189	34.375
6	8295	8261	8167	8948	4	6	871	2059	2911	0	558	98	0	26.96	Var_of_PG1	12250.298	35.625
7	8298	8235	8164	8948	18	12	1050	2004	3295	0	404	26	0	26.96	Var_of_PG2	910094.063	25.000
8	8293	8198	8179	8947	43	27	1240	1940	3742	0	322	49	0	26.96	Slope_of_Angle	495201.938	
9	8282	8204	8168	8949	84	54	1429	1880	4321	3284	345	230	0	26.96	Sum_Diff_Press	23351526.0	
10	8291	8198	8167	8948	140	97	1628	1800	4895	6486	456	507	0	26.96	Temp_Diff_Var	2325.0	
11	8308	8167	8167	8950	228	158	1843	1698	5353	7854	569	779	0	26.96	F11	-15506295.0	
12	8308	8180	8159	8948	373	244	2098	1575	5742	9533	1597	1094	0	26.96	F12	1336.921	
13	8307	8200	8154	8952	581	388	2420	1458	6082	15590	1308	2850	0	26.96	F13	7565.0	
14	8293	8211	8139	8951	831	597	2769	1339	6405	15539	1201	3276	0	26.96	F14	23.0	
15	8293	8223	8139	8948	1120	860	3163	1247	6769	16350	1115	2396	0	26.96	F15	24.0	
16	8306	8225	8148	8948	1437	1159	3578	1187	7108	16380	1060	1802	0	26.96	F16	25.0	
17	8313	8221	8159	8948	1774	1489	4007	1167	7396	16377	1021	1476	0	26.96	F17	26.0	
18	8313	8231	8159	8948	2129	1843	4448	1204	7576	16372	975	1263	0	26.96	F18	27.0	
19	8300	8222	8163	8947	2493	2213	4895	1408	7403	16366	154	1100	0	26.96			
20	8279	8213	8150	8946	2858	2584	5354	1640	6481	16361	516	998	0	26.96			
21	8315	8189	8203	8941	3219	2938	5849	1987	4635	16347	691	927	0	26.96			
22	8335	8269	8095	8941	3584	3288	6383	3048	3883	16324	1046	873	0	26.96			
23	8998	7967	8253	8934	3956	3680	6908	3377	4160	16315	793	855	0	26.96			
24	8280	8589	8205	8921	4330	4139	7416	3610	4182	16289	1718	842	0	26.96			
25	8463	7905	8148	8908	4697	4569	7903	3555	3807	16274	631	827	0	26.96			
26	8292	8436	7994	8894	5059	4947	8381	3271	3802	16253	726	797	0	26.96			
27	8182	8205	7808	8879	5411	5311	8849	3154	3482	16256	922	803	0	26.96			
28	8383	8111	7937	8865	5757	5667	9309	2914	3266	16261	948	806	0	26.96			
29	8174	8306	7807	8853	6098	6015	9763	2681	3026	16268	965	808	0	26.96			
30	8354	8147	7753	8838	6430	6355	10209	2510	2858	16289	965	816	0	26.96			
31	8285	8125	7817	8830	6754	6685	10637	2444	2809	16303	943	818	0	26.96			
32	8273	8248	7877	8825	7068	7008	11056	2478	2829	16316	887	816	0	26.96			
33	8277	8148	7945	8812	7373	7320	11445	2598	2895	16323	1024	818	0	26.96			
34	8337	8195	8023	8811	7668	7621	11800	2637	2986	16334	1414	835	0	26.96			
35	8341	8156	8165	8795	7955	7916	12146	2656	3065	16340	1437	844	0	26.96			
36	8296	8212	8237	8797	8232	8202	12494	2686	3149	16337	1378	844	0	26.96			
37	8292	8212	8296	8783	8499	8479	12845	2753	3223	16279	1211	833	0	26.96			
38	8272	8270	8305	8769	8757	8737	13186	2828	3300	16010	1112	811	0	26.96			
39	8284	8293	8321	8769	9001	8989	13514	2890	3342	15501	930	783	0	26.96			
40	8341	8218	8401	8757	9237	9231	13825	2916	3355	14841	753	742	0	26.96			
41	8313	8249	8396	8741	9470	9462	14124	2910	3347	14002	452	689	0	26.96			
42	8321	8244	8416	8731	9682	9683	14405	2950	3344	13303	361	638	0	26.96			
