Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8314	8159	8145	4627	129	134	185	1719	3214	16327	6805	5936	0	26.83	Var_Accel1	7.238	3
2	8277	8220	8147	4624	313	331	440	2254	2649	15698	4598	4879	0	26.83	Var_Accel2	13.034	0.000
3	8272	8217	8154	4624	550	587	766	2822	2220	16383	3291	3352	0	26.83	Var_Accel3	74.339	15.000
4	8287	8204	8173	4624	829	884	1142	3384	1988	16335	2502	2485	0	26.83	Mean_of_PG1	6687.548	0.000
5	8307	8218	8183	4624	1138	1214	1558	3794	1888	16232	2020	1914	0	26.83	Mean_of_PG2	357.615	50.000
6	8325	8224	8173	4625	1471	1568	2005	4205	1843	16116	1720	1541	0	26.83	Var_of_PG1	14094.689	35.000
7	8331	8224	8167	4623	1822	1943	2480	4760	1805	15993	1527	1289	0	26.83	Var_of_PG2	543121.563	25.000
8	8311	8240	8153	4624	2187	2324	2967	5422	1751	15899	1427	1121	0	26.83	Slope_of_Angle	1204678.75	
9	8286	8238	8158	4624	2556	2691	3458	6079	1680	15829	1377	1012	0	26.83	Sum_Diff_Press	3504906.5	
10	8277	8227	8163	4624	2922	3043	3946	6646	1588	15784	1342	936	0	26.83	Temp_Diff_Var	-2061.0	
11	8282	8213	8165	4623	3285	3422	4438	7084	1481	15768	1327	889	0	26.83	F11	18204884.0	
12	8300	8198	8164	4622	3656	3865	4961	7463	1360	15776	1322	859	0	26.83	F12	1420.377	
13	8308	8188	8159	4623	4033	4335	5528	7803	1249	15802	1325	841	0	26.83	F13	8720.5	
14	8309	8187	8157	4625	4407	4733	6081	8111	1172	15837	1331	830	0	26.83	F14	23.0	
15	8299	8187	8156	4627	4772	5108	6611	8337	1186	15864	1282	816	0	26.83	F15	24.0	
16	8297	8208	8156	4630	5134	5471	7123	8257	1457	15912	2116	832	0	26.83	F16	25.0	
17	8316	8269	8095	4639	5488	5828	7625	7128	1778	15949	1837	845	0	26.83	F17	26.0	
18	8534	8210	7561	4640	5833	6176	8123	4820	2473	15968	1596	846	0	26.83	F18	27.0	
19	8160	8227	8272	4650	6169	6517	8605	4734	3692	15962	1394	838	0	26.83			
20	8308	8308	8481	4650	6496	6844	9082	4922	4310	15944	1118	818	0	26.83			
21	8643	8254	7803	4668	6819	7165	9551	4488	4597	15738	1298	803	0	26.83			
22	8246	8324	7820	4679	7131	7477	10010	4834	4234	15343	547	761	0	26.83			
23	8364	8025	8350	4702	7428	7777	10456	4507	4068	14484	619	722	0	26.83			
24	8258	8297	7659	4720	7723	8067	10890	4328	3822	13552	752	675	0	26.83			
25	8355	8011	7933	4734	8003	8346	11301	4058	3578	12847	792	637	0	26.83			
26	8196	8253	7940	4747	8274	8620	11679	3774	3327	12281	804	603	0	26.83			
