Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8301	8161	8134	8947	0	0	115	3584	707	3235	5692	1999	0	27.38	Var_Accel1	3.798	4
2	8305	8196	8162	8950	0	0	223	3066	861	0	3574	1253	0	27.38	Var_Accel2	10.291	10.000
3	8290	8267	8127	8947	0	0	362	2595	1139	0	2210	773	0	27.38	Var_Accel3	61.735	15.000
4	8324	8200	8157	8948	0	2	520	2306	1597	0	1383	456	0	27.38	Mean_of_PG1	333.283	0.000
5	8306	8269	8153	8947	3	4	687	2099	2151	0	881	249	0	27.38	Mean_of_PG2	5382.426	34.375
6	8291	8256	8161	8949	15	10	864	1970	2632	0	599	128	0	27.38	Var_of_PG1	12158.56	40.625
7	8306	8225	8159	8947	40	23	1048	1905	2999	0	441	105	0	27.38	Var_of_PG2	908442.125	25.000
8	8294	8201	8176	8948	78	47	1235	1861	3406	1857	393	232	0	27.38	Slope_of_Angle	483838.969	
9	8281	8213	8165	8949	133	87	1429	1807	3931	6376	475	484	0	27.38	Sum_Diff_Press	23983796.0	
10	8287	8193	8160	8948	217	145	1640	1740	4485	7721	579	750	0	27.38	Temp_Diff_Var	2417.0	
11	8319	8183	8173	8949	354	223	1884	1643	4914	9334	1288	1041	0	27.38	F11	-14521333.0	
12	8307	8186	8152	8950	551	351	2172	1528	5271	11238	1416	1405	0	27.38	F12	1159.371	
13	8299	8192	8142	8950	798	549	2521	1413	5581	16067	1232	3487	0	27.38	F13	7166.0	
14	8292	8205	8137	8951	1083	800	2907	1303	5911	16152	1141	2874	0	27.38	F14	23.0	
15	8291	8219	8139	8949	1395	1092	3319	1212	6262	16382	1079	2047	0	27.38	F15	24.0	
16	8309	8218	8147	8950	1729	1414	3748	1147	6609	16366	1036	1614	0	27.38	F16	25.0	
17	8308	8220	8154	8949	2080	1761	4185	1108	6915	16340	1002	1338	0	27.38	F17	26.0	
18	8297	8233	8151	8950	2441	2127	4632	1099	7161	16304	976	1157	0	27.38	F18	27.0	
19	8296	8224	8157	8950	2804	2498	5085	1136	7282	16268	897	1041	0	27.38			
20	8303	8214	8151	8947	3164	2852	5564	1322	7067	16244	176	951	0	27.38			
21	8277	8187	8156	8949	3525	3198	6087	1507	6195	16229	489	895	0	27.38			
22	8401	8218	8256	8949	3893	3575	6620	1626	4695	16225	662	866	0	27.38			
23	8397	8279	8021	8949	4264	4010	7134	2774	3419	16225	807	844	0	27.38			
24	8982	7982	8337	8933	4630	4464	7630	3022	3784	16258	853	845	0	27.38			
25	8304	8517	8311	8922	4989	4845	8111	3233	3934	16277	1744	856	0	27.38			
26	8373	8055	8031	8907	5343	5209	8583	3325	3416	16300	651	853	0	27.38			
27	8378	8317	8050	8894	5686	5563	9046	3078	3492	16310	724	828	0	27.38			
28	8067	8359	7694	8879	6026	5910	9503	2961	3218	16321	913	830	0	27.38			
29	8401	8068	7866	8866	6355	6249	9948	2758	3013	16324	933	825	0	27.38			
30	8249	8259	7744	8858	6677	6579	10384	2528	2804	16320	947	817	0	27.38			
31	8243	8200	7733	8853	6990	6900	10812	2344	2617	16315	948	809	0	27.38			
32	8280	8119	7848	8838	7293	7213	11219	2250	2546	16139	927	794	0	27.38			
33	8223	8210	7893	8830	7587	7514	11596	2255	2548	15823	881	774	0	27.38			
34	8284	8148	7981	8825	7871	7808	11937	2340	2598	15299	901	747	0	27.38			
35	8324	8176	8087	8813	8155	8092	12282	2404	2689	14542	1246	731	0	27.38			
36	8334	8183	8243	8809	8412	8368	12632	2447	2779	14031	1361	719	0	27.38			
37	8270	8208	8315	8799	8671	8632	12980	2494	2874	13559	1320	701	0	27.38			
38	8291	8228	8390	8795	8916	8883	13312	2571	2954	13377	1115	684	0	27.38			
39	8283	8247	8417	8783	9150	9126	13634	2648	3037	13344	987	666	0	27.38			
40	8291	8296	8401	8771	9378	9358	13939	2723	3093	13650	843	658	0	27.38			
41	8344	8220	8455	8769	9600	9579	14226	2757	3117	14305	694	663	0	27.38			
42	8305	8260	8436	8760	9803	9793	14505	2771	3105	15048	403	671	0	27.38			
43	8296	8243	8426	8746	10003	9993	14756	2805	3108	15902	406	694	0	27.38			
44	8331	8188	8412	8740	10188	10188	14999	2869	3175	16273	745	726	0	27.38			
45	8365	8286	8352	8727	10368	10370	15226	2901	3323	16294	1330	769	0	27.38			
46	8294	8149	8348	8711	10538	10545	15432	3035	3389	16298	1199	787	0	27.38			
47	8319	8268	8244	8700	10696	10716	15618	3121	3457	16295	1067	791	0	27.38			
48	8213	8230	8269	8688	10849	10860	15783	3200	3536	16191	1212	790	0	27.38			
49	8326	8208	8085	8673	10986	11004	15930	3266	3556	15750	884	769	0	27.38			
50	8273	8093	8117	8665	11120	11138	16036	3295	3597	15032	921	741	0	27.38			
51	8283	8304	7915	8659	11247	11262	16133	3317	3611	14044	726	694	0	27.38			
52	8306	8079	7973	8643	11354	11377	16207	3331	3634	13054	711	647	0	27.38			
53	8312	8251	7867	8632	11460	11489	16265	3325	3647	12225	562	597	0	27.38			
54	8283	8169	7922	8620	11553	11579	16313	3314	3625	11565	369	549	0	27.38			
55	8330	8252	7869	8614	11640	11663	16341	3286	3613	11144	483	517	0	27.38			
56	8296	8223	7920	8604	11716	11742	16362	3269	3584	10803	563	495	0	27.38			
57	8303	8272	7921	8591	11784	11810	16378	3272	3585	10880	604	485	0	27.38			
58	8276	8245	7988	8579	11847	11882	16383	3279	3596	11046	647	484	0	27.38			
59	8289	8221	8042	8567	11903	11939	16383	3286	3592	11493	665	495	0	27.38			
60	8290	8203	8090	8556	11959	12000	16383	3290	3586	12143	702	512	0	27.38			
61	8323	8180	8146	8552	12008	12050	16383	3285	3573	12566	718	530	0	27.38			
62	8305	8210	8174	8537	12052	12097	16383	3270	3552	12900	730	546	0	27.38			
63	8293	8200	8222	8521	12096	12140	16383	3254	3533	12931	738	551	0	27.38			
64	8303	8193	8272	8510	12134	12178	16383	3240	3516	12791	742	552	0	27.38			
65	8291	8229	8322	8499	12163	12208	16383	3232	3501	12599	740	545	0	27.38			
66	8293	8240	8355	8494	12200	12237	16383	3218	3488	12022	743	530	0	27.38			
67	8302	8229	8378	8480	12227	12259	16383	3198	3472	11282	737	506	0	27.38			
68	8281	8257	8383	8467	12256	12278	16383	3190	3465	10370	709	471	0	27.38			
69	8289	8247	8373	8456	12280	12292	16383	3176	3459	9666	668	439	0	27.38			
70	8300	8213	8352	8453	12312	12303	16383	3173	3453	9059	625	405	0	27.38			
71	8311	8216	8311	8439	12323	12316	16383	3177	3447	8569	583	376	0	27.38			
72	8304	8207	8265	8427	12348	12326	16383	3185	3449	8344	554	356	0	27.38			
73	8307	8196	8218	8413	12357	12336	16383	3189	3456	8339	529	345	0	27.38			
74	8294	8194	8181	8409	12370	12348	16383	3190	3465	8743	523	348	0	27.38			
75	8293	8200	8141	8401	12383	12347	16383	3188	3455	9136	528	357	0	27.38			
76	8296	8201	8106	8386	12401	12356	16383	3173	3445	9636	552	374	0	27.38			
77	8298	8219	8059	8373	12404	12367	16383	3161	3427	10004	576	390	0	27.38			
78	8297	8228	8031	8358	12412	12366	16383	3146	3414	10234	597	402	0	27.38			
79	8301	8234	7999	8353	12418	12372	16383	3139	3404	10359	613	411	0	27.38			
80	8300	8227	7978	8343	12425	12378	16383	3133	3396	10188	620	409	0	27.38			
81	8306	8223	7965	8329	12430	12381	16383	3128	3395	9882	620	402	0	27.38			
82	8307	8213	7968	8317	12434	12384	16383	3128	3394	9280	607	382	0	27.38			
83	8303	8204	7994	8303	12439	12389	16383	3141	3393	8592	563	356	0	27.38			
84	8292	8196	8017	8301	12440	12388	16383	3133	3398	7827	542	323	0	27.38			
85	8284	8194	8051	8289	12444	12391	16383	3131	3389	6960	498	284	0	27.38			
86	8289	8193	8096	8276	12447	12393	16383	3123	3389	6202	449	245	0	27.38			
87	8287	8207	8130	8263	12459	12394	16383	3127	3384	5455	397	206	0	27.38			
88	8295	8210	8169	8254	12453	12398	16383	3124	3377	4995	346	173	0	27.38			
89	8299	8219	8195	8250	12452	12399	16383	3118	3375	4692	304	148	0	27.38			
90	8300	8220	8228	8234	12450	12398	16383	3115	3367	4685	274	133	0	27.38			
91	8307	8217	8254	8218	12460	12399	16383	3110	3363	4935	266	129	0	27.38			
92	8311	8214	8278	8206	12452	12398	16383	3108	3360	5310	269	135	0	27.38			
93	8308	8218	8292	8203	12453	12399	16383	3112	3362	5933	292	152	0	27.38			
94	8301	8222	8296	8193	12456	12400	16383	3116	3366	6397	320	169	0	27.38			
95	8295	8221	8297	8177	12454	12401	16383	3120	3365	6786	349	187	0	27.38			
96	8289	8225	8288	8164	12453	12403	16383	3122	3371	6950	376	200	0	27.38			
97	8294	8224	8273	8150	12457	12402	16381	3124	3374	6866	389	204	0	27.38			
