Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8312	8153	8142	4628	0	0	114	228	3701	3668	4904	1621	0	27.39	Var_Accel1	7.715	3
2	8279	8222	8155	4630	0	0	221	330	3087	0	2953	1038	0	27.39	Var_Accel2	9.821	0.000
3	8284	8233	8149	4631	0	0	360	592	2595	0	1770	640	0	27.39	Var_Accel3	86.485	15.000
4	8296	8205	8164	4637	0	2	518	1517	2309	0	1079	375	0	27.39	Mean_of_PG1	5676.559	0.000
5	8291	8223	8169	4638	3	5	685	2519	2169	0	698	196	0	27.39	Mean_of_PG2	362.029	50.000
6	8289	8222	8182	4637	15	11	865	2927	2099	0	506	89	0	27.39	Var_of_PG1	13645.016	35.000
7	8304	8230	8182	4637	40	24	1046	3207	2049	0	402	74	0	27.39	Var_of_PG2	474056.844	25.000
8	8320	8232	8169	4637	78	50	1231	3731	1985	1756	400	198	0	27.39	Slope_of_Angle	1047107.875	
9	8325	8210	8166	4640	134	90	1426	4372	1902	6315	527	445	0	27.39	Sum_Diff_Press	5366003.5	
10	8289	8202	8154	4638	216	150	1641	4892	1807	7543	671	705	0	27.39	Temp_Diff_Var	-2340.0	
11	8273	8212	8160	4638	353	230	1886	5243	1667	9048	1540	991	0	27.39	F11	15284587.0	
12	8273	8196	8151	4637	551	359	2176	5456	1551	10982	1517	1367	0	27.39	F12	1232.615	
13	8307	8201	8143	4637	798	561	2526	5784	1401	16156	1390	3461	0	27.39	F13	7489.5	
14	8320	8207	8138	4639	1083	817	2914	6213	1278	16284	1348	2800	0	27.39	F14	23.0	
15	8317	8204	8149	4638	1395	1113	3326	6666	1189	16379	1329	2013	0	27.39	F15	24.0	
16	8293	8210	8156	4637	1728	1439	3755	7117	1140	16354	1318	1587	0	27.39	F16	25.0	
17	8290	8217	8156	4637	2078	1791	4194	7510	1121	16333	1294	1316	0	27.39	F17	26.0	
18	8294	8215	8155	4638	2437	2159	4638	7768	1144	16318	1258	1140	0	27.39	F18	27.0	
19	8296	8226	8146	4638	2797	2528	5091	7773	1249	16320	1554	1043	0	27.39			
20	8295	8231	8149	4637	3153	2879	5571	7468	1415	16333	2069	1001	0	27.39			
21	8282	8271	8146	4638	3512	3226	6095	6390	1610	16345	1748	969	0	27.39			
22	8376	8223	7646	4651	3882	3613	6626	4517	1907	16352	1552	944	0	27.39			
23	8150	8165	8316	4652	4250	4067	7140	3708	3050	16357	1211	913	0	27.39			
24	8317	8275	8160	4651	4616	4510	7635	3842	3551	16361	1285	893	0	27.39			
25	8346	8262	7754	4667	4973	4893	8114	3799	3696	16359	1264	875	0	27.39			
26	8069	8257	8007	4680	5324	5257	8584	3723	3340	16353	363	841	0	27.39			
27	8375	8155	8177	4693	5667	5612	9046	3463	3367	16194	615	803	0	27.39			
28	8141	8295	7859	4708	6006	5963	9503	3597	3143	15936	801	783	0	27.39			
29	8389	8072	8391	4723	6331	6300	9948	3132	3001	15613	871	765	0	27.39			
30	8233	8325	8115	4733	6652	6633	10392	3015	2746	15147	901	745	0	27.39			
31	8235	8123	8425	4746	6962	6956	10817	2782	2567	14955	905	730	0	27.39			
32	8358	8142	8420	4759	7263	7271	11216	2734	2444	14750	894	716	0	27.39			
33	8278	8210	8458	4764	7555	7571	11594	2727	2414	14740	877	708	0	27.39			
34	8392	8166	8476	4774	7837	7864	11939	2836	2451	15097	826	706	0	27.39			
35	8277	8254	8500	4786	8111	8148	12280	2922	2543	15695	992	727	0	27.39			
36	8265	8310	8426	4787	8375	8422	12628	3002	2634	16278	1235	770	0	27.39			
37	8291	8212	8431	4801	8633	8686	12975	3100	2726	16311	1398	804	0	27.39			
38	8317	8322	8299	4802	8874	8939	13310	3204	2811	16327	1454	830	0	27.39			
39	8295	8202	8294	4814	9109	9183	13633	3290	2888	16337	1272	837	0	27.39			
40	8264	8266	8150	4826	9334	9416	13934	3333	2959	16345	1143	835	0	27.39			
41	8256	8182	8123	4840	9548	9635	14218	3372	2998	16347	1030	827	0	27.39			
42	8316	8243	7996	4846	9753	9849	14494	3397	3022	16338	887	809	0	27.39			
43	8335	8204	7946	4855	9949	10053	14748	3404	3067	16191	915	796	0	27.39			
44	8341	8217	7920	4869	10133	10244	14989	3453	3133	15723	953	775	0	27.39			
45	8275	8228	7910	4883	10312	10428	15215	3558	3220	15019	1167	754	0	27.39			
46	8293	8231	7900	4895	10481	10601	15427	3626	3335	14133	1058	720	0	27.39			
47	8293	8227	7907	4909	10638	10763	15609	3732	3427	13123	969	675	0	27.39			
48	8317	8210	7944	4917	10791	10917	15776	3790	3509	12154	887	625	0	27.39			
49	8294	8231	7928	4925	10930	11064	15923	3825	3552	11143	785	573	0	27.39			
50	8287	8197	7944	4935	11060	11199	16032	3864	3586	10516	636	528	0	27.39			
51	8277	8195	7996	4950	11183	11321	16128	3875	3608	10174	520	489	0	27.39			
52	8282	8164	8065	4964	11296	11433	16202	3904	3618	10250	368	463	0	27.39			
53	8321	8150	8146	4975	11401	11537	16264	3922	3604	10536	274	449	0	27.39			
54	8329	8163	8206	4977	11501	11628	16312	3910	3595	10973	360	449	0	27.39			
55	8309	8201	8258	4992	11582	11716	16339	3901	3580	11723	524	471	0	27.39			
56	8276	8215	8316	5005	11657	11794	16361	3870	3568	12412	610	495	0	27.39			
57	8274	8240	8340	5017	11730	11865	16377	3868	3576	13135	680	528	0	27.39			
58	8284	8236	8361	5023	11790	11933	16383	3877	3579	13620	735	555	0	27.39			
59	8304	8227	8360	5032	11848	11994	16383	3879	3589	13817	780	577	0	27.39			
60	8309	8207	8363	5046	11904	12058	16383	3868	3584	13807	808	589	0	27.39			
61	8302	8208	8347	5060	11949	12104	16383	3855	3577	13433	818	588	0	27.39			
62	8304	8212	8323	5072	11994	12149	16383	3842	3575	13022	811	580	0	27.39			
63	8313	8230	8289	5086	12045	12192	16383	3828	3569	12304	791	559	0	27.39			
64	8315	8234	8260	5098	12073	12231	16383	3819	3554	11537	783	533	0	27.39			
65	8302	8251	8224	5099	12111	12267	16383	3801	3536	10699	762	500	0	27.39			
66	8293	8253	8190	5115	12153	12292	16383	3788	3527	10040	725	469	0	27.39			
67	8279	8252	8145	5127	12166	12313	16383	3773	3508	9750	693	447	0	27.39			
68	8287	8231	8105	5140	12196	12331	16383	3761	3494	9621	669	431	0	27.39			
69	8303	8207	8058	5142	12220	12348	16383	3744	3473	9885	660	428	0	27.39			
70	8302	8194	8023	5155	12242	12359	16383	3733	3464	10266	663	433	0	27.39			
71	8299	8187	7990	5169	12261	12367	16383	3724	3462	10867	682	449	0	27.39			
72	8299	8179	7986	5183	12278	12377	16383	3735	3472	11610	740	474	0	27.39			
73	8297	8182	7984	5195	12295	12387	16383	3746	3477	12202	737	496	0	27.39			
74	8295	8197	7992	5199	12308	12395	16383	3743	3486	12688	742	518	0	27.39			
75	8298	8211	8006	5209	12318	12402	16383	3744	3480	12826	752	533	0	27.39			
76	8289	8228	8033	5223	12331	12411	16383	3730	3469	12824	763	542	0	27.39			
77	8279	8232	8057	5237	12345	12416	16383	3717	3458	12544	763	539	0	27.39			
78	8295	8221	8097	5250	12350	12419	16383	3701	3442	12035	769	527	0	27.39			
79	8305	8213	8132	5256	12367	12424	16383	3680	3430	11355	768	506	0	27.39			
80	8305	8205	8167	5263	12363	12428	16383	3678	3427	10460	744	473	0	27.39			
81	8309	8202	8198	5278	12368	12433	16383	3679	3429	9747	714	442	0	27.39			
82	8298	8209	8222	5289	12370	12433	16383	3677	3428	9075	666	410	0	27.39			
83	8293	8220	8248	5304	12377	12437	16383	3677	3426	8617	606	382	0	27.39			
84	8295	8214	8275	5317	12381	12440	16383	3677	3432	8306	574	359	0	27.39			
85	8294	8222	8299	5318	12384	12441	16383	3683	3425	8232	555	345	0	27.39			
86	8292	8229	8301	5330	12396	12446	16383	3678	3429	8484	547	344	0	27.39			
87	8294	8234	8294	5345	12389	12446	16383	3678	3426	8823	549	350	0	27.39			
88	8303	8239	8286	5358	12390	12447	16383	3670	3420	9383	567	364	0	27.39			
89	8303	8239	8264	5370	12390	12448	16383	3651	3415	9897	591	381	0	27.39			
90	8311	8233	8233	5372	12392	12450	16383	3652	3415	10268	620	396	0	27.39			
91	8312	8231	8208	5385	12395	12451	16383	3663	3418	10524	641	409	0	27.39			
92	8296	8228	8176	5399	12395	12450	16383	3659	3416	10539	659	417	0	27.39			
93	8292	8217	8153	5412	12394	12453	16383	3659	3419	10450	668	419	0	27.39			
94	8291	8203	8136	5425	12394	12452	16383	3658	3418	9948	660	407	0	27.39			
95	8288	8202	8113	5441	12394	12459	16383	3657	3423	9378	641	390	0	27.39			
96	8289	8191	8097	5451	12403	12451	16383	3663	3423	8604	608	360	0	27.39			
97	8292	8188	8086	5455	12395	12452	16376	3662	3426	7776	573	325	0	27.39			
98	8291	8200	8060	5469	12405	12453	16371	3668	3438	7058	543	292	0	27.39			
99	8299	8199	8052	5481	12395	12454	16363	3680	3446	6307	490	255	0	27.39			
100	8303	8207	8036	5494	12395	12453	16355	3688	3455	5843	451	225	0	27.39			
101	8297	8207	8043	5501	12395	12454	16349	3688	3455	5569	405	202	0	27.39			
102	8299	8205	8056	5513	12394	12452	16347	3690	3455	5682	382	191	0	27.39			
103	8292	8211	8075	5521	12394	12453	16343	3688	3458	6050	390	191	0	27.39			
104	8294	8217	8098	5536	12393	12453	16342	3696	3459	6588	386	203	0	27.39			
105	8299	8222	8121	5548	12394	12452	16341	3694	3462	7300	426	226	0	27.39			
106	8297	8233	8134	5562	12393	12451	16338	3692	3456	7891	454	250	0	27.39			
107	8299	8235	8154	5575	12394	12452	16336	3688	3463	8455	483	275	0	27.39			
108	8298	8238	8176	5587	12397	12452	16331	3693	3468	8820	504	294	0	27.39			
109	8296	8230	8204	5590	12393	12452	16335	3700	3474	8905	536	307	0	27.39			
110	8304	8220	8223	5604	12395	12453	16334	3690	3476	8764	534	311	0	27.39			
111	8301	8210	8240	5616	12401	12447	16332	3695	3464	8266	532	302	0	27.39			
112	8300	8207	8251	5631	12390	12452	16331	3686	3463	7699	519	286	0	27.39			
113	8293	8202	8259	5641	12393	12452	16330	3684	3470	6882	498	257	0	27.39			
114	8295	8212	8256	5645	12393	12451	16330	3704	3469	6051	457	223	0	27.39			
115	8298	8216	8251	5659	12392	12459	16331	3693	3487	5258	407	186	0	27.39			
116	8298	8225	8232	5670	12393	12453	16330	3701	3480	4633	359	152	0	27.39			
117	8300	8220	8220	5684	12394	12454	16331	3697	3484	4272	307	123	0	27.39			
118	8296	8225	8195	5700	12394	12454	16330	3699	3485	4135	290	103	0	27.39			
119	8299	8217	8171	5705	12394	12453	16330	3696	3475	4392	258	98	0	27.39			
120	8299	8205	8156	5712	12394	12455	16330	3689	3471	4811	259	102	0	27.39			
121	8295	8202	8134	5726	12393	12454	16330	3686	3471	5489	283	121	0	27.39			
122	8294	8199	8124	5741	12392	12454	16330	3687	3466	6256	320	148	0	27.39			
123	8292	8201	8108	5754	12394	12454	16330	3683	3466	6933	373	177	0	27.39			
124	8292	8203	8092	5766	12394	12455	16331	3677	3466	7514	408	209	0	27.39			
125	8297	8209	8090	5770	12393	12453	16329	3683	3465	7735	453	229	0	27.39			
126	8296	8218	8086	5781	12394	12454	16331	3682	3471	7780	498	241	0	27.39			
127	8299	8222	8082	5795	12395	12456	16331	3680	3468	7443	473	240	0	27.39			
