Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8309	8161	8142	4625	0	0	115	347	3488	3589	4883	1607	0	27.15	Var_Accel1	5.589	3
2	8289	8215	8160	4623	0	0	223	526	2891	0	2942	1011	0	27.15	Var_Accel2	9.02	5.000
3	8285	8234	8149	4624	0	0	363	1095	2422	0	1771	604	0	27.15	Var_Accel3	72.352	15.000
4	8284	8204	8167	4624	1	0	521	1892	2163	0	1085	332	0	27.15	Mean_of_PG1	5455.604	0.000
5	8298	8225	8172	4626	1	1	689	2454	2045	0	690	149	0	27.15	Mean_of_PG2	350.952	40.000
6	8296	8230	8176	4627	9	4	866	2843	1993	0	481	41	0	27.15	Var_of_PG1	13717.199	40.000
7	8317	8232	8177	4627	28	13	1048	3254	1951	0	376	11	0	27.15	Var_of_PG2	438407.875	25.000
8	8322	8232	8168	4624	60	33	1238	3795	1891	0	341	71	0	27.15	Slope_of_Angle	965129.063	
9	8310	8218	8161	4627	108	66	1428	4358	1806	5576	459	311	0	27.15	Sum_Diff_Press	4906872.5	
10	8288	8214	8159	4627	174	116	1629	4852	1708	6844	615	601	0	27.15	Temp_Diff_Var	-2366.0	
11	8268	8207	8153	4629	284	186	1853	5201	1592	8294	762	877	0	27.15	F11	14680980.0	
12	8283	8199	8148	4629	459	285	2125	5492	1480	10044	1770	1183	0	27.15	F12	1190.148	
13	8300	8196	8140	4629	688	458	2458	5828	1333	16382	1534	3225	0	27.15	F13	7251.0	
14	8321	8197	8145	4629	959	691	2826	6222	1218	15683	1433	3142	0	27.15	F14	23.0	
15	8311	8194	8155	4629	1260	971	3229	6642	1140	16383	1381	2174	0	27.15	F15	24.0	
16	8297	8202	8159	4626	1586	1285	3653	7038	1095	16381	1348	1686	0	27.15	F16	25.0	
17	8290	8216	8156	4628	1932	1628	4087	7362	1084	16368	1303	1378	0	27.15	F17	26.0	
18	8293	8225	8151	4629	2291	1991	4529	7546	1133	16350	1250	1171	0	27.15	F18	27.0	
19	8295	8233	8148	4634	2652	2364	4978	7448	1286	16327	1841	1058	0	27.15			
