Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8305	8150	8135	8945	0	0	114	4055	826	3592	5779	1987	0	27.17	Var_Accel1	5.426	4
2	8301	8190	8164	8945	0	0	225	3485	1027	0	3568	1263	0	27.17	Var_Accel2	15.729	15.000
3	8282	8271	8120	8946	0	0	363	2946	1359	0	2221	791	0	27.17	Var_Accel3	49.722	15.000
4	8327	8195	8154	8945	0	0	521	2593	1916	0	1395	474	0	27.17	Mean_of_PG1	330.71	0.000
5	8314	8281	8155	8944	0	0	690	2349	2539	0	886	262	0	27.17	Mean_of_PG2	6083.604	34.375
6	8295	8267	8166	8945	9	5	867	2209	3080	0	596	125	0	27.17	Var_of_PG1	12218.771	35.625
7	8305	8230	8162	8947	28	14	1049	2129	3505	0	439	67	0	27.17	Var_of_PG2	1013166.0	25.000
8	8292	8198	8181	8946	60	34	1235	2068	3970	0	347	122	0	27.17	Slope_of_Angle	554125.375	
9	8281	8206	8170	8947	108	68	1426	2003	4555	5864	420	349	0	27.17	Sum_Diff_Press	23411778.0	
10	8295	8199	8171	8947	173	118	1630	1919	5152	7055	538	631	0	27.17	Temp_Diff_Var	2218.0	
11	8308	8168	8169	8948	286	188	1858	1808	5632	8447	652	891	0	27.17	F11	-16545322.0	
12	8304	8187	8147	8946	460	293	2132	1683	6046	10107	1604	1194	0	27.17	F12	1561.263	
13	8302	8180	8147	8947	689	468	2467	1553	6413	16375	1338	3268	0	27.17	F13	7988.5	
14	8294	8214	8136	8944	959	702	2842	1433	6793	15869	1209	3088	0	27.17	F14	23.0	
15	8295	8221	8137	8946	1261	981	3246	1332	7170	16383	1124	2161	0	27.17	F15	24.0	
16	8314	8222	8146	8946	1588	1295	3669	1263	7508	16381	1068	1701	0	27.17	F16	25.0	
17	8308	8221	8148	8946	1933	1635	4105	1237	7810	16377	1027	1412	0	27.17	F17	26.0	
18	8312	8231	8144	8948	2293	1996	4546	1263	7996	16374	978	1226	0	27.17	F18	27.0	
19	8306	8216	8149	8946	2658	2368	4996	1498	7758	16375	189	1091	0	27.17			
20	8261	8211	8136	8946	3020	2732	5466	1765	6627	16376	507	998	0	27.17			
21	8347	8138	8079	8946	3382	3079	5978	2360	4403	16376	694	937	0	27.17			
22	7933	8288	8277	8944	3748	3441	6518	3188	4231	16376	1670	915	0	27.17			
23	8116	8246	8514	8932	4123	3860	7033	3817	3865	16375	604	884	0	27.17			
24	8356	8208	8632	8917	4490	4324	7534	3562	4401	16371	861	845	0	27.17			
25	8225	8359	8294	8901	4855	4721	8018	3742	3966	16366	808	824	0	27.17			
26	8621	8002	8762	8883	5210	5093	8495	3537	3897	16360	934	812	0	27.17			
27	8066	8519	8360	8867	5560	5453	8959	3330	3710	16334	969	802	0	27.17			
28	8379	8096	8215	8857	5904	5803	9416	3101	3400	16243	984	793	0	27.17			
29	8344	8168	8273	8846	6241	6149	9863	2824	3182	16236	985	791	0	27.17			
30	8301	8286	8121	8835	6567	6482	10305	2671	3010	16199	984	788	0	27.17			
31	8294	8085	8082	8823	6886	6812	10735	2632	2953	16284	959	788	0	27.17			
32	8320	8237	7980	8810	7199	7125	11148	2710	2991	16306	889	785	0	27.17			
33	8300	8170	7988	8809	7498	7433	11538	2825	3087	16317	1188	802	0	27.17			
34	8298	8209	7910	8795	7792	7730	11882	2856	3194	16334	1523	831	0	27.17			
35	8317	8117	7968	8793	8071	8019	12229	2875	3265	16347	1489	849	0	27.17			
36	8259	8251	7914	8783	8341	8299	12573	2905	3351	16357	1282	853	0	27.17			
