Time	Accel_1	Accel_2	Accel_3	Angle	Temp_1	Temp_2	Temp_3	PG_1	PG_2	PG_3	Lim_2	Lim_3	Lim_1	Internal_Temp	F_Names	F_Values	Prediction
1	8302	8168	8142	8948	0	0	116	3850	805	3836	5778	2017	0	26.98	Var_Accel1	4.379	4
2	8305	8186	8159	8946	0	0	224	3278	1019	0	3562	1279	0	26.98	Var_Accel2	14.151	15.000
3	8290	8265	8120	8946	0	1	364	2748	1362	0	2209	789	0	26.98	Var_Accel3	35.116	15.000
4	8322	8212	8151	8949	0	1	521	2419	1922	0	1380	463	0	26.98	Mean_of_PG1	328.062	0.000
5	8314	8275	8150	8947	0	3	693	2221	2534	0	865	244	0	26.98	Mean_of_PG2	5884.185	34.375
6	8295	8262	8169	8948	4	6	870	2117	3022	0	563	98	0	26.98	Var_of_PG1	12195.953	35.625
7	8300	8233	8165	8947	19	13	1050	2057	3415	0	409	27	0	26.98	Var_of_PG2	938924.938	25.000
8	8294	8194	8181	8947	44	27	1241	1994	3888	0	326	48	0	26.98	Slope_of_Angle	513293.281	
9	8282	8204	8168	8947	84	55	1429	1929	4488	3076	344	226	0	26.98	Sum_Diff_Press	23580978.0	
10	8294	8198	8171	8949	142	98	1628	1844	5063	6532	455	502	0	26.98	Temp_Diff_Var	2284.0	
11	8309	8166	8171	8947	231	159	1843	1740	5525	7887	571	775	0	26.98	F11	-15979409.0	
12	8301	8184	8149	8948	377	245	2098	1612	5923	9561	1599	1091	0	26.98	F12	1387.213	
13	8312	8193	8156	8953	585	390	2420	1490	6278	15427	1306	2794	0	26.98	F13	7763.0	
14	8295	8214	8140	8949	837	600	2768	1364	6614	15539	1200	3283	0	26.98	F14	23.0	
15	8292	8227	8138	8948	1127	862	3162	1271	6981	16348	1114	2409	0	26.98	F15	24.0	
16	8314	8222	8150	8947	1443	1162	3578	1211	7316	16378	1061	1808	0	26.98	F16	25.0	
17	8310	8222	8153	8948	1782	1492	4007	1196	7611	16378	1022	1482	0	26.98	F17	26.0	
18	8304	8237	8151	8949	2136	1846	4445	1256	7762	16373	956	1267	0	26.98	F18	27.0	
19	8292	8217	8154	8947	2500	2215	4891	1469	7492	16370	197	1111	0	26.98			
20	8285	8211	8145	8947	2866	2587	5351	1729	6361	16363	506	999	0	26.98			
21	8256	8172	8186	8941	3227	2940	5845	2339	4229	16351	692	928	0	26.98			
22	8059	8263	8356	8939	3591	3289	6378	3116	4173	16332	1652	893	0	26.98			
23	8363	8237	8554	8932	3963	3681	6904	3609	3912	16322	578	863	0	26.98			
24	8392	8304	8393	8920	4337	4139	7412	3467	4268	16296	1198	832	0	26.98			
25	8261	8197	8358	8902	4704	4570	7901	3627	3814	16278	691	812	0	26.98			
26	8544	8121	8722	8886	5062	4952	8379	3385	3848	16269	834	801	0	26.98			
27	8015	8466	8222	8870	5417	5313	8847	3224	3573	16262	924	799	0	26.98			
28	8426	8004	8145	8858	5763	5669	9307	2983	3304	16264	950	803	0	26.98			
29	8281	8236	8113	8852	6105	6017	9759	2709	3086	16276	963	807	0	26.98			
30	8334	8242	7977	8838	6437	6356	10200	2558	2921	16291	970	814	0	26.98			
31	8302	8084	8016	8824	6759	6687	10634	2517	2887	16303	948	818	0	26.98			
32	8298	8271	7881	8816	7077	7009	11048	2588	2924	16316	875	812	0	26.98			
33	8305	8161	7963	8812	7382	7321	11441	2705	2999	16327	1148	822	0	26.98			
34	8310	8222	7877	8798	7675	7624	11801	2737	3106	16337	1528	840	0	26.98			
35	8335	8115	7989	8797	7961	7917	12143	2747	3187	16344	1490	852	0	26.98			
36	8262	8249	7906	8783	8240	8202	12490	2786	3264	16343	1283	845	0	26.98			
37	8271	8238	7933	8781	8506	8475	12842	2862	3339	16290	1149	832	0	26.98			
38	8303	8249	7952	8769	8762	8739	13182	2930	3410	16073	1086	812	0	26.98			
39	8276	8297	7947	8758	9008	8990	13508	2988	3431	15530	825	778	0	26.98			
40	8342	8227	8021	8746	9244	9231	13823	3003	3454	14872	727	737	0	26.98			
41	8334	8225	8091	8743	9471	9462	14117	3017	3441	14032	478	687	0	26.98			
42	8283	8264	8152	8728	9685	9682	14399	3002	3615	13242	1179	662	0	26.98			
43	8374	8120	8196	8715	9894	9895	14665	3137	3574	12956	646	627	0	26.98			
44	8332	8299	8272	8703	10092	10097	14917	3197	3696	12434	1119	609	0	26.98			
45	8251	8196	8283	8686	10279	10290	15148	3319	3752	12532	1025	602	0	26.98			
46	8333	8180	8322	8672	10460	10473	15358	3399	3825	12639	867	595	0	26.98			
47	8244	8200	8358	8660	10627	10643	15555	3470	3891	13036	879	600	0	26.98			
48	8275	8241	8330	8646	10788	10807	15728	3515	3931	13552	844	612	0	26.98			
49	8317	8136	8349	8632	10945	10956	15878	3548	3955	14267	752	631	0	26.98			
50	8300	8220	8332	8624	11076	11100	16006	3572	3981	14955	702	655	0	26.98			
51	8296	8172	8339	8618	11205	11228	16104	3582	4008	15421	734	678	0	26.98			
52	8309	8173	8313	8605	11330	11352	16190	3577	4011	15873	658	698	0	26.98			
53	8305	8223	8274	8591	11440	11462	16252	3567	3992	16031	484	707	0	26.98			
54	8308	8253	8222	8580	11538	11564	16300	3538	3982	15998	537	709	0	26.98			
55	8318	8254	8174	8572	11638	11655	16334	3520	3968	15626	698	706	0	26.98			
56	8289	8247	8147	8561	11712	11739	16358	3520	3962	15097	776	694	0	26.98			
57	8281	8237	8104	8552	11786	11820	16375	3523	3962	14388	813	674	0	26.98			
58	8291	8202	8090	8538	11854	11889	16383	3529	3964	13447	818	644	0	26.98			
59	8300	8206	8035	8524	11914	11956	16383	3529	3957	12506	794	607	0	26.98			
60	8319	8201	8008	8512	11975	12017	16383	3524	3945	11662	777	568	0	26.98			
61	8307	8213	7988	8498	12028	12073	16383	3515	3924	11260	762	537	0	26.98			
62	8289	8210	7984	8490	12080	12124	16383	3495	3908	11047	741	515	0	26.98			
63	8290	8202	8001	8481	12121	12170	16383	3473	3890	11058	732	503	0	26.98			
64	8291	8232	8003	8471	12170	12206	16383	3456	3867	11471	731	505	0	26.98			
65	8296	8232	8028	8456	12202	12246	16383	3442	3855	12009	744	516	0	26.98			
66	8304	8233	8060	8442	12237	12280	16383	3441	3843	12716	750	536	0	26.98			
67	8293	8235	8098	8428	12271	12306	16383	3426	3837	13233	760	559	0	26.98			
68	8287	8238	8133	8415	12300	12328	16383	3419	3829	13766	783	584	0	26.98			
69	8302	8224	8163	8411	12326	12348	16383	3417	3823	14181	811	608	0	26.98			
70	8308	8214	8192	8401	12351	12359	16383	3422	3834	14298	822	621	0	26.98			
71	8311	8216	8203	8388	12371	12369	16383	3424	3834	14339	835	628	0	26.98			
72	8309	8199	8239	8373	12390	12380	16383	3414	3829	13888	837	621	0	26.98			
73	8295	8197	8260	8361	12408	12385	16383	3403	3815	13316	825	606	0	26.98			
74	8294	8199	8284	8353	12419	12395	16383	3389	3804	12454	795	579	0	26.98			
75	8305	8207	8296	8344	12444	12410	16383	3378	3793	11459	774	544	0	26.98			
76	8302	8227	8292	8332	12448	12410	16383	3373	3773	10634	742	505	0	26.98			
77	8296	8233	8286	8318	12458	12412	16383	3357	3770	9725	699	463	0	26.98			
78	8294	8242	8269	8304	12467	12419	16383	3347	3760	9109	666	429	0	26.98			
79	8295	8243	8247	8290	12474	12425	16383	3345	3749	8644	600	397	0	26.98			
80	8299	8226	8219	8284	12481	12429	16383	3346	3754	8559	570	377	0	26.98			
81	8303	8214	8193	8277	12488	12433	16383	3358	3756	8773	568	369	0	26.98			
82	8300	8198	8176	8263	12493	12437	16383	3365	3761	9040	553	369	0	26.98			
83	8292	8195	8157	8252	12503	12442	16383	3365	3761	9554	559	378	0	26.98			
84	8286	8190	8134	8237	12502	12442	16383	3361	3758	9949	585	388	0	26.98			
85	8291	8205	8111	8223	12511	12452	16383	3360	3755	10388	609	403	0	26.98			
86	8296	8210	8096	8215	12505	12444	16383	3360	3758	10546	632	412	0	26.98			
87	8295	8225	8067	8210	12508	12449	16383	3356	3760	10444	645	416	0	26.98			
88	8300	8225	8062	8197	12510	12450	16383	3353	3753	10101	645	410	0	26.98			
89	8305	8225	8053	8181	12509	12457	16383	3353	3752	9412	627	389	0	26.98			
90	8308	8219	8055	8167	12512	12448	16383	3349	3749	8652	589	361	0	26.98			
91	8316	8220	8056	8155	12515	12450	16383	3347	3741	7674	556	323	0	26.98			
92	8310	8219	8066	8145	12512	12452	16383	3348	3745	6783	510	283	0	26.98			
93	8301	8224	8083	8137	12521	12453	16383	3356	3752	5890	455	239	0	26.98			
94	8289	8224	8099	8126	12511	12461	16383	3357	3759	5118	394	197	0	26.98			
95	8292	8220	8123	8115	12512	12453	16383	3361	3761	4568	349	159	0	26.98			
96	8295	8221	8143	8099	12513	12454	16383	3362	3755	4212	286	128	0	26.98			
97	8300	8215	8167	8087	12514	12453	16383	3361	3752	4277	259	112	0	26.98			
98	8302	8205	8191	8078	12512	12452	16379	3356	3749	4439	245	104	0	26.98			
99	8298	8206	8208	8069	12511	12454	16369	3356	3742	4820	243	106	0	26.98			
100	8304	8202	8224	8057	12512	12454	16361	3353	3744	5277	262	116	0	26.98			
101	8306	8207	8231	8043	12513	12455	16355	3355	3744	5638	298	130	0	26.98			
102	8304	8214	8241	8030	12511	12451	16349	3359	3749	5991	306	145	0	26.98			
103	8305	8220	8247	8017	12518	12454	16344	3359	3754	6023	329	150	0	26.98			
104	8296	8230	8247	8007	12510	12453	16343	3365	3758	5860	333	149	0	26.98			
105	8292	8231	8242	7999	12508	12450	16339	3372	3767	5351	329	136	0	26.98			
106	8301	8226	8230	7992	12520	12451	16339	3373	3767	4579	294	110	0	26.98			
107	8306	8221	8215	7975	12509	12455	16337	3371	3764	3659	261	73	0	26.98			
108	8305	8215	8195	7962	12514	12453	16336	3373	3764	2612	205	25	0	26.98			
109	8300	8207	8177	7949	12519	12463	16336	3368	3759	1774	144	0	0	26.98			
110	8299	8204	8158	7937	12509	12454	16334	3368	3762	921	76	0	0	26.98			
111	8292	8209	8135	7932	12508	12454	16334	3373	3759	231	16	0	0	26.98			
112	8298	8208	8123	7922	12512	12453	16334	3374	3768	0	0	0	0	26.98			
113	8294	8215	8107	7909	12508	12452	16331	3378	3776	0	0	0	0	26.98			
114	8292	8219	8100	7895	12507	12451	16330	3381	3774	0	0	0	0	26.98			
115	8294	8222	8093	7881	12508	12454	16330	3384	3768	0	0	0	0	26.98			
116	8300	8223	8090	7870	12508	12454	16330	3378	3770	227	0	0	0	26.98			
117	8305	8225	8085	7861	12509	12453	16332	3376	3770	468	0	0	0	26.98			
118	8304	8224	8086	7852	12507	12452	16330	3377	3765	699	0	0	0	26.98			
119	8305	8221	8092	7838	12508	12458	16329	3376	3761	802	0	0	0	26.98			
120	8300	8217	8099	7825	12506	12453	16329	3377	3762	659	0	0	0	26.98			
121	8298	8216	8113	7812	12518	12455	16331	3379	3766	342	0	0	0	26.98			
122	8299	8216	8132	7802	12506	12453	16330	3379	3770	0	0	0	0	26.98			
123	8295	8216	8146	7798	12508	12454	16331	3385	3769	0	0	0	0	26.98			
124	8298	8216	8163	7784	12506	12455	16330	3386	3778	0	0	0	0	26.98			
125	8292	8219	8177	7771	12508	12453	16330	3393	3779	0	0	0	0	26.98			
126	8297	8218	8191	7755	12508	12453	16330	3390	3778	0	0	0	0	26.98			
127	8300	8219	8196	7743	12509	12454	16331	3392	3776	0	0	0	0	26.98			
128	8303	8219	8205	7733	12515	12453	16330	3389	3774	0	0	0	0	26.98			
129	8300	8215	8211	7729	12508	12453	16329	3381	3772	0	0	0	0	26.98			
130	8294	8214	8212	7717	12505	12450	16328	3381	3770	0	0	0	0	26.98			
131	8295	8211	8217	7701	12506	12454	16329	3380	3767	0	0	0	0	26.98			
132	8297	8210	8216	7688	12506	12455	16329	3372	3770	0	0	0	0	26.98			
133	8297	8211	8215	7674	12509	12456	16329	3378	3760	0	0	0	0	26.98			
134	8299	8213	8208	7669	12509	12455	16333	3382	3762	0	0	0	0	26.98			
135	8295	8218	8191	7661	12509	12454	16331	3385	3771	0	0	0	0	26.98			
136	8297	8221	8178	7648	12510	12456	16332	3382	3762	0	0	0	0	26.98			
137	8304	8218	8167	7636	12510	12456	16332	3379	3761	0	0	0	0	26.98			
138	8303	8221	8153	7621	12509	12455	16331	3374	3763	0	0	0	0	26.98			
139	8302	8218	8139	7607	12511	12456	16332	3382	3762	0	0	0	0	26.98			
140	8304	8215	8128	7595	12510	12457	16332	3373	3758	0	0	0	0	26.98			
141	8300	8212	8122	7593	12510	12457	16332	3367	3753	0	0	0	0	26.98			
142	8299	8216	8115	7579	12510	12457	16330	3368	3753	0	0	0	0	26.98			
143	8302	8215	8107	7567	12508	12454	16330	3369	3753	0	0	0	0	26.98			
144	8300	8218	8102	7552	12510	12456	16331	3371	3746	0	0	0	0	26.98			
145	8297	8218	8101	7540	12512	12458	16332	3369	3755	0	0	0	0	26.98			
146	8299	8215	8105	7527	12508	12457	16331	3369	3748	0	0	0	0	26.98			
147	8298	8213	8109	7526	12509	12456	16331	3369	3751	0	0	0	0	26.98			
148	8301	8210	8117	7511	12511	12457	16331	3364	3751	0	0	0	0	26.98			
149	8299	8208	8129	7500	12510	12457	16331	3371	3750	0	0	0	0	26.98			
150	8296	8203	8139	7485	12511	12457	16331	3362	3755	0	0	0	0	26.98			
151	8298	8209	8150	7468	12512	12457	16333	3372	3749	0	0	0	0	26.98			
152	8298	8213	8166	7459	12510	12457	16331	3364	3751	0	0	0	0	26.98			
153	8299	8219	8171	7456	12511	12458	16332	3374	3753	0	0	0	0	26.98			
154	8303	8218	8183	7443	12511	12455	16331	3375	3762	0	0	0	0	26.98			
155	8300	8223	8188	7430	12510	12458	16332	3370	3759	0	0	0	0	26.98			
156	8301	8225	8195	7416	12508	12456	16331	3372	3755	0	0	0	0	26.98			
157	8296	8217	8199	7400	12509	12458	16331	3360	3753	0	0	0	0	26.98			
158	8297	8221	8199	7387	12512	12457	16331	3362	3746	0	0	0	0	26.98			
159	8299	8211	8203	7382	12512	12457	16331	3360	3747	0	0	0	0	26.98			
160	8298	8218	8190	7373	12513	12458	16333	3359	3749	0	0	0	0	26.98			
161	8295	8215	8191	7360	12510	12457	16331	3363	3748	0	0	0	0	26.98			
162	8292	8216	8187	7346	12511	12456	16332	3363	3746	0	0	0	0	26.98			
163	8298	8217	8179	7335	12512	12458	16332	3352	3746	0	0	0	0	26.98			
164	8297	8220	8171	7319	12511	12455	16332	3360	3737	0	0	0	0	26.98			
165	8303	8221	8167	7307	12513	12460	16334	3354	3741	0	0	0	0	26.98			
166	8299	8223	8156	7307	12513	12459	16333	3361	3747	0	0	0	0	26.98			
167	8299	8221	8143	7292	12513	12460	16333	3364	3755	0	0	0	0	26.98			
168	8300	8218	8140	7280	12513	12459	16334	3367	3747	0	0	0	0	26.98			
169	8297	8217	8134	7264	12513	12459	16333	3361	3747	0	0	0	0	26.98			
170	8297	8214	8125	7251	12520	12459	16332	3359	3740	0	0	0	0	26.98			
171	8303	8209	8128	7238	12513	12459	16333	3351	3734	0	0	0	0	26.98			
172	8302	8213	8129	7230	12512	12468	16333	3337	3738	0	0	0	0	26.98			
173	8297	8219	8123	7226	12515	12461	16334	3350	3728	0	0	0	0	26.98			
174	8300	8216	8130	7211	12512	12461	16332	3342	3738	0	0	0	0	26.98			
175	8299	8220	8127	7198	12514	12461	16333	3349	3738	0	0	0	0	26.98			
176	8298	8216	8132	7187	12512	12459	16331	3350	3744	0	0	0	0	26.98			
177	8298	8215	8136	7169	12513	12457	16329	3347	3744	0	0	0	0	26.98			
178	8298	8214	8143	7157	12513	12466	16332	3337	3737	0	0	0	0	26.98			
179	8297	8214	8151	7156	12513	12460	16332	3350	3736	0	0	0	0	26.98			
180	8295	8216	8156	7144	12513	12458	16331	3340	3737	0	0	0	0	26.98			
181	8298	8216	8163	7131	12511	12460	16331	3344	3735	0	0	0	0	26.98			
182	8300	8217	8172	7116	12511	12459	16330	3344	3739	0	0	0	0	26.98			
183	8301	8223	8174	7102	12513	12460	16333	3344	3736	0	0	0	0	26.98			
184	8299	8223	8176	7087	12512	12460	16332	3343	3738	0	0	0	0	26.98			
185	8302	8224	8181	7076	12515	12460	16333	3346	3736	0	0	0	0	26.98			
186	8302	8219	8184	7071	12514	12460	16332	3344	3738	0	0	0	0	26.98			
187	8296	8221	8180	7062	12517	12462	16335	3346	3741	0	0	0	0	26.98			
188	8302	8216	8184	7047	12514	12460	16334	3343	3731	0	0	0	0	26.98			
189	8298	8217	8179	7033	12514	12461	16332	3336	3740	0	0	0	0	26.98			
190	8305	8212	8176	7020	12514	12458	16332	3338	3737	0	0	0	0	26.98			
191	8285	8211	8163	7008	12512	12468	16333	3340	3738	0	0	0	0	26.98			
192	8268	8234	8130	7001	12513	12459	16332	3340	3732	0	0	0	0	26.98			
193	8300	8216	8180	6993	12514	12460	16333	3340	3730	0	0	0	0	26.98			
194	8292	8232	8150	6977	12513	12457	16331	3335	3733	0	0	0	0	26.98			
195	8299	8189	8167	6965	12515	12461	16333	3336	3732	0	0	0	0	26.98			
196	8305	8219	8156	6953	12514	12462	16334	3340	3732	0	0	0	0	26.98			
197	8300	8215	8158	6939	12513	12461	16332	3336	3729	0	0	0	0	26.98			
198	8297	8226	8154	6929	12515	12462	16334	3330	3730	0	0	0	0	26.98			
199	8301	8218	8157	6923	12514	12460	16332	3335	3724	0	0	0	0	26.98			
200	8299	8217	8160	6910	12513	12468	16333	3334	3731	0	0	0	0	26.98			
201	8296	8218	8148	6897	12513	12460	16333	3334	3737	0	0	0	0	26.98			
202	8307	8201	8160	6884	12512	12461	16332	3336	3731	0	0	0	0	26.98			
203	8298	8216	8145	6869	12514	12460	16332	3337	3734	0	0	0	0	26.98			
204	8300	8208	8148	6858	12515	12463	16334	3338	3737	0	0	0	0	26.98			
205	8302	8210	8147	6855	12514	12462	16334	3334	3737	0	0	0	0	26.98			
206	8300	8218	8148	6842	12513	12460	16334	3338	3736	0	0	0	0	26.98			
207	8296	8221	8152	6830	12516	12462	16333	3337	3738	0	0	0	0	26.98			
208	8298	8225	8150	6815	12515	12461	16334	3335	3740	0	0	0	0	26.98			
209	8299	8224	8156	6802	12520	12461	16332	3334	3736	0	0	0	0	26.98			
210	8298	8225	8156	6791	12515	12460	16333	3327	3733	0	0	0	0	26.98			
211	8302	8221	8157	6788	12515	12464	16335	3329	3737	0	0	0	0	26.98			
212	8301	8218	8163	6775	12515	12462	16330	3322	3747	0	0	0	0	26.98			
213	8297	8217	8160	6763	12516	12460	16334	3321	3736	0	0	0	0	26.98			
214	8299	8216	8162	6748	12514	12462	16333	3315	3738	0	0	0	0	26.98			
215	8295	8219	8158	6734	12515	12463	16329	3322	3733	0	0	0	0	26.98			
216	8303	8214	8165	6730	12515	12461	16332	3320	3737	0	0	0	0	26.98			
217	8299	8217	8169	6721	12515	12472	16334	3324	3739	0	0	0	0	26.98			
218	8297	8223	8165	6706	12516	12461	16334	3324	3738	0	0	0	0	26.98			
219	8296	8217	8167	6693	12515	12461	16334	3323	3742	0	0	0	0	26.98			
220	8298	8220	8161	6681	12515	12462	16333	3330	3741	0	0	0	0	26.98			
221	8302	8211	8162	6666	12514	12461	16330	3332	3753	0	0	0	0	26.98			
222	8301	8212	8156	6660	12515	12463	16333	3335	3758	0	0	0	0	26.98			
223	8296	8208	8159	6654	12516	12463	16334	3323	3758	0	0	0	0	26.98			
224	8300	8211	8152	6639	12515	12462	16333	3318	3747	0	0	0	0	26.98			
225	8298	8216	8156	6626	12516	12462	16334	3316	3745	0	0	0	0	26.98			
226	8297	8217	8152	6613	12516	12471	16334	3304	3747	0	0	0	0	26.98			
227	8298	8220	8151	6598	12515	12461	16333	3306	3749	0	0	0	0	26.98			
228	8299	8217	8156	6585	12515	12462	16330	3307	3747	0	0	0	0	26.98			
229	8294	8225	8150	6578	12525	12463	16333	3296	3749	0	0	0	0	26.98			
230	8296	8218	8152	6573	12517	12460	16334	3299	3745	0	0	0	0	26.98			
231	8302	8218	8152	6556	12516	12461	16334	3302	3748	0	0	0	0	26.98			
232	8299	8217	8155	6544	12516	12461	16333	3311	3757	0	0	0	0	26.98			
233	8303	8214	8152	6530	12515	12469	16331	3304	3762	0	0	0	0	26.98			
234	8296	8218	8155	6521	12516	12461	16333	3307	3763	0	0	0	0	26.98			
235	8297	8218	8155	6514	12516	12462	16334	3299	3763	0	0	0	0	26.98			
236	8302	8218	8158	6502	12515	12461	16334	3293	3766	0	0	0	0	26.98			
237	8299	8219	8162	6490	12527	12463	16335	3287	3755	0	0	0	0	26.98			
238	8297	8223	8164	6475	12518	12464	16335	3282	3757	0	0	0	0	26.98			
239	8300	8215	8162	6464	12514	12463	16333	3283	3762	0	0	0	0	26.98			
240	8299	8219	8163	6453	12514	12461	16333	3289	3755	0	0	0	0	26.98			
241	8293	8214	8160	6447	12517	12464	16334	3285	3758	0	0	0	0	26.98			
242	8299	8212	8160	6436	12517	12465	16334	3297	3753	0	0	0	0	26.98			
243	8299	8207	8161	6423	12515	12472	16333	3298	3761	0	0	0	0	26.98			
244	8296	8216	8152	6408	12517	12464	16334	3300	3758	0	0	0	0	26.98			
245	8302	8208	8162	6394	12516	12463	16333	3293	3754	0	0	0	0	26.98			
246	8299	8218	8158	6384	12525	12463	16333	3303	3753	0	0	0	0	26.98			
247	8301	8217	8163	6381	12517	12464	16333	3292	3760	0	0	0	0	26.98			
248	8299	8218	8161	6367	12516	12463	16332	3304	3748	0	0	0	0	26.98			
249	8297	8219	8162	6355	12517	12463	16335	3304	3752	0	0	0	0	26.98			
250	8293	8218	8156	6339	12516	12463	16333	3297	3750	0	0	0	0	26.98			
251	8301	8215	8160	6327	12525	12463	16332	3296	3744	0	0	0	0	26.98			
252	8302	8209	8165	6318	12516	12462	16329	3294	3740	0	0	0	0	26.98			
253	8302	8216	8159	6312	12516	12463	16330	3295	3743	0	0	0	0	26.98			
254	8302	8209	8164	6299	12516	12461	16332	3300	3748	0	0	0	0	26.98			
255	8298	8216	8155	6285	12517	12464	16334	3306	3749	0	0	0	0	26.98			
256	8297	8215	8158	6272	12516	12465	16332	3307	3745	0	0	0	0	26.98			
257	8304	8214	8154	6256	12517	12465	16334	3307	3749	0	0	0	0	26.98			
258	8297	8217	8156	6244	12515	12464	16329	3300	3749	0	0	0	0	26.98			
259	8297	8218	8159	6234	12526	12462	16333	3304	3746	0	0	0	0	26.98			
260	8295	8216	8153	6229	12515	12473	16333	3308	3741	0	0	0	0	26.98			
261	8323	8202	8155	6217	12518	12463	16336	3286	3759	0	0	0	0	26.98			
262	8299	8250	8155	6205	12517	12465	16333	3298	3756	0	0	0	0	26.98			
263	8317	8209	8161	6189	12518	12470	16334	3298	3749	0	0	0	0	26.98			
264	8302	8218	8150	6176	12515	12464	16335	3293	3754	0	0	0	0	26.98			
